Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011347 | lrm: 1.00 | dt: 9573ms | tok/sec: 13,692 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.182357 | lrm: 1.00 | dt: 134ms | tok/sec: 981,058 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.993022 | lrm: 1.00 | dt: 136ms | tok/sec: 963,912 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.694314 | lrm: 1.00 | dt: 136ms | tok/sec: 962,523 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.426688 | lrm: 1.00 | dt: 135ms | tok/sec: 968,563 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.150808 | lrm: 1.00 | dt: 136ms | tok/sec: 963,603 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.907444 | lrm: 1.00 | dt: 137ms | tok/sec: 954,283 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.682881 | lrm: 1.00 | dt: 154ms | tok/sec: 848,701 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.471147 | lrm: 1.00 | dt: 142ms | tok/sec: 924,612 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.276691 | lrm: 1.00 | dt: 139ms | tok/sec: 940,229 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.100108 | lrm: 1.00 | dt: 137ms | tok/sec: 954,798 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.939808 | lrm: 1.00 | dt: 135ms | tok/sec: 970,902 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.800100 | lrm: 1.00 | dt: 138ms | tok/sec: 951,854 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.674957 | lrm: 1.00 | dt: 143ms | tok/sec: 915,358 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.560409 | lrm: 1.00 | dt: 149ms | tok/sec: 880,636 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.461635 | lrm: 1.00 | dt: 144ms | tok/sec: 909,586 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.374515 | lrm: 1.00 | dt: 142ms | tok/sec: 925,915 | mfu: 40.1% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.291479 | lrm: 1.00 | dt: 138ms | tok/sec: 947,157 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 6.218127 | lrm: 1.00 | dt: 138ms | tok/sec: 952,497 | mfu: 41.3% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 6.150501 | lrm: 1.00 | dt: 137ms | tok/sec: 956,206 | mfu: 41.4% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 6.091722 | lrm: 1.00 | dt: 141ms | tok/sec: 932,600 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 6.036958 | lrm: 1.00 | dt: 146ms | tok/sec: 896,547 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.986042 | lrm: 1.00 | dt: 146ms | tok/sec: 900,443 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.937452 | lrm: 1.00 | dt: 140ms | tok/sec: 935,202 | mfu: 40.5% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.894647 | lrm: 1.00 | dt: 138ms | tok/sec: 950,233 | mfu: 41.2% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.846474 | lrm: 1.00 | dt: 138ms | tok/sec: 950,310 | mfu: 41.2% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.806923 | lrm: 1.00 | dt: 138ms | tok/sec: 947,684 | mfu: 41.0% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.772966 | lrm: 1.00 | dt: 140ms | tok/sec: 936,065 | mfu: 40.5% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.742917 | lrm: 1.00 | dt: 144ms | tok/sec: 909,255 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.707898 | lrm: 1.00 | dt: 143ms | tok/sec: 917,973 | mfu: 39.8% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.675788 | lrm: 1.00 | dt: 140ms | tok/sec: 937,401 | mfu: 40.6% | epoch: 1 | remaining: 297s    
