Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011347 | lrm: 1.00 | dt: 9251ms | tok/sec: 14,168 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.180918 | lrm: 1.00 | dt: 132ms | tok/sec: 995,609 | mfu: 43.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.051117 | lrm: 1.00 | dt: 134ms | tok/sec: 981,633 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.771233 | lrm: 1.00 | dt: 137ms | tok/sec: 956,150 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.473285 | lrm: 1.00 | dt: 136ms | tok/sec: 962,231 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.179246 | lrm: 1.00 | dt: 136ms | tok/sec: 963,020 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.916374 | lrm: 1.00 | dt: 137ms | tok/sec: 959,077 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.683026 | lrm: 1.00 | dt: 156ms | tok/sec: 838,216 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.466754 | lrm: 1.00 | dt: 143ms | tok/sec: 916,210 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.269310 | lrm: 1.00 | dt: 137ms | tok/sec: 958,779 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.091125 | lrm: 1.00 | dt: 136ms | tok/sec: 960,987 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.929966 | lrm: 1.00 | dt: 137ms | tok/sec: 955,949 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.789928 | lrm: 1.00 | dt: 138ms | tok/sec: 951,556 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.664528 | lrm: 1.00 | dt: 139ms | tok/sec: 944,261 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.550072 | lrm: 1.00 | dt: 150ms | tok/sec: 874,630 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.451599 | lrm: 1.00 | dt: 146ms | tok/sec: 899,484 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.364335 | lrm: 1.00 | dt: 140ms | tok/sec: 936,160 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.281047 | lrm: 1.00 | dt: 139ms | tok/sec: 946,259 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 6.208779 | lrm: 1.00 | dt: 138ms | tok/sec: 952,342 | mfu: 41.3% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 6.142340 | lrm: 1.00 | dt: 137ms | tok/sec: 954,568 | mfu: 41.3% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 6.084280 | lrm: 1.00 | dt: 141ms | tok/sec: 927,529 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 6.030200 | lrm: 1.00 | dt: 147ms | tok/sec: 890,376 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.979838 | lrm: 1.00 | dt: 144ms | tok/sec: 907,364 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.931818 | lrm: 1.00 | dt: 140ms | tok/sec: 938,382 | mfu: 40.6% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.889634 | lrm: 1.00 | dt: 137ms | tok/sec: 953,647 | mfu: 41.3% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.842286 | lrm: 1.00 | dt: 139ms | tok/sec: 943,071 | mfu: 40.8% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.803582 | lrm: 1.00 | dt: 138ms | tok/sec: 951,037 | mfu: 41.2% | epoch: 1 | remaining: 298s    
step 00027 (0.7%) | loss: 5.770580 | lrm: 1.00 | dt: 142ms | tok/sec: 922,511 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.740508 | lrm: 1.00 | dt: 146ms | tok/sec: 898,489 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.705803 | lrm: 1.00 | dt: 143ms | tok/sec: 917,709 | mfu: 39.8% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.673841 | lrm: 1.00 | dt: 141ms | tok/sec: 931,691 | mfu: 40.4% | epoch: 1 | remaining: 297s    
step 00031 (0.9%) | loss: 5.643205 | lrm: 1.00 | dt: 140ms | tok/sec: 937,973 | mfu: 40.6% | epoch: 1 | remaining: 297s    
step 00032 (1.0%) | loss: 5.611065 | lrm: 1.00 | dt: 138ms | tok/sec: 950,299 | mfu: 41.2% | epoch: 1 | remaining: 297s    
step 00033 (1.0%) | loss: 5.584312 | lrm: 1.00 | dt: 138ms | tok/sec: 946,854 | mfu: 41.0% | epoch: 1 | remaining: 297s    
step 00034 (1.1%) | loss: 5.553255 | lrm: 1.00 | dt: 140ms | tok/sec: 936,904 | mfu: 40.6% | epoch: 1 | remaining: 297s    
step 00035 (1.1%) | loss: 5.522844 | lrm: 1.00 | dt: 143ms | tok/sec: 918,895 | mfu: 39.8% | epoch: 1 | remaining: 296s    
