Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 8459ms | tok/sec: 61,981 | mfu: 1.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 315ms | tok/sec: 1,664,971 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442313 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,570 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971716 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,991 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578770 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,426 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248854 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,776 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998092 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,230 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787091 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,263 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607004 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,493 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455163 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,759 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325394 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,974 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217098 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,580 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120735 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,645 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034876 | lrm: 1.00 | dt: 333ms | tok/sec: 1,572,350 | mfu: 38.0% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962748 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,350 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898226 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,011 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.842123 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,330 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.787587 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,795 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.738549 | lrm: 1.00 | dt: 326ms | tok/sec: 1,605,934 | mfu: 38.8% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.692986 | lrm: 1.00 | dt: 331ms | tok/sec: 1,581,854 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.650638 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,463 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.610076 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,033 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.574127 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,174 | mfu: 38.3% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.536657 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,023 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.500810 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,346 | mfu: 39.0% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.468027 | lrm: 1.00 | dt: 331ms | tok/sec: 1,581,927 | mfu: 38.2% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.436883 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,011 | mfu: 39.1% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.406447 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,377 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00028 (1.8%) | loss: 5.378473 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,603 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.349706 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,016 | mfu: 37.4% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.318945 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,165 | mfu: 39.1% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.288780 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,880 | mfu: 38.8% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.260524 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,894 | mfu: 38.5% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.233900 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,045 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 5.202509 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,049 | mfu: 38.8% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 5.176333 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,069 | mfu: 38.4% | epoch: 1 | remaining: 292s    
step 00036 (2.7%) | loss: 5.150079 | lrm: 1.00 | dt: 333ms | tok/sec: 1,573,943 | mfu: 38.0% | epoch: 1 | remaining: 291s    
step 00037 (2.8%) | loss: 5.123166 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,226 | mfu: 38.8% | epoch: 1 | remaining: 291s    
step 00038 (2.9%) | loss: 5.095660 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,625 | mfu: 38.6% | epoch: 1 | remaining: 291s    
step 00039 (3.1%) | loss: 5.069163 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,227 | mfu: 38.7% | epoch: 1 | remaining: 291s    
step 00040 (3.2%) | loss: 5.040116 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,817 | mfu: 38.9% | epoch: 1 | remaining: 290s    
step 00041 (3.3%) | loss: 5.012867 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,726 | mfu: 38.7% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 4.987220 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,995 | mfu: 38.7% | epoch: 1 | remaining: 290s    
step 00043 (3.5%) | loss: 4.959657 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,951 | mfu: 39.0% | epoch: 1 | remaining: 289s    
step 00044 (3.6%) | loss: 4.931429 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,481 | mfu: 39.3% | epoch: 1 | remaining: 289s    
step 00045 (3.7%) | loss: 4.903846 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,510 | mfu: 38.4% | epoch: 1 | remaining: 289s    
step 00046 (3.8%) | loss: 4.876425 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,971 | mfu: 38.7% | epoch: 1 | remaining: 288s    
step 00047 (3.9%) | loss: 4.842034 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,012 | mfu: 38.9% | epoch: 1 | remaining: 288s    
step 00048 (4.0%) | loss: 4.821026 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,191 | mfu: 38.7% | epoch: 1 | remaining: 288s    
step 00049 (4.1%) | loss: 4.794669 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,119 | mfu: 39.0% | epoch: 1 | remaining: 287s    
step 00050 (4.3%) | loss: 4.765315 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,497 | mfu: 38.9% | epoch: 1 | remaining: 287s    
step 00051 (4.4%) | loss: 4.739297 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,950 | mfu: 38.5% | epoch: 1 | remaining: 287s    
step 00052 (4.5%) | loss: 4.712468 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,332 | mfu: 38.8% | epoch: 1 | remaining: 286s    
step 00053 (4.6%) | loss: 4.686881 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,256 | mfu: 38.7% | epoch: 1 | remaining: 286s    
step 00054 (4.7%) | loss: 4.658523 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,912 | mfu: 38.8% | epoch: 1 | remaining: 286s    
step 00055 (4.8%) | loss: 4.631731 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,833 | mfu: 38.9% | epoch: 1 | remaining: 285s    
step 00056 (4.9%) | loss: 4.610675 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,503 | mfu: 38.8% | epoch: 1 | remaining: 285s    
step 00057 (5.0%) | loss: 4.585932 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,537 | mfu: 38.8% | epoch: 1 | remaining: 285s    
step 00058 (5.1%) | loss: 4.555060 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,396 | mfu: 38.6% | epoch: 1 | remaining: 284s    
step 00059 (5.2%) | loss: 4.531426 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,566 | mfu: 38.5% | epoch: 1 | remaining: 284s    
step 00060 (5.3%) | loss: 4.506090 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,909 | mfu: 39.0% | epoch: 1 | remaining: 284s    
step 00061 (5.5%) | loss: 4.477583 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,829 | mfu: 38.9% | epoch: 1 | remaining: 283s    
step 00062 (5.6%) | loss: 4.454152 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,877 | mfu: 38.8% | epoch: 1 | remaining: 283s    
step 00063 (5.7%) | loss: 4.427969 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,959 | mfu: 38.6% | epoch: 1 | remaining: 283s    
step 00064 (5.8%) | loss: 4.401870 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,219 | mfu: 38.9% | epoch: 1 | remaining: 282s    
step 00065 (5.9%) | loss: 4.373381 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,134 | mfu: 38.9% | epoch: 1 | remaining: 282s    
