Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 9206ms | tok/sec: 56,948 | mfu: 1.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.851089 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,483 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.439559 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,618 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971591 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,464 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.569635 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,146 | mfu: 38.3% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.240469 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,631 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.987751 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,798 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.774319 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,053 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.593878 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,354 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.442180 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,730 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.312816 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,739 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.204613 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,329 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.109668 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,771 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.026718 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,179 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.956346 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,484 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.891777 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,804 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.834993 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,116 | mfu: 38.4% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.779355 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,206 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.729080 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,364 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.681537 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,052 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.637426 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,720 | mfu: 39.0% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.596090 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,903 | mfu: 39.2% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.559893 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,044 | mfu: 38.4% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.520685 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,974 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.482139 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,567 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.446621 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,827 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.412880 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,114 | mfu: 38.7% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.379571 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,540 | mfu: 39.3% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.350019 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,432 | mfu: 38.6% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.320008 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,962 | mfu: 38.3% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.287280 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,321 | mfu: 38.5% | epoch: 1 | remaining: 293s    
