Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 8311ms | tok/sec: 63,083 | mfu: 1.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.748805 | lrm: 1.00 | dt: 314ms | tok/sec: 1,672,109 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.129846 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,951 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.601074 | lrm: 1.00 | dt: 354ms | tok/sec: 1,480,424 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.223606 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,329 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 6.953477 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,751 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.728539 | lrm: 1.00 | dt: 356ms | tok/sec: 1,471,809 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.543145 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,531 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.389604 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,463 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.262067 | lrm: 1.00 | dt: 347ms | tok/sec: 1,510,728 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.152508 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,188 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.060988 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,433 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 5.979686 | lrm: 1.00 | dt: 343ms | tok/sec: 1,528,850 | mfu: 36.9% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 5.907414 | lrm: 1.00 | dt: 365ms | tok/sec: 1,435,632 | mfu: 34.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.846353 | lrm: 1.00 | dt: 349ms | tok/sec: 1,502,519 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00015 (0.5%) | loss: 5.791743 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,613 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.744436 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,710 | mfu: 38.5% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.698234 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,562 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.656344 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,415 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.616169 | lrm: 1.00 | dt: 339ms | tok/sec: 1,548,684 | mfu: 37.4% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.579012 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,252 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.543610 | lrm: 1.00 | dt: 339ms | tok/sec: 1,545,699 | mfu: 37.3% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.511690 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,918 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.476803 | lrm: 1.00 | dt: 341ms | tok/sec: 1,535,716 | mfu: 37.1% | epoch: 1 | remaining: 296s    
step 00024 (1.5%) | loss: 5.442585 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,758 | mfu: 38.1% | epoch: 1 | remaining: 295s    
step 00025 (1.6%) | loss: 5.410770 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,744 | mfu: 38.7% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.380837 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,660 | mfu: 38.4% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.351989 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,288 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.325114 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,087 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.296963 | lrm: 1.00 | dt: 344ms | tok/sec: 1,524,489 | mfu: 36.8% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.266949 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,698 | mfu: 37.9% | epoch: 1 | remaining: 293s    
