Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 37,750,272
  scalars                 : 24
  total                   : 71,304,728
Estimated FLOPs per token: 2.964941e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 11277ms | tok/sec: 23,245 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.697403 | lrm: 1.00 | dt: 212ms | tok/sec: 1,235,379 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.064499 | lrm: 1.00 | dt: 215ms | tok/sec: 1,219,498 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.670912 | lrm: 1.00 | dt: 214ms | tok/sec: 1,224,202 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.391548 | lrm: 1.00 | dt: 215ms | tok/sec: 1,221,188 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.158414 | lrm: 1.00 | dt: 234ms | tok/sec: 1,120,640 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.955643 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,679 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.788927 | lrm: 1.00 | dt: 216ms | tok/sec: 1,211,631 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.650207 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,928 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.528061 | lrm: 1.00 | dt: 227ms | tok/sec: 1,156,967 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.426151 | lrm: 1.00 | dt: 226ms | tok/sec: 1,160,919 | mfu: 34.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.331467 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,118 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.244287 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,565 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.168078 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,129 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.099006 | lrm: 1.00 | dt: 226ms | tok/sec: 1,160,327 | mfu: 34.8% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.033535 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,275 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 5.973562 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,836 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.913672 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,036 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 5.859467 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,437 | mfu: 35.3% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.806911 | lrm: 1.00 | dt: 224ms | tok/sec: 1,168,539 | mfu: 35.0% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.756065 | lrm: 1.00 | dt: 219ms | tok/sec: 1,199,338 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.708392 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,308 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.664167 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,633 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.620791 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,612 | mfu: 35.4% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.579522 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,900 | mfu: 35.3% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.537451 | lrm: 1.00 | dt: 218ms | tok/sec: 1,203,417 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00026 (1.1%) | loss: 5.495890 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,318 | mfu: 36.0% | epoch: 1 | remaining: 296s    
step 00027 (1.2%) | loss: 5.455104 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,064 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00028 (1.2%) | loss: 5.417135 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,750 | mfu: 35.5% | epoch: 1 | remaining: 296s    
step 00029 (1.3%) | loss: 5.380097 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,184 | mfu: 35.7% | epoch: 1 | remaining: 296s    
step 00030 (1.4%) | loss: 5.339005 | lrm: 1.00 | dt: 218ms | tok/sec: 1,202,698 | mfu: 36.0% | epoch: 1 | remaining: 296s    
