Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 14, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 29,360,128
  lm_head                 : 4,194,304
  transformer_matrices    : 44,041,984
  scalars                 : 28
  total                   : 81,790,748
Estimated FLOPs per token: 3.476137e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 25732ms | tok/sec: 10,187 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.697114 | lrm: 1.00 | dt: 246ms | tok/sec: 1,065,833 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.063137 | lrm: 1.00 | dt: 247ms | tok/sec: 1,061,491 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.678475 | lrm: 1.00 | dt: 246ms | tok/sec: 1,064,999 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.400112 | lrm: 1.00 | dt: 271ms | tok/sec: 966,161 | mfu: 33.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.166427 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,192 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.962538 | lrm: 1.00 | dt: 250ms | tok/sec: 1,048,309 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.794039 | lrm: 1.00 | dt: 248ms | tok/sec: 1,055,909 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.654204 | lrm: 1.00 | dt: 266ms | tok/sec: 984,215 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.531723 | lrm: 1.00 | dt: 257ms | tok/sec: 1,021,589 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.429428 | lrm: 1.00 | dt: 251ms | tok/sec: 1,046,051 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.334484 | lrm: 1.00 | dt: 251ms | tok/sec: 1,042,566 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.247165 | lrm: 1.00 | dt: 264ms | tok/sec: 992,507 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.171127 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,364 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 6.101701 | lrm: 1.00 | dt: 251ms | tok/sec: 1,045,107 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.036419 | lrm: 1.00 | dt: 255ms | tok/sec: 1,029,277 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 5.976825 | lrm: 1.00 | dt: 262ms | tok/sec: 1,000,448 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 5.917571 | lrm: 1.00 | dt: 255ms | tok/sec: 1,026,059 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 5.864459 | lrm: 1.00 | dt: 252ms | tok/sec: 1,040,204 | mfu: 36.5% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 5.813295 | lrm: 1.00 | dt: 256ms | tok/sec: 1,025,940 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 5.763697 | lrm: 1.00 | dt: 260ms | tok/sec: 1,008,287 | mfu: 35.4% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 5.717610 | lrm: 1.00 | dt: 256ms | tok/sec: 1,022,721 | mfu: 35.9% | epoch: 1 | remaining: 297s    
step 00022 (0.9%) | loss: 5.675974 | lrm: 1.00 | dt: 252ms | tok/sec: 1,039,200 | mfu: 36.5% | epoch: 1 | remaining: 297s    
step 00023 (1.0%) | loss: 5.635082 | lrm: 1.00 | dt: 254ms | tok/sec: 1,030,334 | mfu: 36.2% | epoch: 1 | remaining: 297s    
step 00024 (1.1%) | loss: 5.595238 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,385 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 5.553986 | lrm: 1.00 | dt: 257ms | tok/sec: 1,021,019 | mfu: 35.9% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 5.513592 | lrm: 1.00 | dt: 253ms | tok/sec: 1,037,171 | mfu: 36.4% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 5.474106 | lrm: 1.00 | dt: 254ms | tok/sec: 1,033,968 | mfu: 36.3% | epoch: 1 | remaining: 296s    
step 00028 (1.4%) | loss: 5.437115 | lrm: 1.00 | dt: 259ms | tok/sec: 1,013,033 | mfu: 35.6% | epoch: 1 | remaining: 295s    
step 00029 (1.5%) | loss: 5.401263 | lrm: 1.00 | dt: 259ms | tok/sec: 1,012,921 | mfu: 35.6% | epoch: 1 | remaining: 295s    
step 00030 (1.6%) | loss: 5.361788 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,468 | mfu: 36.4% | epoch: 1 | remaining: 295s    
step 00031 (1.7%) | loss: 5.326739 | lrm: 1.00 | dt: 255ms | tok/sec: 1,027,469 | mfu: 36.1% | epoch: 1 | remaining: 295s    
step 00032 (1.8%) | loss: 5.293230 | lrm: 1.00 | dt: 258ms | tok/sec: 1,017,932 | mfu: 35.8% | epoch: 1 | remaining: 294s    
step 00033 (1.9%) | loss: 5.260265 | lrm: 1.00 | dt: 256ms | tok/sec: 1,025,718 | mfu: 36.0% | epoch: 1 | remaining: 294s    
step 00034 (2.0%) | loss: 5.226269 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,585 | mfu: 36.3% | epoch: 1 | remaining: 294s    
step 00035 (2.0%) | loss: 5.192114 | lrm: 1.00 | dt: 255ms | tok/sec: 1,026,641 | mfu: 36.1% | epoch: 1 | remaining: 294s    
step 00036 (2.1%) | loss: 5.159622 | lrm: 1.00 | dt: 255ms | tok/sec: 1,027,004 | mfu: 36.1% | epoch: 1 | remaining: 293s    
step 00037 (2.2%) | loss: 5.129932 | lrm: 1.00 | dt: 256ms | tok/sec: 1,024,800 | mfu: 36.0% | epoch: 1 | remaining: 293s    
step 00038 (2.3%) | loss: 5.096763 | lrm: 1.00 | dt: 255ms | tok/sec: 1,028,244 | mfu: 36.1% | epoch: 1 | remaining: 293s    
step 00039 (2.4%) | loss: 5.064559 | lrm: 1.00 | dt: 255ms | tok/sec: 1,026,462 | mfu: 36.1% | epoch: 1 | remaining: 293s    
step 00040 (2.5%) | loss: 5.036651 | lrm: 1.00 | dt: 257ms | tok/sec: 1,018,061 | mfu: 35.8% | epoch: 1 | remaining: 292s    
step 00041 (2.6%) | loss: 5.005326 | lrm: 1.00 | dt: 255ms | tok/sec: 1,028,475 | mfu: 36.1% | epoch: 1 | remaining: 292s    
step 00042 (2.6%) | loss: 4.977829 | lrm: 1.00 | dt: 254ms | tok/sec: 1,032,010 | mfu: 36.3% | epoch: 1 | remaining: 292s    
step 00043 (2.7%) | loss: 4.946758 | lrm: 1.00 | dt: 256ms | tok/sec: 1,023,538 | mfu: 36.0% | epoch: 1 | remaining: 292s    
step 00044 (2.8%) | loss: 4.918323 | lrm: 1.00 | dt: 255ms | tok/sec: 1,028,875 | mfu: 36.1% | epoch: 1 | remaining: 291s    
step 00045 (2.9%) | loss: 4.892505 | lrm: 1.00 | dt: 253ms | tok/sec: 1,035,229 | mfu: 36.4% | epoch: 1 | remaining: 291s    
step 00046 (3.0%) | loss: 4.865002 | lrm: 1.00 | dt: 254ms | tok/sec: 1,031,061 | mfu: 36.2% | epoch: 1 | remaining: 291s    
step 00047 (3.1%) | loss: 4.836289 | lrm: 1.00 | dt: 255ms | tok/sec: 1,027,380 | mfu: 36.1% | epoch: 1 | remaining: 291s    
step 00048 (3.2%) | loss: 4.809129 | lrm: 1.00 | dt: 256ms | tok/sec: 1,022,212 | mfu: 35.9% | epoch: 1 | remaining: 290s    
step 00049 (3.2%) | loss: 4.781215 | lrm: 1.00 | dt: 256ms | tok/sec: 1,025,908 | mfu: 36.0% | epoch: 1 | remaining: 290s    
step 00050 (3.3%) | loss: 4.760635 | lrm: 1.00 | dt: 255ms | tok/sec: 1,028,118 | mfu: 36.1% | epoch: 1 | remaining: 290s    
step 00051 (3.4%) | loss: 4.734000 | lrm: 1.00 | dt: 256ms | tok/sec: 1,025,023 | mfu: 36.0% | epoch: 1 | remaining: 290s    
