Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011347 | lrm: 1.00 | dt: 9308ms | tok/sec: 14,081 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.180241 | lrm: 1.00 | dt: 132ms | tok/sec: 990,542 | mfu: 42.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.961123 | lrm: 1.00 | dt: 137ms | tok/sec: 959,387 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.846776 | lrm: 1.00 | dt: 137ms | tok/sec: 954,304 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.585044 | lrm: 1.00 | dt: 135ms | tok/sec: 970,190 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.301638 | lrm: 1.00 | dt: 136ms | tok/sec: 967,197 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.105571 | lrm: 1.00 | dt: 137ms | tok/sec: 954,009 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.906032 | lrm: 1.00 | dt: 153ms | tok/sec: 856,668 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.713509 | lrm: 1.00 | dt: 144ms | tok/sec: 911,625 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.530390 | lrm: 1.00 | dt: 139ms | tok/sec: 944,703 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.357596 | lrm: 1.00 | dt: 137ms | tok/sec: 954,559 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.197854 | lrm: 1.00 | dt: 138ms | tok/sec: 948,874 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 7.051005 | lrm: 1.00 | dt: 137ms | tok/sec: 959,514 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.914871 | lrm: 1.00 | dt: 137ms | tok/sec: 957,144 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.788221 | lrm: 1.00 | dt: 148ms | tok/sec: 884,421 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.676295 | lrm: 1.00 | dt: 147ms | tok/sec: 894,281 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.575695 | lrm: 1.00 | dt: 143ms | tok/sec: 918,603 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.478294 | lrm: 1.00 | dt: 140ms | tok/sec: 937,845 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 6.392782 | lrm: 1.00 | dt: 139ms | tok/sec: 945,746 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 6.313842 | lrm: 1.00 | dt: 138ms | tok/sec: 952,963 | mfu: 41.3% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 6.244394 | lrm: 1.00 | dt: 139ms | tok/sec: 943,411 | mfu: 40.9% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 6.179724 | lrm: 1.00 | dt: 144ms | tok/sec: 910,585 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 6.119829 | lrm: 1.00 | dt: 146ms | tok/sec: 895,436 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 6.062782 | lrm: 1.00 | dt: 141ms | tok/sec: 930,519 | mfu: 40.3% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 6.013021 | lrm: 1.00 | dt: 140ms | tok/sec: 932,985 | mfu: 40.4% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.959643 | lrm: 1.00 | dt: 139ms | tok/sec: 945,886 | mfu: 41.0% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.916518 | lrm: 1.00 | dt: 139ms | tok/sec: 940,419 | mfu: 40.7% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.878634 | lrm: 1.00 | dt: 140ms | tok/sec: 938,585 | mfu: 40.7% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.843609 | lrm: 1.00 | dt: 142ms | tok/sec: 921,481 | mfu: 39.9% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.806478 | lrm: 1.00 | dt: 143ms | tok/sec: 919,763 | mfu: 39.8% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.772429 | lrm: 1.00 | dt: 142ms | tok/sec: 923,630 | mfu: 40.0% | epoch: 1 | remaining: 297s    
step 00031 (0.9%) | loss: 5.740369 | lrm: 1.00 | dt: 143ms | tok/sec: 917,411 | mfu: 39.7% | epoch: 1 | remaining: 297s    
step 00032 (1.0%) | loss: 5.709304 | lrm: 1.00 | dt: 139ms | tok/sec: 943,686 | mfu: 40.9% | epoch: 1 | remaining: 297s    
step 00033 (1.0%) | loss: 5.683983 | lrm: 1.00 | dt: 139ms | tok/sec: 942,917 | mfu: 40.8% | epoch: 1 | remaining: 297s    
step 00034 (1.1%) | loss: 5.654843 | lrm: 1.00 | dt: 140ms | tok/sec: 936,687 | mfu: 40.6% | epoch: 1 | remaining: 297s    
step 00035 (1.1%) | loss: 5.627926 | lrm: 1.00 | dt: 143ms | tok/sec: 918,029 | mfu: 39.8% | epoch: 1 | remaining: 296s    
step 00036 (1.2%) | loss: 5.606157 | lrm: 1.00 | dt: 141ms | tok/sec: 926,934 | mfu: 40.2% | epoch: 1 | remaining: 296s    
step 00037 (1.2%) | loss: 5.580297 | lrm: 1.00 | dt: 142ms | tok/sec: 924,907 | mfu: 40.1% | epoch: 1 | remaining: 296s    
step 00038 (1.3%) | loss: 5.557260 | lrm: 1.00 | dt: 142ms | tok/sec: 925,260 | mfu: 40.1% | epoch: 1 | remaining: 296s    
step 00039 (1.3%) | loss: 5.534087 | lrm: 1.00 | dt: 140ms | tok/sec: 935,956 | mfu: 40.5% | epoch: 1 | remaining: 296s    
step 00040 (1.4%) | loss: 5.510765 | lrm: 1.00 | dt: 140ms | tok/sec: 936,652 | mfu: 40.6% | epoch: 1 | remaining: 296s    
step 00041 (1.4%) | loss: 5.489129 | lrm: 1.00 | dt: 140ms | tok/sec: 939,504 | mfu: 40.7% | epoch: 1 | remaining: 296s    
step 00042 (1.5%) | loss: 5.470397 | lrm: 1.00 | dt: 143ms | tok/sec: 916,088 | mfu: 39.7% | epoch: 1 | remaining: 295s    
step 00043 (1.5%) | loss: 5.447642 | lrm: 1.00 | dt: 142ms | tok/sec: 920,668 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00044 (1.6%) | loss: 5.428345 | lrm: 1.00 | dt: 142ms | tok/sec: 922,156 | mfu: 39.9% | epoch: 1 | remaining: 295s    
step 00045 (1.6%) | loss: 5.411467 | lrm: 1.00 | dt: 140ms | tok/sec: 935,654 | mfu: 40.5% | epoch: 1 | remaining: 295s    
step 00046 (1.6%) | loss: 5.394959 | lrm: 1.00 | dt: 140ms | tok/sec: 935,092 | mfu: 40.5% | epoch: 1 | remaining: 295s    
step 00047 (1.7%) | loss: 5.375630 | lrm: 1.00 | dt: 138ms | tok/sec: 946,632 | mfu: 41.0% | epoch: 1 | remaining: 295s    
step 00048 (1.7%) | loss: 5.358757 | lrm: 1.00 | dt: 140ms | tok/sec: 935,272 | mfu: 40.5% | epoch: 1 | remaining: 295s    
step 00049 (1.8%) | loss: 5.342007 | lrm: 1.00 | dt: 142ms | tok/sec: 925,602 | mfu: 40.1% | epoch: 1 | remaining: 295s    
