Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011347 | lrm: 1.00 | dt: 19794ms | tok/sec: 6,621 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.178817 | lrm: 1.00 | dt: 157ms | tok/sec: 836,021 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.012645 | lrm: 1.00 | dt: 137ms | tok/sec: 957,265 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.711651 | lrm: 1.00 | dt: 137ms | tok/sec: 955,078 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.430358 | lrm: 1.00 | dt: 136ms | tok/sec: 962,747 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.152533 | lrm: 1.00 | dt: 137ms | tok/sec: 958,255 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.909308 | lrm: 1.00 | dt: 138ms | tok/sec: 951,478 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.683744 | lrm: 1.00 | dt: 153ms | tok/sec: 854,653 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.477331 | lrm: 1.00 | dt: 144ms | tok/sec: 910,770 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.289816 | lrm: 1.00 | dt: 140ms | tok/sec: 935,151 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.120547 | lrm: 1.00 | dt: 138ms | tok/sec: 947,235 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.967866 | lrm: 1.00 | dt: 137ms | tok/sec: 954,652 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.833457 | lrm: 1.00 | dt: 137ms | tok/sec: 954,291 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.712657 | lrm: 1.00 | dt: 142ms | tok/sec: 923,364 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.601133 | lrm: 1.00 | dt: 148ms | tok/sec: 886,281 | mfu: 38.4% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.504514 | lrm: 1.00 | dt: 146ms | tok/sec: 899,703 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.419257 | lrm: 1.00 | dt: 140ms | tok/sec: 933,010 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.337032 | lrm: 1.00 | dt: 138ms | tok/sec: 948,692 | mfu: 41.1% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 6.264017 | lrm: 1.00 | dt: 139ms | tok/sec: 945,600 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 6.196935 | lrm: 1.00 | dt: 138ms | tok/sec: 953,176 | mfu: 41.3% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 6.137233 | lrm: 1.00 | dt: 141ms | tok/sec: 932,814 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 6.081584 | lrm: 1.00 | dt: 145ms | tok/sec: 901,500 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 6.029182 | lrm: 1.00 | dt: 145ms | tok/sec: 901,463 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.979023 | lrm: 1.00 | dt: 142ms | tok/sec: 925,165 | mfu: 40.1% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.933510 | lrm: 1.00 | dt: 139ms | tok/sec: 939,923 | mfu: 40.7% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.884092 | lrm: 1.00 | dt: 139ms | tok/sec: 946,099 | mfu: 41.0% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.844004 | lrm: 1.00 | dt: 140ms | tok/sec: 939,092 | mfu: 40.7% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.808731 | lrm: 1.00 | dt: 141ms | tok/sec: 929,022 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.775829 | lrm: 1.00 | dt: 143ms | tok/sec: 914,164 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.739284 | lrm: 1.00 | dt: 145ms | tok/sec: 901,824 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.704294 | lrm: 1.00 | dt: 142ms | tok/sec: 925,949 | mfu: 40.1% | epoch: 1 | remaining: 297s    
