Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,600
  scalars                 : 18
  total                   : 80,937,778
Estimated FLOPs per token: 3.912547e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011406 | lrm: 1.00 | dt: 10546ms | tok/sec: 49,712 | mfu: 2.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.830749 | lrm: 1.00 | dt: 479ms | tok/sec: 1,095,415 | mfu: 43.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.384675 | lrm: 1.00 | dt: 497ms | tok/sec: 1,055,028 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.893929 | lrm: 1.00 | dt: 495ms | tok/sec: 1,058,720 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.494036 | lrm: 1.00 | dt: 492ms | tok/sec: 1,064,765 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.170201 | lrm: 1.00 | dt: 496ms | tok/sec: 1,056,636 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.925586 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,821 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.716916 | lrm: 1.00 | dt: 499ms | tok/sec: 1,050,763 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.540259 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,145 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.393448 | lrm: 1.00 | dt: 499ms | tok/sec: 1,051,196 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.268334 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,533 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.164067 | lrm: 1.00 | dt: 497ms | tok/sec: 1,055,538 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.071512 | lrm: 1.00 | dt: 495ms | tok/sec: 1,058,786 | mfu: 41.9% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 5.988946 | lrm: 1.00 | dt: 498ms | tok/sec: 1,053,491 | mfu: 41.7% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 5.919764 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,779 | mfu: 42.3% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 5.857996 | lrm: 1.00 | dt: 501ms | tok/sec: 1,046,840 | mfu: 41.4% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.804508 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,869 | mfu: 42.0% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 5.752172 | lrm: 1.00 | dt: 497ms | tok/sec: 1,054,470 | mfu: 41.7% | epoch: 1 | remaining: 297s    
step 00018 (1.2%) | loss: 5.705174 | lrm: 1.00 | dt: 493ms | tok/sec: 1,063,438 | mfu: 42.0% | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 5.661398 | lrm: 1.00 | dt: 499ms | tok/sec: 1,050,539 | mfu: 41.5% | epoch: 1 | remaining: 296s    
step 00020 (1.5%) | loss: 5.620594 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,873 | mfu: 42.0% | epoch: 1 | remaining: 295s    
step 00021 (1.7%) | loss: 5.581141 | lrm: 1.00 | dt: 499ms | tok/sec: 1,051,085 | mfu: 41.6% | epoch: 1 | remaining: 295s    
step 00022 (1.8%) | loss: 5.546120 | lrm: 1.00 | dt: 493ms | tok/sec: 1,062,406 | mfu: 42.0% | epoch: 1 | remaining: 294s    
step 00023 (2.0%) | loss: 5.965990 | lrm: 1.00 | dt: 498ms | tok/sec: 1,053,147 | mfu: 41.6% | epoch: 1 | remaining: 294s    
step 00024 (2.1%) | loss: 5.888155 | lrm: 1.00 | dt: 496ms | tok/sec: 1,057,680 | mfu: 41.8% | epoch: 1 | remaining: 293s    
step 00025 (2.3%) | loss: 5.816315 | lrm: 1.00 | dt: 498ms | tok/sec: 1,051,920 | mfu: 41.6% | epoch: 1 | remaining: 293s    
step 00026 (2.5%) | loss: 5.749989 | lrm: 1.00 | dt: 493ms | tok/sec: 1,062,596 | mfu: 42.0% | epoch: 1 | remaining: 292s    
step 00027 (2.6%) | loss: 5.687553 | lrm: 1.00 | dt: 498ms | tok/sec: 1,053,102 | mfu: 41.6% | epoch: 1 | remaining: 292s    
step 00028 (2.8%) | loss: 5.629411 | lrm: 1.00 | dt: 497ms | tok/sec: 1,054,999 | mfu: 41.7% | epoch: 1 | remaining: 291s    
step 00029 (3.0%) | loss: 5.575538 | lrm: 1.00 | dt: 495ms | tok/sec: 1,058,178 | mfu: 41.8% | epoch: 1 | remaining: 291s    
step 00030 (3.1%) | loss: 5.524123 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,951 | mfu: 42.0% | epoch: 1 | remaining: 290s    
