Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 0.00 | dt: 7966ms | tok/sec: 32,907 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011228 | lrm: 0.00 | dt: 151ms | tok/sec: 1,739,161 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011244 | lrm: 0.00 | dt: 151ms | tok/sec: 1,734,836 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011237 | lrm: 0.00 | dt: 152ms | tok/sec: 1,724,859 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011261 | lrm: 0.00 | dt: 151ms | tok/sec: 1,739,122 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011249 | lrm: 0.00 | dt: 152ms | tok/sec: 1,720,368 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011250 | lrm: 0.00 | dt: 160ms | tok/sec: 1,637,349 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011256 | lrm: 0.00 | dt: 151ms | tok/sec: 1,738,644 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011262 | lrm: 0.00 | dt: 152ms | tok/sec: 1,719,599 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011252 | lrm: 0.00 | dt: 152ms | tok/sec: 1,724,897 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011254 | lrm: 0.00 | dt: 151ms | tok/sec: 1,735,228 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011243 | lrm: 0.00 | dt: 151ms | tok/sec: 1,735,504 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011240 | lrm: 0.01 | dt: 171ms | tok/sec: 1,535,178 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 9.010743 | lrm: 0.02 | dt: 156ms | tok/sec: 1,675,293 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 9.009309 | lrm: 0.03 | dt: 158ms | tok/sec: 1,663,456 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 9.006537 | lrm: 0.04 | dt: 186ms | tok/sec: 1,410,114 | mfu: 34.1% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 9.002084 | lrm: 0.05 | dt: 157ms | tok/sec: 1,668,677 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 8.995110 | lrm: 0.07 | dt: 164ms | tok/sec: 1,598,032 | mfu: 38.6% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 8.984528 | lrm: 0.08 | dt: 165ms | tok/sec: 1,586,077 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 8.968327 | lrm: 0.09 | dt: 176ms | tok/sec: 1,492,004 | mfu: 36.0% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 8.943350 | lrm: 0.10 | dt: 157ms | tok/sec: 1,673,307 | mfu: 40.4% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 8.904709 | lrm: 0.11 | dt: 161ms | tok/sec: 1,625,885 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 8.846586 | lrm: 0.12 | dt: 159ms | tok/sec: 1,648,270 | mfu: 39.8% | epoch: 1 | remaining: 298s    
step 00023 (0.7%) | loss: 8.764125 | lrm: 0.13 | dt: 162ms | tok/sec: 1,621,394 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 8.659532 | lrm: 0.14 | dt: 162ms | tok/sec: 1,621,794 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 8.546947 | lrm: 0.15 | dt: 163ms | tok/sec: 1,607,423 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 8.426692 | lrm: 0.16 | dt: 160ms | tok/sec: 1,637,145 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 8.296853 | lrm: 0.17 | dt: 160ms | tok/sec: 1,641,353 | mfu: 39.7% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 8.160552 | lrm: 0.18 | dt: 160ms | tok/sec: 1,635,730 | mfu: 39.5% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 8.022149 | lrm: 0.20 | dt: 163ms | tok/sec: 1,610,418 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 7.880324 | lrm: 0.21 | dt: 166ms | tok/sec: 1,576,051 | mfu: 38.1% | epoch: 1 | remaining: 297s    
step 00031 (1.1%) | loss: 7.742602 | lrm: 0.22 | dt: 163ms | tok/sec: 1,605,574 | mfu: 38.8% | epoch: 1 | remaining: 297s    
step 00032 (1.1%) | loss: 7.609316 | lrm: 0.23 | dt: 163ms | tok/sec: 1,610,906 | mfu: 38.9% | epoch: 1 | remaining: 296s    
step 00033 (1.2%) | loss: 7.482950 | lrm: 0.24 | dt: 159ms | tok/sec: 1,645,805 | mfu: 39.8% | epoch: 1 | remaining: 296s    
step 00034 (1.2%) | loss: 7.359343 | lrm: 0.25 | dt: 161ms | tok/sec: 1,631,255 | mfu: 39.4% | epoch: 1 | remaining: 296s    
step 00035 (1.3%) | loss: 7.242863 | lrm: 0.26 | dt: 159ms | tok/sec: 1,644,606 | mfu: 39.7% | epoch: 1 | remaining: 296s    
step 00036 (1.4%) | loss: 7.130829 | lrm: 0.27 | dt: 181ms | tok/sec: 1,444,443 | mfu: 34.9% | epoch: 1 | remaining: 296s    
step 00037 (1.4%) | loss: 7.025075 | lrm: 0.28 | dt: 159ms | tok/sec: 1,653,490 | mfu: 40.0% | epoch: 1 | remaining: 296s    
