Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 0.00 | dt: 9933ms | tok/sec: 26,390 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011376 | lrm: 0.00 | dt: 248ms | tok/sec: 1,055,037 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011384 | lrm: 0.00 | dt: 248ms | tok/sec: 1,058,530 | mfu: 45.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011366 | lrm: 0.00 | dt: 250ms | tok/sec: 1,049,958 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011341 | lrm: 0.00 | dt: 248ms | tok/sec: 1,056,136 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011339 | lrm: 0.00 | dt: 249ms | tok/sec: 1,052,172 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011352 | lrm: 0.00 | dt: 249ms | tok/sec: 1,052,536 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011338 | lrm: 0.00 | dt: 249ms | tok/sec: 1,053,022 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011333 | lrm: 0.00 | dt: 251ms | tok/sec: 1,045,128 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011323 | lrm: 0.00 | dt: 248ms | tok/sec: 1,058,651 | mfu: 45.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011321 | lrm: 0.00 | dt: 251ms | tok/sec: 1,045,816 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011338 | lrm: 0.00 | dt: 249ms | tok/sec: 1,050,951 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011327 | lrm: 0.02 | dt: 251ms | tok/sec: 1,044,895 | mfu: 45.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 9.010421 | lrm: 0.03 | dt: 263ms | tok/sec: 996,332 | mfu: 43.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 9.007879 | lrm: 0.05 | dt: 272ms | tok/sec: 964,389 | mfu: 41.8% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 9.002890 | lrm: 0.07 | dt: 274ms | tok/sec: 955,727 | mfu: 41.4% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 8.994480 | lrm: 0.09 | dt: 270ms | tok/sec: 970,625 | mfu: 42.0% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 8.980686 | lrm: 0.11 | dt: 268ms | tok/sec: 978,453 | mfu: 42.4% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 8.957879 | lrm: 0.12 | dt: 273ms | tok/sec: 960,181 | mfu: 41.6% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 8.918809 | lrm: 0.14 | dt: 275ms | tok/sec: 953,425 | mfu: 41.3% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 8.853473 | lrm: 0.16 | dt: 268ms | tok/sec: 977,423 | mfu: 42.3% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 8.752326 | lrm: 0.18 | dt: 269ms | tok/sec: 974,413 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 8.630572 | lrm: 0.20 | dt: 270ms | tok/sec: 969,331 | mfu: 42.0% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 8.497717 | lrm: 0.21 | dt: 270ms | tok/sec: 970,304 | mfu: 42.0% | epoch: 1 | remaining: 297s    
step 00024 (1.2%) | loss: 8.345433 | lrm: 0.23 | dt: 269ms | tok/sec: 976,091 | mfu: 42.3% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 8.182460 | lrm: 0.25 | dt: 271ms | tok/sec: 967,991 | mfu: 41.9% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 8.016313 | lrm: 0.27 | dt: 271ms | tok/sec: 966,661 | mfu: 41.9% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 7.851472 | lrm: 0.29 | dt: 270ms | tok/sec: 970,429 | mfu: 42.0% | epoch: 1 | remaining: 295s    
step 00028 (1.5%) | loss: 7.694191 | lrm: 0.30 | dt: 269ms | tok/sec: 972,896 | mfu: 42.1% | epoch: 1 | remaining: 295s    
step 00029 (1.6%) | loss: 7.543023 | lrm: 0.32 | dt: 273ms | tok/sec: 958,922 | mfu: 41.5% | epoch: 1 | remaining: 295s    
step 00030 (1.7%) | loss: 7.395312 | lrm: 0.34 | dt: 270ms | tok/sec: 969,269 | mfu: 42.0% | epoch: 1 | remaining: 295s    
step 00031 (1.8%) | loss: 7.257661 | lrm: 0.36 | dt: 272ms | tok/sec: 964,719 | mfu: 41.8% | epoch: 1 | remaining: 294s    
step 00032 (1.9%) | loss: 7.127806 | lrm: 0.38 | dt: 270ms | tok/sec: 972,390 | mfu: 42.1% | epoch: 1 | remaining: 294s    
step 00033 (2.0%) | loss: 7.007705 | lrm: 0.39 | dt: 271ms | tok/sec: 967,550 | mfu: 41.9% | epoch: 1 | remaining: 294s    
step 00034 (2.1%) | loss: 6.891743 | lrm: 0.41 | dt: 271ms | tok/sec: 968,473 | mfu: 42.0% | epoch: 1 | remaining: 294s    
step 00035 (2.2%) | loss: 6.783237 | lrm: 0.43 | dt: 274ms | tok/sec: 956,746 | mfu: 41.4% | epoch: 1 | remaining: 293s    
step 00036 (2.2%) | loss: 6.680072 | lrm: 0.45 | dt: 271ms | tok/sec: 966,463 | mfu: 41.9% | epoch: 1 | remaining: 293s    
step 00037 (2.3%) | loss: 6.584126 | lrm: 0.47 | dt: 271ms | tok/sec: 967,100 | mfu: 41.9% | epoch: 1 | remaining: 293s    
step 00038 (2.4%) | loss: 6.493422 | lrm: 0.48 | dt: 270ms | tok/sec: 971,461 | mfu: 42.1% | epoch: 1 | remaining: 292s    
step 00039 (2.5%) | loss: 6.408112 | lrm: 0.50 | dt: 273ms | tok/sec: 961,767 | mfu: 41.7% | epoch: 1 | remaining: 292s    
step 00040 (2.6%) | loss: 6.330868 | lrm: 0.52 | dt: 271ms | tok/sec: 968,253 | mfu: 41.9% | epoch: 1 | remaining: 292s    
step 00041 (2.7%) | loss: 6.256746 | lrm: 0.54 | dt: 270ms | tok/sec: 972,124 | mfu: 42.1% | epoch: 1 | remaining: 292s    
step 00042 (2.8%) | loss: 6.189437 | lrm: 0.56 | dt: 270ms | tok/sec: 971,573 | mfu: 42.1% | epoch: 1 | remaining: 291s    
step 00043 (2.9%) | loss: 6.124722 | lrm: 0.57 | dt: 273ms | tok/sec: 959,263 | mfu: 41.6% | epoch: 1 | remaining: 291s    
step 00044 (3.0%) | loss: 6.065401 | lrm: 0.59 | dt: 271ms | tok/sec: 967,898 | mfu: 41.9% | epoch: 1 | remaining: 291s    
step 00045 (3.1%) | loss: 6.010995 | lrm: 0.61 | dt: 272ms | tok/sec: 964,785 | mfu: 41.8% | epoch: 1 | remaining: 291s    
step 00046 (3.1%) | loss: 5.958686 | lrm: 0.63 | dt: 269ms | tok/sec: 973,695 | mfu: 42.2% | epoch: 1 | remaining: 290s    
step 00047 (3.2%) | loss: 5.908787 | lrm: 0.65 | dt: 271ms | tok/sec: 967,172 | mfu: 41.9% | epoch: 1 | remaining: 290s    
step 00048 (3.3%) | loss: 5.864514 | lrm: 0.67 | dt: 271ms | tok/sec: 965,555 | mfu: 41.8% | epoch: 1 | remaining: 290s    
step 00049 (3.4%) | loss: 5.820284 | lrm: 0.68 | dt: 273ms | tok/sec: 958,858 | mfu: 41.5% | epoch: 1 | remaining: 289s    
step 00050 (3.5%) | loss: 5.781239 | lrm: 0.70 | dt: 273ms | tok/sec: 960,497 | mfu: 41.6% | epoch: 1 | remaining: 289s    
step 00051 (3.6%) | loss: 5.744234 | lrm: 0.72 | dt: 269ms | tok/sec: 972,868 | mfu: 42.1% | epoch: 1 | remaining: 289s    
step 00052 (3.7%) | loss: 5.709019 | lrm: 0.74 | dt: 271ms | tok/sec: 968,550 | mfu: 42.0% | epoch: 1 | remaining: 289s    
step 00053 (3.8%) | loss: 5.675266 | lrm: 0.76 | dt: 270ms | tok/sec: 970,637 | mfu: 42.0% | epoch: 1 | remaining: 288s    
step 00054 (3.9%) | loss: 5.640506 | lrm: 0.77 | dt: 271ms | tok/sec: 966,994 | mfu: 41.9% | epoch: 1 | remaining: 288s    
step 00055 (4.0%) | loss: 5.609676 | lrm: 0.79 | dt: 272ms | tok/sec: 962,210 | mfu: 41.7% | epoch: 1 | remaining: 288s    
step 00056 (4.0%) | loss: 5.580881 | lrm: 0.81 | dt: 272ms | tok/sec: 963,430 | mfu: 41.7% | epoch: 1 | remaining: 288s    
step 00057 (4.1%) | loss: 5.554486 | lrm: 0.83 | dt: 275ms | tok/sec: 953,376 | mfu: 41.3% | epoch: 1 | remaining: 287s    
step 00058 (4.2%) | loss: 5.527526 | lrm: 0.85 | dt: 272ms | tok/sec: 962,066 | mfu: 41.7% | epoch: 1 | remaining: 287s    
step 00059 (4.3%) | loss: 5.501163 | lrm: 0.86 | dt: 272ms | tok/sec: 964,532 | mfu: 41.8% | epoch: 1 | remaining: 287s    
step 00060 (4.4%) | loss: 5.477171 | lrm: 0.88 | dt: 275ms | tok/sec: 952,878 | mfu: 41.3% | epoch: 1 | remaining: 286s    
step 00061 (4.5%) | loss: 5.449823 | lrm: 0.90 | dt: 272ms | tok/sec: 965,348 | mfu: 41.8% | epoch: 1 | remaining: 286s    
step 00062 (4.6%) | loss: 5.424787 | lrm: 0.92 | dt: 272ms | tok/sec: 962,554 | mfu: 41.7% | epoch: 1 | remaining: 286s    
step 00063 (4.7%) | loss: 5.399348 | lrm: 0.94 | dt: 274ms | tok/sec: 957,635 | mfu: 41.5% | epoch: 1 | remaining: 286s    
step 00064 (4.8%) | loss: 5.373085 | lrm: 0.96 | dt: 274ms | tok/sec: 957,341 | mfu: 41.5% | epoch: 1 | remaining: 285s    
step 00065 (4.9%) | loss: 5.350321 | lrm: 0.97 | dt: 273ms | tok/sec: 958,860 | mfu: 41.5% | epoch: 1 | remaining: 285s    
step 00066 (5.0%) | loss: 5.326834 | lrm: 0.99 | dt: 273ms | tok/sec: 961,575 | mfu: 41.7% | epoch: 1 | remaining: 285s    
step 00067 (5.1%) | loss: 5.305012 | lrm: 1.00 | dt: 274ms | tok/sec: 958,296 | mfu: 41.5% | epoch: 1 | remaining: 285s    
step 00068 (5.1%) | loss: 5.278921 | lrm: 1.00 | dt: 274ms | tok/sec: 958,192 | mfu: 41.5% | epoch: 1 | remaining: 284s    
step 00069 (5.2%) | loss: 5.251691 | lrm: 1.00 | dt: 273ms | tok/sec: 960,812 | mfu: 41.6% | epoch: 1 | remaining: 284s    
step 00070 (5.3%) | loss: 5.224115 | lrm: 1.00 | dt: 273ms | tok/sec: 961,148 | mfu: 41.6% | epoch: 1 | remaining: 284s    
step 00071 (5.4%) | loss: 5.202075 | lrm: 1.00 | dt: 273ms | tok/sec: 960,253 | mfu: 41.6% | epoch: 1 | remaining: 283s    
step 00072 (5.5%) | loss: 5.177741 | lrm: 1.00 | dt: 271ms | tok/sec: 966,184 | mfu: 41.9% | epoch: 1 | remaining: 283s    
step 00073 (5.6%) | loss: 5.154427 | lrm: 1.00 | dt: 272ms | tok/sec: 962,455 | mfu: 41.7% | epoch: 1 | remaining: 283s    
step 00074 (5.7%) | loss: 5.132703 | lrm: 1.00 | dt: 271ms | tok/sec: 967,515 | mfu: 41.9% | epoch: 1 | remaining: 283s    
step 00075 (5.8%) | loss: 5.109564 | lrm: 1.00 | dt: 270ms | tok/sec: 969,968 | mfu: 42.0% | epoch: 1 | remaining: 282s    
step 00076 (5.9%) | loss: 5.085108 | lrm: 1.00 | dt: 271ms | tok/sec: 968,225 | mfu: 41.9% | epoch: 1 | remaining: 282s    
step 00077 (6.0%) | loss: 5.061084 | lrm: 1.00 | dt: 275ms | tok/sec: 953,807 | mfu: 41.3% | epoch: 1 | remaining: 282s    
step 00078 (6.0%) | loss: 5.037744 | lrm: 1.00 | dt: 277ms | tok/sec: 947,793 | mfu: 41.1% | epoch: 1 | remaining: 282s    
step 00079 (6.1%) | loss: 5.014680 | lrm: 1.00 | dt: 274ms | tok/sec: 957,695 | mfu: 41.5% | epoch: 1 | remaining: 281s    
step 00080 (6.2%) | loss: 4.987065 | lrm: 1.00 | dt: 270ms | tok/sec: 971,433 | mfu: 42.1% | epoch: 1 | remaining: 281s    
step 00081 (6.3%) | loss: 4.962033 | lrm: 1.00 | dt: 271ms | tok/sec: 968,102 | mfu: 41.9% | epoch: 1 | remaining: 281s    
step 00082 (6.4%) | loss: 4.935626 | lrm: 1.00 | dt: 273ms | tok/sec: 959,476 | mfu: 41.6% | epoch: 1 | remaining: 280s    
step 00083 (6.5%) | loss: 4.912841 | lrm: 1.00 | dt: 273ms | tok/sec: 961,240 | mfu: 41.6% | epoch: 1 | remaining: 280s    
step 00084 (6.6%) | loss: 4.890106 | lrm: 1.00 | dt: 271ms | tok/sec: 969,094 | mfu: 42.0% | epoch: 1 | remaining: 280s    
step 00085 (6.7%) | loss: 4.868201 | lrm: 1.00 | dt: 276ms | tok/sec: 948,675 | mfu: 41.1% | epoch: 1 | remaining: 280s    
step 00086 (6.8%) | loss: 4.845857 | lrm: 1.00 | dt: 270ms | tok/sec: 971,070 | mfu: 42.1% | epoch: 1 | remaining: 279s    
step 00087 (6.9%) | loss: 4.821936 | lrm: 1.00 | dt: 272ms | tok/sec: 962,179 | mfu: 41.7% | epoch: 1 | remaining: 279s    
step 00088 (7.0%) | loss: 4.794328 | lrm: 1.00 | dt: 272ms | tok/sec: 963,522 | mfu: 41.7% | epoch: 1 | remaining: 279s    
step 00089 (7.0%) | loss: 4.772095 | lrm: 1.00 | dt: 271ms | tok/sec: 966,467 | mfu: 41.9% | epoch: 1 | remaining: 279s    
step 00090 (7.1%) | loss: 4.748108 | lrm: 1.00 | dt: 270ms | tok/sec: 969,639 | mfu: 42.0% | epoch: 1 | remaining: 278s    
step 00091 (7.2%) | loss: 4.725206 | lrm: 1.00 | dt: 273ms | tok/sec: 960,085 | mfu: 41.6% | epoch: 1 | remaining: 278s    
step 00092 (7.3%) | loss: 4.700094 | lrm: 1.00 | dt: 271ms | tok/sec: 966,557 | mfu: 41.9% | epoch: 1 | remaining: 278s    
step 00093 (7.4%) | loss: 4.676527 | lrm: 1.00 | dt: 271ms | tok/sec: 966,551 | mfu: 41.9% | epoch: 1 | remaining: 277s    
step 00094 (7.5%) | loss: 4.651444 | lrm: 1.00 | dt: 272ms | tok/sec: 964,886 | mfu: 41.8% | epoch: 1 | remaining: 277s    
step 00095 (7.6%) | loss: 4.619748 | lrm: 1.00 | dt: 274ms | tok/sec: 955,218 | mfu: 41.4% | epoch: 1 | remaining: 277s    
step 00096 (7.7%) | loss: 4.594426 | lrm: 1.00 | dt: 273ms | tok/sec: 959,866 | mfu: 41.6% | epoch: 1 | remaining: 277s    
step 00097 (7.8%) | loss: 4.577268 | lrm: 1.00 | dt: 273ms | tok/sec: 961,349 | mfu: 41.6% | epoch: 1 | remaining: 276s    
step 00098 (7.9%) | loss: 4.556981 | lrm: 1.00 | dt: 273ms | tok/sec: 959,795 | mfu: 41.6% | epoch: 1 | remaining: 276s    
step 00099 (8.0%) | loss: 4.532667 | lrm: 1.00 | dt: 272ms | tok/sec: 962,274 | mfu: 41.7% | epoch: 1 | remaining: 276s    
step 00100 (8.0%) | loss: 4.509677 | lrm: 1.00 | dt: 272ms | tok/sec: 963,831 | mfu: 41.7% | epoch: 1 | remaining: 276s    
step 00101 (8.1%) | loss: 4.485015 | lrm: 1.00 | dt: 270ms | tok/sec: 970,053 | mfu: 42.0% | epoch: 1 | remaining: 275s    
step 00102 (8.2%) | loss: 4.460361 | lrm: 1.00 | dt: 273ms | tok/sec: 959,129 | mfu: 41.5% | epoch: 1 | remaining: 275s    
step 00103 (8.3%) | loss: 4.439495 | lrm: 1.00 | dt: 272ms | tok/sec: 962,626 | mfu: 41.7% | epoch: 1 | remaining: 275s    
step 00104 (8.4%) | loss: 4.418989 | lrm: 1.00 | dt: 271ms | tok/sec: 966,276 | mfu: 41.9% | epoch: 1 | remaining: 275s    
step 00105 (8.5%) | loss: 4.396881 | lrm: 1.00 | dt: 272ms | tok/sec: 963,602 | mfu: 41.7% | epoch: 1 | remaining: 274s    
step 00106 (8.6%) | loss: 4.375053 | lrm: 1.00 | dt: 271ms | tok/sec: 968,399 | mfu: 41.9% | epoch: 1 | remaining: 274s    
step 00107 (8.7%) | loss: 4.354825 | lrm: 1.00 | dt: 272ms | tok/sec: 965,462 | mfu: 41.8% | epoch: 1 | remaining: 274s    
step 00108 (8.8%) | loss: 4.336026 | lrm: 1.00 | dt: 272ms | tok/sec: 964,523 | mfu: 41.8% | epoch: 1 | remaining: 273s    
step 00109 (8.9%) | loss: 4.314990 | lrm: 1.00 | dt: 271ms | tok/sec: 967,612 | mfu: 41.9% | epoch: 1 | remaining: 273s    
step 00110 (9.0%) | loss: 4.296064 | lrm: 1.00 | dt: 274ms | tok/sec: 956,082 | mfu: 41.4% | epoch: 1 | remaining: 273s    
step 00111 (9.0%) | loss: 4.275940 | lrm: 1.00 | dt: 269ms | tok/sec: 974,227 | mfu: 42.2% | epoch: 1 | remaining: 273s    
step 00112 (9.1%) | loss: 4.254526 | lrm: 1.00 | dt: 271ms | tok/sec: 968,512 | mfu: 42.0% | epoch: 1 | remaining: 272s    
step 00113 (9.2%) | loss: 4.240102 | lrm: 1.00 | dt: 271ms | tok/sec: 968,668 | mfu: 42.0% | epoch: 1 | remaining: 272s    
step 00114 (9.3%) | loss: 4.221235 | lrm: 1.00 | dt: 271ms | tok/sec: 966,020 | mfu: 41.8% | epoch: 1 | remaining: 272s    
step 00115 (9.4%) | loss: 4.203075 | lrm: 1.00 | dt: 272ms | tok/sec: 964,886 | mfu: 41.8% | epoch: 1 | remaining: 272s    
step 00116 (9.5%) | loss: 4.182774 | lrm: 1.00 | dt: 271ms | tok/sec: 966,797 | mfu: 41.9% | epoch: 1 | remaining: 271s    
step 00117 (9.6%) | loss: 4.161095 | lrm: 1.00 | dt: 273ms | tok/sec: 958,693 | mfu: 41.5% | epoch: 1 | remaining: 271s    
step 00118 (9.7%) | loss: 4.143470 | lrm: 1.00 | dt: 272ms | tok/sec: 962,635 | mfu: 41.7% | epoch: 1 | remaining: 271s    
step 00119 (9.8%) | loss: 4.129099 | lrm: 1.00 | dt: 273ms | tok/sec: 959,336 | mfu: 41.6% | epoch: 1 | remaining: 270s    
step 00120 (9.9%) | loss: 4.107323 | lrm: 1.00 | dt: 274ms | tok/sec: 956,522 | mfu: 41.4% | epoch: 1 | remaining: 270s    
step 00121 (9.9%) | loss: 4.090217 | lrm: 1.00 | dt: 273ms | tok/sec: 959,497 | mfu: 41.6% | epoch: 1 | remaining: 270s    
step 00122 (10.0%) | loss: 4.073056 | lrm: 1.00 | dt: 271ms | tok/sec: 967,696 | mfu: 41.9% | epoch: 1 | remaining: 270s    
step 00123 (10.1%) | loss: 4.054993 | lrm: 1.00 | dt: 273ms | tok/sec: 959,055 | mfu: 41.5% | epoch: 1 | remaining: 269s    
step 00124 (10.2%) | loss: 4.041139 | lrm: 1.00 | dt: 271ms | tok/sec: 968,881 | mfu: 42.0% | epoch: 1 | remaining: 269s    
step 00125 (10.3%) | loss: 4.027792 | lrm: 1.00 | dt: 272ms | tok/sec: 962,686 | mfu: 41.7% | epoch: 1 | remaining: 269s    
step 00126 (10.4%) | loss: 4.010857 | lrm: 1.00 | dt: 270ms | tok/sec: 971,053 | mfu: 42.1% | epoch: 1 | remaining: 269s    
step 00127 (10.5%) | loss: 3.997161 | lrm: 1.00 | dt: 272ms | tok/sec: 965,349 | mfu: 41.8% | epoch: 1 | remaining: 268s    
step 00128 (10.6%) | loss: 3.977951 | lrm: 1.00 | dt: 274ms | tok/sec: 958,180 | mfu: 41.5% | epoch: 1 | remaining: 268s    
step 00129 (10.7%) | loss: 3.963315 | lrm: 1.00 | dt: 271ms | tok/sec: 968,954 | mfu: 42.0% | epoch: 1 | remaining: 268s    
step 00130 (10.8%) | loss: 3.948122 | lrm: 1.00 | dt: 273ms | tok/sec: 961,157 | mfu: 41.6% | epoch: 1 | remaining: 267s    
step 00131 (10.9%) | loss: 3.928707 | lrm: 1.00 | dt: 273ms | tok/sec: 960,476 | mfu: 41.6% | epoch: 1 | remaining: 267s    
step 00132 (10.9%) | loss: 3.917223 | lrm: 1.00 | dt: 273ms | tok/sec: 958,573 | mfu: 41.5% | epoch: 1 | remaining: 267s    
step 00133 (11.0%) | loss: 3.905847 | lrm: 1.00 | dt: 274ms | tok/sec: 955,287 | mfu: 41.4% | epoch: 1 | remaining: 267s    
step 00134 (11.1%) | loss: 3.897826 | lrm: 1.00 | dt: 268ms | tok/sec: 976,558 | mfu: 42.3% | epoch: 1 | remaining: 266s    
step 00135 (11.2%) | loss: 3.886006 | lrm: 1.00 | dt: 272ms | tok/sec: 964,282 | mfu: 41.8% | epoch: 1 | remaining: 266s    
step 00136 (11.3%) | loss: 3.873600 | lrm: 1.00 | dt: 269ms | tok/sec: 974,031 | mfu: 42.2% | epoch: 1 | remaining: 266s    
step 00137 (11.4%) | loss: 3.863869 | lrm: 1.00 | dt: 272ms | tok/sec: 962,667 | mfu: 41.7% | epoch: 1 | remaining: 266s    
step 00138 (11.5%) | loss: 3.854826 | lrm: 1.00 | dt: 271ms | tok/sec: 967,813 | mfu: 41.9% | epoch: 1 | remaining: 265s    
step 00139 (11.6%) | loss: 3.845304 | lrm: 1.00 | dt: 271ms | tok/sec: 968,852 | mfu: 42.0% | epoch: 1 | remaining: 265s    
step 00140 (11.7%) | loss: 3.831529 | lrm: 1.00 | dt: 271ms | tok/sec: 967,254 | mfu: 41.9% | epoch: 1 | remaining: 265s    
step 00141 (11.8%) | loss: 3.819076 | lrm: 1.00 | dt: 268ms | tok/sec: 977,355 | mfu: 42.3% | epoch: 1 | remaining: 264s    
