Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,153,600
  scalars                 : 20
  total                   : 85,853,780
Estimated FLOPs per token: 4.286150e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011344 | lrm: 0.00 | dt: 9929ms | tok/sec: 26,400 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011376 | lrm: 0.00 | dt: 248ms | tok/sec: 1,058,781 | mfu: 45.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011383 | lrm: 0.00 | dt: 248ms | tok/sec: 1,054,943 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011365 | lrm: 0.00 | dt: 248ms | tok/sec: 1,058,666 | mfu: 45.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011340 | lrm: 0.00 | dt: 249ms | tok/sec: 1,054,610 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011338 | lrm: 0.00 | dt: 249ms | tok/sec: 1,051,883 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011351 | lrm: 0.00 | dt: 248ms | tok/sec: 1,055,614 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011337 | lrm: 0.00 | dt: 251ms | tok/sec: 1,043,744 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011332 | lrm: 0.00 | dt: 248ms | tok/sec: 1,056,773 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011322 | lrm: 0.00 | dt: 251ms | tok/sec: 1,043,880 | mfu: 45.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011320 | lrm: 0.00 | dt: 248ms | tok/sec: 1,057,251 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011337 | lrm: 0.00 | dt: 252ms | tok/sec: 1,039,886 | mfu: 45.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011326 | lrm: 0.02 | dt: 249ms | tok/sec: 1,051,013 | mfu: 45.5% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 9.010452 | lrm: 0.03 | dt: 265ms | tok/sec: 989,726 | mfu: 42.9% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 9.008022 | lrm: 0.05 | dt: 272ms | tok/sec: 964,418 | mfu: 41.8% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 9.003293 | lrm: 0.07 | dt: 276ms | tok/sec: 950,227 | mfu: 41.2% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 8.995521 | lrm: 0.09 | dt: 272ms | tok/sec: 962,559 | mfu: 41.7% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 8.983196 | lrm: 0.11 | dt: 268ms | tok/sec: 976,995 | mfu: 42.3% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 8.964042 | lrm: 0.12 | dt: 272ms | tok/sec: 962,809 | mfu: 41.7% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 8.933564 | lrm: 0.14 | dt: 272ms | tok/sec: 964,720 | mfu: 41.8% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 8.885479 | lrm: 0.16 | dt: 268ms | tok/sec: 977,555 | mfu: 42.3% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 8.810558 | lrm: 0.18 | dt: 270ms | tok/sec: 971,064 | mfu: 42.1% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 8.700198 | lrm: 0.20 | dt: 272ms | tok/sec: 963,527 | mfu: 41.7% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 8.563255 | lrm: 0.21 | dt: 269ms | tok/sec: 973,613 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00024 (1.2%) | loss: 8.418768 | lrm: 0.23 | dt: 270ms | tok/sec: 969,807 | mfu: 42.0% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 8.262442 | lrm: 0.25 | dt: 268ms | tok/sec: 978,925 | mfu: 42.4% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 8.095979 | lrm: 0.27 | dt: 271ms | tok/sec: 967,741 | mfu: 41.9% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 7.928731 | lrm: 0.29 | dt: 269ms | tok/sec: 975,532 | mfu: 42.3% | epoch: 1 | remaining: 295s    
step 00028 (1.5%) | loss: 7.766834 | lrm: 0.30 | dt: 272ms | tok/sec: 962,447 | mfu: 41.7% | epoch: 1 | remaining: 295s    
step 00029 (1.6%) | loss: 7.610017 | lrm: 0.32 | dt: 272ms | tok/sec: 964,569 | mfu: 41.8% | epoch: 1 | remaining: 295s    
step 00030 (1.7%) | loss: 7.456902 | lrm: 0.34 | dt: 269ms | tok/sec: 974,749 | mfu: 42.2% | epoch: 1 | remaining: 295s    
