Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 0.00 | dt: 9682ms | tok/sec: 27,076 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011376 | lrm: 0.00 | dt: 248ms | tok/sec: 1,056,418 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011384 | lrm: 0.00 | dt: 248ms | tok/sec: 1,059,077 | mfu: 45.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011366 | lrm: 0.00 | dt: 250ms | tok/sec: 1,049,053 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011341 | lrm: 0.00 | dt: 248ms | tok/sec: 1,057,774 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011339 | lrm: 0.00 | dt: 250ms | tok/sec: 1,048,309 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011352 | lrm: 0.00 | dt: 249ms | tok/sec: 1,054,444 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011338 | lrm: 0.00 | dt: 249ms | tok/sec: 1,051,838 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011333 | lrm: 0.00 | dt: 249ms | tok/sec: 1,051,306 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011323 | lrm: 0.00 | dt: 250ms | tok/sec: 1,050,115 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011321 | lrm: 0.00 | dt: 250ms | tok/sec: 1,049,917 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011338 | lrm: 0.00 | dt: 250ms | tok/sec: 1,050,361 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011327 | lrm: 0.02 | dt: 251ms | tok/sec: 1,046,374 | mfu: 45.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 9.010448 | lrm: 0.03 | dt: 267ms | tok/sec: 982,377 | mfu: 42.6% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 9.007986 | lrm: 0.05 | dt: 273ms | tok/sec: 959,553 | mfu: 41.6% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 9.003155 | lrm: 0.07 | dt: 273ms | tok/sec: 961,869 | mfu: 41.7% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 8.995059 | lrm: 0.09 | dt: 270ms | tok/sec: 970,475 | mfu: 42.0% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 8.981950 | lrm: 0.11 | dt: 269ms | tok/sec: 975,316 | mfu: 42.2% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 8.960548 | lrm: 0.12 | dt: 270ms | tok/sec: 971,326 | mfu: 42.1% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 8.923969 | lrm: 0.14 | dt: 272ms | tok/sec: 964,871 | mfu: 41.8% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 8.862055 | lrm: 0.16 | dt: 270ms | tok/sec: 971,872 | mfu: 42.1% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 8.763397 | lrm: 0.18 | dt: 269ms | tok/sec: 974,169 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 8.643582 | lrm: 0.20 | dt: 269ms | tok/sec: 974,744 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 8.514892 | lrm: 0.21 | dt: 271ms | tok/sec: 966,692 | mfu: 41.9% | epoch: 1 | remaining: 297s    
step 00024 (1.2%) | loss: 8.368481 | lrm: 0.23 | dt: 272ms | tok/sec: 963,810 | mfu: 41.7% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 8.209093 | lrm: 0.25 | dt: 270ms | tok/sec: 972,291 | mfu: 42.1% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 8.045036 | lrm: 0.27 | dt: 269ms | tok/sec: 975,701 | mfu: 42.3% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 7.881900 | lrm: 0.29 | dt: 270ms | tok/sec: 970,575 | mfu: 42.0% | epoch: 1 | remaining: 295s    
step 00028 (1.5%) | loss: 7.725593 | lrm: 0.30 | dt: 270ms | tok/sec: 969,494 | mfu: 42.0% | epoch: 1 | remaining: 295s    
step 00029 (1.6%) | loss: 7.574816 | lrm: 0.32 | dt: 269ms | tok/sec: 973,439 | mfu: 42.2% | epoch: 1 | remaining: 295s    
step 00030 (1.7%) | loss: 7.427057 | lrm: 0.34 | dt: 269ms | tok/sec: 975,680 | mfu: 42.3% | epoch: 1 | remaining: 295s    
step 00031 (1.8%) | loss: 7.289132 | lrm: 0.36 | dt: 271ms | tok/sec: 967,123 | mfu: 41.9% | epoch: 1 | remaining: 294s    
step 00032 (1.9%) | loss: 7.159054 | lrm: 0.38 | dt: 275ms | tok/sec: 953,099 | mfu: 41.3% | epoch: 1 | remaining: 294s    
step 00033 (2.0%) | loss: 7.038481 | lrm: 0.39 | dt: 269ms | tok/sec: 974,726 | mfu: 42.2% | epoch: 1 | remaining: 294s    
step 00034 (2.1%) | loss: 6.921735 | lrm: 0.41 | dt: 269ms | tok/sec: 976,017 | mfu: 42.3% | epoch: 1 | remaining: 294s    
step 00035 (2.1%) | loss: 6.812347 | lrm: 0.43 | dt: 272ms | tok/sec: 963,835 | mfu: 41.7% | epoch: 1 | remaining: 293s    
step 00036 (2.2%) | loss: 6.708146 | lrm: 0.45 | dt: 275ms | tok/sec: 952,954 | mfu: 41.3% | epoch: 1 | remaining: 293s    
step 00037 (2.3%) | loss: 6.611057 | lrm: 0.47 | dt: 273ms | tok/sec: 958,576 | mfu: 41.5% | epoch: 1 | remaining: 293s    
step 00038 (2.4%) | loss: 6.519106 | lrm: 0.48 | dt: 269ms | tok/sec: 974,622 | mfu: 42.2% | epoch: 1 | remaining: 292s    
step 00039 (2.5%) | loss: 6.432531 | lrm: 0.50 | dt: 274ms | tok/sec: 957,570 | mfu: 41.5% | epoch: 1 | remaining: 292s    
step 00040 (2.6%) | loss: 6.354138 | lrm: 0.52 | dt: 274ms | tok/sec: 957,249 | mfu: 41.5% | epoch: 1 | remaining: 292s    
step 00041 (2.7%) | loss: 6.279113 | lrm: 0.54 | dt: 271ms | tok/sec: 966,450 | mfu: 41.9% | epoch: 1 | remaining: 292s    
step 00042 (2.8%) | loss: 6.210727 | lrm: 0.56 | dt: 270ms | tok/sec: 970,028 | mfu: 42.0% | epoch: 1 | remaining: 291s    
step 00043 (2.9%) | loss: 6.144840 | lrm: 0.57 | dt: 276ms | tok/sec: 951,297 | mfu: 41.2% | epoch: 1 | remaining: 291s    
step 00044 (3.0%) | loss: 6.084241 | lrm: 0.59 | dt: 271ms | tok/sec: 967,022 | mfu: 41.9% | epoch: 1 | remaining: 291s    
step 00045 (3.1%) | loss: 6.028889 | lrm: 0.61 | dt: 270ms | tok/sec: 971,342 | mfu: 42.1% | epoch: 1 | remaining: 291s    
step 00046 (3.1%) | loss: 5.975348 | lrm: 0.63 | dt: 271ms | tok/sec: 968,946 | mfu: 42.0% | epoch: 1 | remaining: 290s    
step 00047 (3.2%) | loss: 5.924516 | lrm: 0.65 | dt: 272ms | tok/sec: 964,934 | mfu: 41.8% | epoch: 1 | remaining: 290s    
