Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,153,600
  scalars                 : 20
  total                   : 85,853,780
Estimated FLOPs per token: 4.286150e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011343 | lrm: 0.00 | dt: 9527ms | tok/sec: 27,514 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011376 | lrm: 0.00 | dt: 246ms | tok/sec: 1,063,949 | mfu: 46.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011384 | lrm: 0.00 | dt: 250ms | tok/sec: 1,050,629 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011366 | lrm: 0.00 | dt: 247ms | tok/sec: 1,060,233 | mfu: 45.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011341 | lrm: 0.00 | dt: 249ms | tok/sec: 1,052,005 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011339 | lrm: 0.00 | dt: 248ms | tok/sec: 1,058,375 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011352 | lrm: 0.00 | dt: 248ms | tok/sec: 1,056,547 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011338 | lrm: 0.00 | dt: 250ms | tok/sec: 1,050,409 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011333 | lrm: 0.00 | dt: 249ms | tok/sec: 1,051,537 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011323 | lrm: 0.00 | dt: 251ms | tok/sec: 1,045,524 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011321 | lrm: 0.00 | dt: 249ms | tok/sec: 1,051,349 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011338 | lrm: 0.00 | dt: 251ms | tok/sec: 1,045,924 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011327 | lrm: 0.02 | dt: 249ms | tok/sec: 1,054,236 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 9.010417 | lrm: 0.03 | dt: 263ms | tok/sec: 998,431 | mfu: 43.2% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 9.007874 | lrm: 0.05 | dt: 271ms | tok/sec: 967,278 | mfu: 41.9% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 9.002892 | lrm: 0.07 | dt: 272ms | tok/sec: 964,850 | mfu: 41.8% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 8.994497 | lrm: 0.09 | dt: 272ms | tok/sec: 964,070 | mfu: 41.8% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 8.980745 | lrm: 0.11 | dt: 265ms | tok/sec: 990,507 | mfu: 42.9% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 8.958013 | lrm: 0.12 | dt: 272ms | tok/sec: 965,072 | mfu: 41.8% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 8.919108 | lrm: 0.14 | dt: 272ms | tok/sec: 963,737 | mfu: 41.7% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 8.854096 | lrm: 0.16 | dt: 269ms | tok/sec: 973,677 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 8.753405 | lrm: 0.18 | dt: 267ms | tok/sec: 980,409 | mfu: 42.5% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 8.631786 | lrm: 0.19 | dt: 269ms | tok/sec: 975,197 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 8.499308 | lrm: 0.21 | dt: 269ms | tok/sec: 972,933 | mfu: 42.1% | epoch: 1 | remaining: 297s    
step 00024 (1.2%) | loss: 8.347595 | lrm: 0.23 | dt: 268ms | tok/sec: 977,939 | mfu: 42.4% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 8.184999 | lrm: 0.25 | dt: 268ms | tok/sec: 978,412 | mfu: 42.4% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 8.019013 | lrm: 0.27 | dt: 272ms | tok/sec: 963,449 | mfu: 41.7% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 7.854261 | lrm: 0.28 | dt: 272ms | tok/sec: 964,394 | mfu: 41.8% | epoch: 1 | remaining: 295s    
step 00028 (1.5%) | loss: 7.696996 | lrm: 0.30 | dt: 271ms | tok/sec: 968,041 | mfu: 41.9% | epoch: 1 | remaining: 295s    
step 00029 (1.6%) | loss: 7.545836 | lrm: 0.32 | dt: 271ms | tok/sec: 968,438 | mfu: 41.9% | epoch: 1 | remaining: 295s    
step 00030 (1.7%) | loss: 7.398116 | lrm: 0.34 | dt: 270ms | tok/sec: 971,539 | mfu: 42.1% | epoch: 1 | remaining: 295s    
