Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011349 | lrm: 1.00 | dt: 9552ms | tok/sec: 13,722 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.864123 | lrm: 1.00 | dt: 133ms | tok/sec: 986,523 | mfu: 42.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.492527 | lrm: 1.00 | dt: 136ms | tok/sec: 962,870 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.032362 | lrm: 1.00 | dt: 137ms | tok/sec: 955,068 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.683216 | lrm: 1.00 | dt: 136ms | tok/sec: 963,927 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.374445 | lrm: 1.00 | dt: 136ms | tok/sec: 964,627 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.128923 | lrm: 1.00 | dt: 137ms | tok/sec: 954,221 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.921586 | lrm: 1.00 | dt: 156ms | tok/sec: 841,700 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.747346 | lrm: 1.00 | dt: 142ms | tok/sec: 925,603 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.602160 | lrm: 1.00 | dt: 139ms | tok/sec: 945,782 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.476798 | lrm: 1.00 | dt: 137ms | tok/sec: 953,364 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.365220 | lrm: 1.00 | dt: 139ms | tok/sec: 944,282 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.273282 | lrm: 1.00 | dt: 137ms | tok/sec: 953,554 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.192490 | lrm: 1.00 | dt: 140ms | tok/sec: 937,617 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.118927 | lrm: 1.00 | dt: 150ms | tok/sec: 873,901 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.059069 | lrm: 1.00 | dt: 144ms | tok/sec: 907,157 | mfu: 39.3% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.005615 | lrm: 1.00 | dt: 139ms | tok/sec: 941,080 | mfu: 40.8% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.952582 | lrm: 1.00 | dt: 138ms | tok/sec: 949,069 | mfu: 41.1% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.905652 | lrm: 1.00 | dt: 138ms | tok/sec: 950,792 | mfu: 41.2% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.862396 | lrm: 1.00 | dt: 138ms | tok/sec: 950,289 | mfu: 41.2% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.825418 | lrm: 1.00 | dt: 141ms | tok/sec: 931,606 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.790835 | lrm: 1.00 | dt: 145ms | tok/sec: 904,566 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.757229 | lrm: 1.00 | dt: 144ms | tok/sec: 912,681 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.725130 | lrm: 1.00 | dt: 141ms | tok/sec: 930,712 | mfu: 40.3% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.695671 | lrm: 1.00 | dt: 139ms | tok/sec: 942,267 | mfu: 40.8% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.659404 | lrm: 1.00 | dt: 140ms | tok/sec: 938,539 | mfu: 40.7% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.630394 | lrm: 1.00 | dt: 137ms | tok/sec: 955,895 | mfu: 41.4% | epoch: 1 | remaining: 298s    
step 00027 (0.7%) | loss: 5.605565 | lrm: 1.00 | dt: 140ms | tok/sec: 933,910 | mfu: 40.5% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.582213 | lrm: 1.00 | dt: 144ms | tok/sec: 910,304 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.556252 | lrm: 1.00 | dt: 145ms | tok/sec: 905,833 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.531245 | lrm: 1.00 | dt: 141ms | tok/sec: 930,112 | mfu: 40.3% | epoch: 1 | remaining: 297s    
