Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011368 | lrm: 1.00 | dt: 7687ms | tok/sec: 17,050 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.882644 | lrm: 1.00 | dt: 81ms | tok/sec: 1,623,786 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.535382 | lrm: 1.00 | dt: 81ms | tok/sec: 1,623,926 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.096343 | lrm: 1.00 | dt: 82ms | tok/sec: 1,591,893 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.740631 | lrm: 1.00 | dt: 82ms | tok/sec: 1,595,687 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.426151 | lrm: 1.00 | dt: 82ms | tok/sec: 1,593,254 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.176093 | lrm: 1.00 | dt: 82ms | tok/sec: 1,590,728 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.966462 | lrm: 1.00 | dt: 83ms | tok/sec: 1,576,225 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.790485 | lrm: 1.00 | dt: 82ms | tok/sec: 1,607,632 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.642372 | lrm: 1.00 | dt: 82ms | tok/sec: 1,594,336 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.514018 | lrm: 1.00 | dt: 82ms | tok/sec: 1,592,235 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.399910 | lrm: 1.00 | dt: 87ms | tok/sec: 1,507,526 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.306452 | lrm: 1.00 | dt: 94ms | tok/sec: 1,387,501 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.224101 | lrm: 1.00 | dt: 104ms | tok/sec: 1,260,477 | mfu: 30.5% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.147964 | lrm: 1.00 | dt: 104ms | tok/sec: 1,264,757 | mfu: 30.6% | epoch: 1 | remaining: 300s    
step 00015 (0.1%) | loss: 6.085587 | lrm: 1.00 | dt: 87ms | tok/sec: 1,498,066 | mfu: 36.2% | epoch: 1 | remaining: 300s    
step 00016 (0.2%) | loss: 6.030146 | lrm: 1.00 | dt: 84ms | tok/sec: 1,555,993 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00017 (0.2%) | loss: 5.974460 | lrm: 1.00 | dt: 82ms | tok/sec: 1,606,538 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00018 (0.2%) | loss: 5.924814 | lrm: 1.00 | dt: 97ms | tok/sec: 1,354,562 | mfu: 32.7% | epoch: 1 | remaining: 299s    
step 00019 (0.2%) | loss: 5.879174 | lrm: 1.00 | dt: 83ms | tok/sec: 1,580,066 | mfu: 38.2% | epoch: 1 | remaining: 299s    
step 00020 (0.3%) | loss: 5.840449 | lrm: 1.00 | dt: 82ms | tok/sec: 1,598,062 | mfu: 38.6% | epoch: 1 | remaining: 299s    
step 00021 (0.3%) | loss: 5.804013 | lrm: 1.00 | dt: 86ms | tok/sec: 1,529,836 | mfu: 37.0% | epoch: 1 | remaining: 299s    
step 00022 (0.3%) | loss: 5.768750 | lrm: 1.00 | dt: 100ms | tok/sec: 1,304,962 | mfu: 31.5% | epoch: 1 | remaining: 299s    
step 00023 (0.4%) | loss: 5.734305 | lrm: 1.00 | dt: 81ms | tok/sec: 1,611,690 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00024 (0.4%) | loss: 5.702626 | lrm: 1.00 | dt: 84ms | tok/sec: 1,554,123 | mfu: 37.6% | epoch: 1 | remaining: 299s    
step 00025 (0.4%) | loss: 5.664755 | lrm: 1.00 | dt: 85ms | tok/sec: 1,536,802 | mfu: 37.1% | epoch: 1 | remaining: 299s    
step 00026 (0.4%) | loss: 5.634960 | lrm: 1.00 | dt: 89ms | tok/sec: 1,478,832 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00027 (0.5%) | loss: 5.609420 | lrm: 1.00 | dt: 104ms | tok/sec: 1,265,863 | mfu: 30.6% | epoch: 1 | remaining: 298s    
step 00028 (0.5%) | loss: 5.584762 | lrm: 1.00 | dt: 81ms | tok/sec: 1,614,658 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00029 (0.5%) | loss: 5.556017 | lrm: 1.00 | dt: 83ms | tok/sec: 1,572,784 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00030 (0.6%) | loss: 5.528366 | lrm: 1.00 | dt: 83ms | tok/sec: 1,581,093 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00031 (0.6%) | loss: 5.501068 | lrm: 1.00 | dt: 85ms | tok/sec: 1,542,754 | mfu: 37.3% | epoch: 1 | remaining: 298s    
step 00032 (0.6%) | loss: 5.472838 | lrm: 1.00 | dt: 88ms | tok/sec: 1,493,512 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00033 (0.7%) | loss: 5.448728 | lrm: 1.00 | dt: 82ms | tok/sec: 1,592,147 | mfu: 38.5% | epoch: 1 | remaining: 298s    
step 00034 (0.7%) | loss: 5.420691 | lrm: 1.00 | dt: 83ms | tok/sec: 1,574,572 | mfu: 38.0% | epoch: 1 | remaining: 298s    
step 00035 (0.7%) | loss: 5.394158 | lrm: 1.00 | dt: 96ms | tok/sec: 1,361,344 | mfu: 32.9% | epoch: 1 | remaining: 298s    
step 00036 (0.7%) | loss: 5.372002 | lrm: 1.00 | dt: 91ms | tok/sec: 1,437,484 | mfu: 34.7% | epoch: 1 | remaining: 298s    
step 00037 (0.8%) | loss: 5.345204 | lrm: 1.00 | dt: 83ms | tok/sec: 1,579,667 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00038 (0.8%) | loss: 5.320104 | lrm: 1.00 | dt: 87ms | tok/sec: 1,505,689 | mfu: 36.4% | epoch: 1 | remaining: 298s    
step 00039 (0.8%) | loss: 5.295004 | lrm: 1.00 | dt: 104ms | tok/sec: 1,261,799 | mfu: 30.5% | epoch: 1 | remaining: 297s    
step 00040 (0.9%) | loss: 5.269553 | lrm: 1.00 | dt: 95ms | tok/sec: 1,382,129 | mfu: 33.4% | epoch: 1 | remaining: 297s    
step 00041 (0.9%) | loss: 5.246005 | lrm: 1.00 | dt: 88ms | tok/sec: 1,490,899 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00042 (0.9%) | loss: 5.224303 | lrm: 1.00 | dt: 81ms | tok/sec: 1,625,924 | mfu: 39.3% | epoch: 1 | remaining: 297s    
step 00043 (0.9%) | loss: 5.198582 | lrm: 1.00 | dt: 91ms | tok/sec: 1,444,638 | mfu: 34.9% | epoch: 1 | remaining: 297s    
step 00044 (1.0%) | loss: 5.176473 | lrm: 1.00 | dt: 103ms | tok/sec: 1,266,867 | mfu: 30.6% | epoch: 1 | remaining: 297s    
step 00045 (1.0%) | loss: 5.157018 | lrm: 1.00 | dt: 81ms | tok/sec: 1,619,615 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00046 (1.0%) | loss: 5.137186 | lrm: 1.00 | dt: 85ms | tok/sec: 1,545,469 | mfu: 37.3% | epoch: 1 | remaining: 297s    
