Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 11, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 34,606,080
  scalars                 : 22
  total                   : 68,160,534
Estimated FLOPs per token: 2.768425e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.017778 | lrm: 1.00 | dt: 9576ms | tok/sec: 27,375 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.629109 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,245 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.032122 | lrm: 1.00 | dt: 200ms | tok/sec: 1,307,637 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.662356 | lrm: 1.00 | dt: 199ms | tok/sec: 1,314,445 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.380608 | lrm: 1.00 | dt: 199ms | tok/sec: 1,319,376 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.143621 | lrm: 1.00 | dt: 217ms | tok/sec: 1,205,586 | mfu: 33.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.944135 | lrm: 1.00 | dt: 206ms | tok/sec: 1,270,177 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.777402 | lrm: 1.00 | dt: 201ms | tok/sec: 1,305,673 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.637846 | lrm: 1.00 | dt: 203ms | tok/sec: 1,288,638 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.516304 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,467 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.415964 | lrm: 1.00 | dt: 215ms | tok/sec: 1,221,389 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.326745 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,438 | mfu: 35.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.241147 | lrm: 1.00 | dt: 203ms | tok/sec: 1,288,880 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.166621 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,496 | mfu: 36.6% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.097572 | lrm: 1.00 | dt: 207ms | tok/sec: 1,267,488 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.032717 | lrm: 1.00 | dt: 210ms | tok/sec: 1,248,535 | mfu: 34.9% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.972312 | lrm: 1.00 | dt: 207ms | tok/sec: 1,268,732 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.913230 | lrm: 1.00 | dt: 203ms | tok/sec: 1,289,717 | mfu: 36.1% | epoch: 1 | remaining: 299s    
step 00018 (0.5%) | loss: 5.859666 | lrm: 1.00 | dt: 201ms | tok/sec: 1,305,865 | mfu: 36.5% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.808322 | lrm: 1.00 | dt: 207ms | tok/sec: 1,267,851 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.758530 | lrm: 1.00 | dt: 211ms | tok/sec: 1,245,015 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.713111 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,680 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.671410 | lrm: 1.00 | dt: 203ms | tok/sec: 1,294,337 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.631122 | lrm: 1.00 | dt: 203ms | tok/sec: 1,291,619 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00024 (0.9%) | loss: 5.592210 | lrm: 1.00 | dt: 208ms | tok/sec: 1,262,075 | mfu: 35.3% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.552842 | lrm: 1.00 | dt: 207ms | tok/sec: 1,264,488 | mfu: 35.4% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.514721 | lrm: 1.00 | dt: 208ms | tok/sec: 1,257,488 | mfu: 35.2% | epoch: 1 | remaining: 297s    
step 00027 (1.1%) | loss: 5.477511 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,102 | mfu: 35.8% | epoch: 1 | remaining: 297s    
step 00028 (1.2%) | loss: 5.443535 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,260 | mfu: 36.5% | epoch: 1 | remaining: 296s    
step 00029 (1.2%) | loss: 5.411160 | lrm: 1.00 | dt: 206ms | tok/sec: 1,273,268 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00030 (1.3%) | loss: 5.375795 | lrm: 1.00 | dt: 207ms | tok/sec: 1,268,883 | mfu: 35.5% | epoch: 1 | remaining: 296s    
step 00031 (1.4%) | loss: 5.344148 | lrm: 1.00 | dt: 206ms | tok/sec: 1,271,097 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00032 (1.4%) | loss: 5.313813 | lrm: 1.00 | dt: 203ms | tok/sec: 1,292,094 | mfu: 36.2% | epoch: 1 | remaining: 295s    
step 00033 (1.5%) | loss: 5.284037 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,512 | mfu: 36.1% | epoch: 1 | remaining: 295s    
step 00034 (1.6%) | loss: 5.253790 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,488 | mfu: 35.8% | epoch: 1 | remaining: 295s    
step 00035 (1.6%) | loss: 5.223363 | lrm: 1.00 | dt: 209ms | tok/sec: 1,254,942 | mfu: 35.1% | epoch: 1 | remaining: 295s    
step 00036 (1.7%) | loss: 5.193914 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,926 | mfu: 35.7% | epoch: 1 | remaining: 295s    
step 00037 (1.8%) | loss: 5.166761 | lrm: 1.00 | dt: 202ms | tok/sec: 1,300,603 | mfu: 36.4% | epoch: 1 | remaining: 294s    
step 00038 (1.8%) | loss: 5.137879 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,730 | mfu: 35.7% | epoch: 1 | remaining: 294s    
step 00039 (1.9%) | loss: 5.109638 | lrm: 1.00 | dt: 206ms | tok/sec: 1,270,390 | mfu: 35.5% | epoch: 1 | remaining: 294s    
step 00040 (2.0%) | loss: 5.085492 | lrm: 1.00 | dt: 205ms | tok/sec: 1,279,747 | mfu: 35.8% | epoch: 1 | remaining: 294s    
step 00041 (2.1%) | loss: 5.057500 | lrm: 1.00 | dt: 207ms | tok/sec: 1,266,479 | mfu: 35.4% | epoch: 1 | remaining: 294s    
step 00042 (2.1%) | loss: 5.033205 | lrm: 1.00 | dt: 206ms | tok/sec: 1,271,379 | mfu: 35.6% | epoch: 1 | remaining: 293s    
step 00043 (2.2%) | loss: 5.005622 | lrm: 1.00 | dt: 205ms | tok/sec: 1,279,242 | mfu: 35.8% | epoch: 1 | remaining: 293s    
step 00044 (2.3%) | loss: 4.980780 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,745 | mfu: 35.8% | epoch: 1 | remaining: 293s    
step 00045 (2.3%) | loss: 4.958300 | lrm: 1.00 | dt: 203ms | tok/sec: 1,293,162 | mfu: 36.2% | epoch: 1 | remaining: 293s    
step 00046 (2.4%) | loss: 4.933635 | lrm: 1.00 | dt: 206ms | tok/sec: 1,271,054 | mfu: 35.6% | epoch: 1 | remaining: 293s    
step 00047 (2.5%) | loss: 4.907190 | lrm: 1.00 | dt: 207ms | tok/sec: 1,269,000 | mfu: 35.5% | epoch: 1 | remaining: 292s    
step 00048 (2.5%) | loss: 4.882459 | lrm: 1.00 | dt: 206ms | tok/sec: 1,273,582 | mfu: 35.6% | epoch: 1 | remaining: 292s    
step 00049 (2.6%) | loss: 4.856418 | lrm: 1.00 | dt: 208ms | tok/sec: 1,262,041 | mfu: 35.3% | epoch: 1 | remaining: 292s    
step 00050 (2.7%) | loss: 4.837582 | lrm: 1.00 | dt: 205ms | tok/sec: 1,279,471 | mfu: 35.8% | epoch: 1 | remaining: 292s    
step 00051 (2.7%) | loss: 4.814412 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,801 | mfu: 35.9% | epoch: 1 | remaining: 292s    
step 00052 (2.8%) | loss: 4.795008 | lrm: 1.00 | dt: 206ms | tok/sec: 1,274,776 | mfu: 35.7% | epoch: 1 | remaining: 291s    
step 00053 (2.9%) | loss: 4.775822 | lrm: 1.00 | dt: 207ms | tok/sec: 1,264,015 | mfu: 35.4% | epoch: 1 | remaining: 291s    
step 00054 (2.9%) | loss: 4.752186 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,256 | mfu: 35.8% | epoch: 1 | remaining: 291s    
step 00055 (3.0%) | loss: 4.734198 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,806 | mfu: 35.8% | epoch: 1 | remaining: 291s    
step 00056 (3.1%) | loss: 4.716197 | lrm: 1.00 | dt: 207ms | tok/sec: 1,266,582 | mfu: 35.4% | epoch: 1 | remaining: 291s    
step 00057 (3.1%) | loss: 4.697912 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,415 | mfu: 35.7% | epoch: 1 | remaining: 290s    
step 00058 (3.2%) | loss: 4.679625 | lrm: 1.00 | dt: 205ms | tok/sec: 1,280,316 | mfu: 35.8% | epoch: 1 | remaining: 290s    
step 00059 (3.3%) | loss: 4.662705 | lrm: 1.00 | dt: 206ms | tok/sec: 1,273,235 | mfu: 35.6% | epoch: 1 | remaining: 290s    
step 00060 (3.4%) | loss: 4.647343 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,753 | mfu: 35.7% | epoch: 1 | remaining: 290s    
step 00061 (3.4%) | loss: 4.627266 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,405 | mfu: 35.7% | epoch: 1 | remaining: 290s    
step 00062 (3.5%) | loss: 4.610100 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,498 | mfu: 35.9% | epoch: 1 | remaining: 289s    
step 00063 (3.6%) | loss: 4.591136 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,065 | mfu: 35.7% | epoch: 1 | remaining: 289s    
step 00064 (3.6%) | loss: 4.571617 | lrm: 1.00 | dt: 206ms | tok/sec: 1,272,033 | mfu: 35.6% | epoch: 1 | remaining: 289s    
step 00065 (3.7%) | loss: 4.551983 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,512 | mfu: 35.8% | epoch: 1 | remaining: 289s    
step 00066 (3.8%) | loss: 4.535843 | lrm: 1.00 | dt: 203ms | tok/sec: 1,289,814 | mfu: 36.1% | epoch: 1 | remaining: 289s    
step 00067 (3.8%) | loss: 4.519470 | lrm: 1.00 | dt: 206ms | tok/sec: 1,270,390 | mfu: 35.5% | epoch: 1 | remaining: 288s    
step 00068 (3.9%) | loss: 4.498526 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,220 | mfu: 35.8% | epoch: 1 | remaining: 288s    
step 00069 (4.0%) | loss: 4.476590 | lrm: 1.00 | dt: 206ms | tok/sec: 1,274,318 | mfu: 35.7% | epoch: 1 | remaining: 288s    
step 00070 (4.0%) | loss: 4.454562 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,931 | mfu: 35.8% | epoch: 1 | remaining: 288s    
step 00071 (4.1%) | loss: 4.438494 | lrm: 1.00 | dt: 204ms | tok/sec: 1,284,971 | mfu: 36.0% | epoch: 1 | remaining: 287s    
step 00072 (4.2%) | loss: 4.421932 | lrm: 1.00 | dt: 208ms | tok/sec: 1,261,579 | mfu: 35.3% | epoch: 1 | remaining: 287s    
step 00073 (4.2%) | loss: 4.404741 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,852 | mfu: 35.7% | epoch: 1 | remaining: 287s    
step 00074 (4.3%) | loss: 4.389959 | lrm: 1.00 | dt: 207ms | tok/sec: 1,266,657 | mfu: 35.4% | epoch: 1 | remaining: 287s    
step 00075 (4.4%) | loss: 4.374030 | lrm: 1.00 | dt: 207ms | tok/sec: 1,266,266 | mfu: 35.4% | epoch: 1 | remaining: 287s    
step 00076 (4.5%) | loss: 4.357096 | lrm: 1.00 | dt: 204ms | tok/sec: 1,285,458 | mfu: 36.0% | epoch: 1 | remaining: 286s    
step 00077 (4.5%) | loss: 4.340702 | lrm: 1.00 | dt: 207ms | tok/sec: 1,264,649 | mfu: 35.4% | epoch: 1 | remaining: 286s    
step 00078 (4.6%) | loss: 4.326397 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,298 | mfu: 35.7% | epoch: 1 | remaining: 286s    
step 00079 (4.7%) | loss: 4.312571 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,357 | mfu: 35.8% | epoch: 1 | remaining: 286s    
step 00080 (4.7%) | loss: 4.290550 | lrm: 1.00 | dt: 206ms | tok/sec: 1,273,110 | mfu: 35.6% | epoch: 1 | remaining: 286s    
step 00081 (4.8%) | loss: 4.270828 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,039 | mfu: 36.2% | epoch: 1 | remaining: 285s    
step 00082 (4.9%) | loss: 4.250353 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,149 | mfu: 35.7% | epoch: 1 | remaining: 285s    
