Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011347 | lrm: 1.00 | dt: 9312ms | tok/sec: 14,075 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.180269 | lrm: 1.00 | dt: 133ms | tok/sec: 983,431 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.962908 | lrm: 1.00 | dt: 136ms | tok/sec: 961,385 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.855318 | lrm: 1.00 | dt: 137ms | tok/sec: 960,030 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.597850 | lrm: 1.00 | dt: 136ms | tok/sec: 966,841 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.312590 | lrm: 1.00 | dt: 136ms | tok/sec: 963,621 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 8.118939 | lrm: 1.00 | dt: 137ms | tok/sec: 958,785 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.916532 | lrm: 1.00 | dt: 153ms | tok/sec: 858,733 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.718065 | lrm: 1.00 | dt: 144ms | tok/sec: 912,138 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.529783 | lrm: 1.00 | dt: 139ms | tok/sec: 940,562 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.351888 | lrm: 1.00 | dt: 138ms | tok/sec: 950,189 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 7.186503 | lrm: 1.00 | dt: 138ms | tok/sec: 948,109 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 7.035160 | lrm: 1.00 | dt: 139ms | tok/sec: 942,463 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.895852 | lrm: 1.00 | dt: 139ms | tok/sec: 939,996 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.767027 | lrm: 1.00 | dt: 150ms | tok/sec: 874,948 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.653655 | lrm: 1.00 | dt: 146ms | tok/sec: 898,373 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.552234 | lrm: 1.00 | dt: 141ms | tok/sec: 928,403 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.454399 | lrm: 1.00 | dt: 137ms | tok/sec: 955,846 | mfu: 41.4% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 6.368279 | lrm: 1.00 | dt: 140ms | tok/sec: 937,599 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 6.290166 | lrm: 1.00 | dt: 139ms | tok/sec: 942,673 | mfu: 40.8% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 6.221922 | lrm: 1.00 | dt: 140ms | tok/sec: 937,212 | mfu: 40.6% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 6.158211 | lrm: 1.00 | dt: 146ms | tok/sec: 899,931 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 6.099109 | lrm: 1.00 | dt: 146ms | tok/sec: 899,160 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 6.043001 | lrm: 1.00 | dt: 141ms | tok/sec: 927,224 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.994239 | lrm: 1.00 | dt: 139ms | tok/sec: 945,362 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.941572 | lrm: 1.00 | dt: 139ms | tok/sec: 946,267 | mfu: 41.0% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.899335 | lrm: 1.00 | dt: 139ms | tok/sec: 944,492 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.862351 | lrm: 1.00 | dt: 141ms | tok/sec: 931,248 | mfu: 40.3% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.828563 | lrm: 1.00 | dt: 143ms | tok/sec: 914,202 | mfu: 39.6% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.792509 | lrm: 1.00 | dt: 144ms | tok/sec: 909,521 | mfu: 39.4% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.759079 | lrm: 1.00 | dt: 142ms | tok/sec: 925,951 | mfu: 40.1% | epoch: 1 | remaining: 297s    
