Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,600
  scalars                 : 18
  total                   : 80,937,778
Estimated FLOPs per token: 3.912547e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011348 | lrm: 1.00 | dt: 22272ms | tok/sec: 5,885 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.178014 | lrm: 1.00 | dt: 121ms | tok/sec: 1,083,501 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.915423 | lrm: 1.00 | dt: 124ms | tok/sec: 1,060,228 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.563171 | lrm: 1.00 | dt: 123ms | tok/sec: 1,062,691 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.289210 | lrm: 1.00 | dt: 124ms | tok/sec: 1,057,566 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.027919 | lrm: 1.00 | dt: 124ms | tok/sec: 1,055,689 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.801322 | lrm: 1.00 | dt: 124ms | tok/sec: 1,055,491 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.584043 | lrm: 1.00 | dt: 127ms | tok/sec: 1,032,612 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.379636 | lrm: 1.00 | dt: 144ms | tok/sec: 907,288 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.193216 | lrm: 1.00 | dt: 129ms | tok/sec: 1,014,187 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.024469 | lrm: 1.00 | dt: 127ms | tok/sec: 1,033,974 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.871033 | lrm: 1.00 | dt: 125ms | tok/sec: 1,052,204 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.737869 | lrm: 1.00 | dt: 124ms | tok/sec: 1,057,322 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.619807 | lrm: 1.00 | dt: 124ms | tok/sec: 1,054,125 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.510246 | lrm: 1.00 | dt: 124ms | tok/sec: 1,056,113 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00015 (0.2%) | loss: 6.415479 | lrm: 1.00 | dt: 130ms | tok/sec: 1,004,678 | mfu: 39.7% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.331190 | lrm: 1.00 | dt: 134ms | tok/sec: 976,087 | mfu: 38.6% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.249816 | lrm: 1.00 | dt: 130ms | tok/sec: 1,011,623 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 6.177416 | lrm: 1.00 | dt: 127ms | tok/sec: 1,034,304 | mfu: 40.9% | epoch: 1 | remaining: 299s    
step 00019 (0.3%) | loss: 6.112077 | lrm: 1.00 | dt: 126ms | tok/sec: 1,037,713 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 6.056276 | lrm: 1.00 | dt: 124ms | tok/sec: 1,056,542 | mfu: 41.8% | epoch: 1 | remaining: 299s    
step 00021 (0.4%) | loss: 6.005220 | lrm: 1.00 | dt: 125ms | tok/sec: 1,049,681 | mfu: 41.5% | epoch: 1 | remaining: 299s    
step 00022 (0.5%) | loss: 5.957209 | lrm: 1.00 | dt: 126ms | tok/sec: 1,039,444 | mfu: 41.1% | epoch: 1 | remaining: 298s    
step 00023 (0.5%) | loss: 5.909690 | lrm: 1.00 | dt: 132ms | tok/sec: 996,125 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.866563 | lrm: 1.00 | dt: 132ms | tok/sec: 996,703 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00025 (0.6%) | loss: 5.818789 | lrm: 1.00 | dt: 130ms | tok/sec: 1,010,658 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00026 (0.6%) | loss: 5.780359 | lrm: 1.00 | dt: 127ms | tok/sec: 1,034,316 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00027 (0.7%) | loss: 5.747012 | lrm: 1.00 | dt: 127ms | tok/sec: 1,034,244 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00028 (0.7%) | loss: 5.715734 | lrm: 1.00 | dt: 127ms | tok/sec: 1,035,070 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00029 (0.8%) | loss: 5.680585 | lrm: 1.00 | dt: 125ms | tok/sec: 1,050,527 | mfu: 41.5% | epoch: 1 | remaining: 298s    
step 00030 (0.8%) | loss: 5.647385 | lrm: 1.00 | dt: 127ms | tok/sec: 1,032,764 | mfu: 40.8% | epoch: 1 | remaining: 297s    
