Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011351 | lrm: 1.00 | dt: 9138ms | tok/sec: 14,343 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.863143 | lrm: 1.00 | dt: 133ms | tok/sec: 982,859 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.501598 | lrm: 1.00 | dt: 136ms | tok/sec: 965,093 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.046064 | lrm: 1.00 | dt: 136ms | tok/sec: 961,989 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.698951 | lrm: 1.00 | dt: 136ms | tok/sec: 962,803 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.387671 | lrm: 1.00 | dt: 137ms | tok/sec: 958,716 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.140923 | lrm: 1.00 | dt: 136ms | tok/sec: 963,091 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.934859 | lrm: 1.00 | dt: 154ms | tok/sec: 851,378 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.760407 | lrm: 1.00 | dt: 143ms | tok/sec: 918,186 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.614651 | lrm: 1.00 | dt: 139ms | tok/sec: 941,327 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.488447 | lrm: 1.00 | dt: 138ms | tok/sec: 946,521 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.376227 | lrm: 1.00 | dt: 136ms | tok/sec: 960,866 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.283344 | lrm: 1.00 | dt: 137ms | tok/sec: 955,364 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.201343 | lrm: 1.00 | dt: 139ms | tok/sec: 945,663 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.126781 | lrm: 1.00 | dt: 148ms | tok/sec: 884,894 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.066031 | lrm: 1.00 | dt: 145ms | tok/sec: 902,329 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.012274 | lrm: 1.00 | dt: 141ms | tok/sec: 932,521 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.958500 | lrm: 1.00 | dt: 139ms | tok/sec: 942,772 | mfu: 40.8% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.911069 | lrm: 1.00 | dt: 138ms | tok/sec: 947,815 | mfu: 41.1% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 5.868244 | lrm: 1.00 | dt: 138ms | tok/sec: 947,400 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 5.831948 | lrm: 1.00 | dt: 141ms | tok/sec: 932,776 | mfu: 40.4% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.798194 | lrm: 1.00 | dt: 144ms | tok/sec: 909,521 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.765371 | lrm: 1.00 | dt: 145ms | tok/sec: 904,443 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.733524 | lrm: 1.00 | dt: 140ms | tok/sec: 933,518 | mfu: 40.4% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.704949 | lrm: 1.00 | dt: 138ms | tok/sec: 946,792 | mfu: 41.0% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.670355 | lrm: 1.00 | dt: 139ms | tok/sec: 945,831 | mfu: 41.0% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.642993 | lrm: 1.00 | dt: 139ms | tok/sec: 942,584 | mfu: 40.8% | epoch: 1 | remaining: 298s    
step 00027 (0.7%) | loss: 5.619830 | lrm: 1.00 | dt: 141ms | tok/sec: 928,368 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.597931 | lrm: 1.00 | dt: 142ms | tok/sec: 924,893 | mfu: 40.1% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.573178 | lrm: 1.00 | dt: 145ms | tok/sec: 905,591 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.549353 | lrm: 1.00 | dt: 140ms | tok/sec: 935,227 | mfu: 40.5% | epoch: 1 | remaining: 297s    
step 00031 (0.9%) | loss: 5.525437 | lrm: 1.00 | dt: 139ms | tok/sec: 939,610 | mfu: 40.7% | epoch: 1 | remaining: 297s    
step 00032 (1.0%) | loss: 5.499921 | lrm: 1.00 | dt: 139ms | tok/sec: 946,148 | mfu: 41.0% | epoch: 1 | remaining: 297s    
step 00033 (1.0%) | loss: 5.479216 | lrm: 1.00 | dt: 138ms | tok/sec: 951,226 | mfu: 41.2% | epoch: 1 | remaining: 297s    
step 00034 (1.1%) | loss: 5.454705 | lrm: 1.00 | dt: 141ms | tok/sec: 927,646 | mfu: 40.2% | epoch: 1 | remaining: 297s    
step 00035 (1.1%) | loss: 5.431226 | lrm: 1.00 | dt: 142ms | tok/sec: 921,829 | mfu: 39.9% | epoch: 1 | remaining: 296s    
step 00036 (1.2%) | loss: 5.411611 | lrm: 1.00 | dt: 144ms | tok/sec: 912,925 | mfu: 39.5% | epoch: 1 | remaining: 296s    
