Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 8833ms | tok/sec: 59,358 | mfu: 1.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.851423 | lrm: 1.00 | dt: 313ms | tok/sec: 1,672,869 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.437809 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,606 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.970417 | lrm: 1.00 | dt: 335ms | tok/sec: 1,564,146 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.566328 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,308 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.237623 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,945 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.984464 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,803 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.770945 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,965 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.590820 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,024 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.439973 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,440 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.312249 | lrm: 1.00 | dt: 331ms | tok/sec: 1,582,253 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.206947 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,763 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.114053 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,888 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.029239 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,966 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.956397 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,687 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.890235 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,015 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.832859 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,274 | mfu: 38.5% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.776762 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,132 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.725871 | lrm: 1.00 | dt: 332ms | tok/sec: 1,580,156 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.677750 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,391 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.633556 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,739 | mfu: 38.5% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.591447 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,639 | mfu: 38.8% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.552761 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,032 | mfu: 38.8% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.511640 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,444 | mfu: 38.4% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.472080 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,476 | mfu: 38.4% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.435687 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,614 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.401391 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,544 | mfu: 38.6% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.368691 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,380 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.338462 | lrm: 1.00 | dt: 326ms | tok/sec: 1,605,819 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.306975 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,671 | mfu: 38.3% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.273292 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,635 | mfu: 38.9% | epoch: 1 | remaining: 293s    
