Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 0.00 | dt: 8066ms | tok/sec: 32,499 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011228 | lrm: 0.00 | dt: 150ms | tok/sec: 1,745,774 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011244 | lrm: 0.00 | dt: 151ms | tok/sec: 1,739,353 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011237 | lrm: 0.00 | dt: 153ms | tok/sec: 1,717,447 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011261 | lrm: 0.00 | dt: 151ms | tok/sec: 1,735,482 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011249 | lrm: 0.00 | dt: 152ms | tok/sec: 1,719,531 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011250 | lrm: 0.00 | dt: 166ms | tok/sec: 1,575,764 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011256 | lrm: 0.00 | dt: 153ms | tok/sec: 1,709,543 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011262 | lrm: 0.00 | dt: 152ms | tok/sec: 1,728,476 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011252 | lrm: 0.00 | dt: 151ms | tok/sec: 1,738,558 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011254 | lrm: 0.00 | dt: 153ms | tok/sec: 1,713,326 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011243 | lrm: 0.00 | dt: 151ms | tok/sec: 1,735,228 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011240 | lrm: 0.01 | dt: 152ms | tok/sec: 1,728,468 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 9.010746 | lrm: 0.02 | dt: 158ms | tok/sec: 1,658,876 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 9.009379 | lrm: 0.03 | dt: 162ms | tok/sec: 1,619,651 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 9.006733 | lrm: 0.04 | dt: 171ms | tok/sec: 1,534,419 | mfu: 37.1% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 9.002466 | lrm: 0.05 | dt: 160ms | tok/sec: 1,639,153 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 8.995837 | lrm: 0.06 | dt: 163ms | tok/sec: 1,606,263 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 8.985903 | lrm: 0.07 | dt: 163ms | tok/sec: 1,611,610 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 8.970903 | lrm: 0.09 | dt: 169ms | tok/sec: 1,552,870 | mfu: 37.5% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 8.948087 | lrm: 0.10 | dt: 158ms | tok/sec: 1,657,593 | mfu: 40.1% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 8.913124 | lrm: 0.11 | dt: 165ms | tok/sec: 1,584,653 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 8.860700 | lrm: 0.12 | dt: 161ms | tok/sec: 1,629,330 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 8.784793 | lrm: 0.13 | dt: 162ms | tok/sec: 1,616,002 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 8.683998 | lrm: 0.14 | dt: 161ms | tok/sec: 1,626,657 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 8.571820 | lrm: 0.15 | dt: 162ms | tok/sec: 1,619,362 | mfu: 39.1% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 8.453880 | lrm: 0.16 | dt: 162ms | tok/sec: 1,618,807 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 8.326190 | lrm: 0.17 | dt: 164ms | tok/sec: 1,599,273 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 8.189821 | lrm: 0.18 | dt: 161ms | tok/sec: 1,633,191 | mfu: 39.5% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 8.049999 | lrm: 0.19 | dt: 161ms | tok/sec: 1,626,219 | mfu: 39.3% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 7.907347 | lrm: 0.20 | dt: 163ms | tok/sec: 1,607,404 | mfu: 38.8% | epoch: 1 | remaining: 297s    
