Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 12501ms | tok/sec: 41,938 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.851600 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,071 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.436895 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,859 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.969448 | lrm: 1.00 | dt: 334ms | tok/sec: 1,571,581 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.565396 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,157 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.237046 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,378 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.984180 | lrm: 1.00 | dt: 330ms | tok/sec: 1,588,934 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.770814 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,279 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.590796 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,639 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.439753 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,138 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.311312 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,890 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.204418 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,648 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.111347 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,828 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.028567 | lrm: 1.00 | dt: 333ms | tok/sec: 1,575,231 | mfu: 38.1% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.956985 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,012 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.890994 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,626 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.833826 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,271 | mfu: 38.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.778301 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,644 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.727941 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,976 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.680727 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,478 | mfu: 38.5% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.637193 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,926 | mfu: 39.5% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.595317 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,151 | mfu: 38.7% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.557135 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,273 | mfu: 38.6% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.517186 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,304 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.480178 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,694 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.444512 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,167 | mfu: 38.5% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.409805 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,668 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.376995 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,870 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.347133 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,074 | mfu: 38.7% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.315806 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,014 | mfu: 38.9% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.282875 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,605 | mfu: 39.0% | epoch: 1 | remaining: 293s    
