Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 11, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 34,605,312
  scalars                 : 22
  total                   : 68,159,766
Estimated FLOPs per token: 2.831293e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 21241ms | tok/sec: 12,341 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.696827 | lrm: 1.00 | dt: 199ms | tok/sec: 1,319,487 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.103102 | lrm: 1.00 | dt: 199ms | tok/sec: 1,316,630 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.709960 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,663 | mfu: 37.4% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.420147 | lrm: 1.00 | dt: 200ms | tok/sec: 1,310,276 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.175615 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,428 | mfu: 33.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.971449 | lrm: 1.00 | dt: 212ms | tok/sec: 1,235,099 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.801719 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,359 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.660001 | lrm: 1.00 | dt: 203ms | tok/sec: 1,294,388 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.540041 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,779 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.441065 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,731 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.349777 | lrm: 1.00 | dt: 213ms | tok/sec: 1,233,134 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.262073 | lrm: 1.00 | dt: 202ms | tok/sec: 1,295,307 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.186502 | lrm: 1.00 | dt: 204ms | tok/sec: 1,283,580 | mfu: 36.7% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.117835 | lrm: 1.00 | dt: 207ms | tok/sec: 1,264,744 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.053612 | lrm: 1.00 | dt: 214ms | tok/sec: 1,222,873 | mfu: 35.0% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.994236 | lrm: 1.00 | dt: 210ms | tok/sec: 1,248,497 | mfu: 35.7% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.936431 | lrm: 1.00 | dt: 203ms | tok/sec: 1,291,185 | mfu: 36.9% | epoch: 1 | remaining: 299s    
step 00018 (0.5%) | loss: 5.884649 | lrm: 1.00 | dt: 205ms | tok/sec: 1,279,119 | mfu: 36.6% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.835982 | lrm: 1.00 | dt: 209ms | tok/sec: 1,256,709 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.788646 | lrm: 1.00 | dt: 211ms | tok/sec: 1,243,853 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.745617 | lrm: 1.00 | dt: 209ms | tok/sec: 1,253,234 | mfu: 35.9% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.706087 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,005 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.667318 | lrm: 1.00 | dt: 207ms | tok/sec: 1,263,806 | mfu: 36.2% | epoch: 1 | remaining: 297s    
step 00024 (0.9%) | loss: 5.630324 | lrm: 1.00 | dt: 208ms | tok/sec: 1,260,172 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.593126 | lrm: 1.00 | dt: 209ms | tok/sec: 1,253,611 | mfu: 35.9% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.557174 | lrm: 1.00 | dt: 210ms | tok/sec: 1,248,775 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00027 (1.1%) | loss: 5.521493 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,096 | mfu: 36.5% | epoch: 1 | remaining: 296s    
step 00028 (1.2%) | loss: 5.489382 | lrm: 1.00 | dt: 208ms | tok/sec: 1,259,791 | mfu: 36.0% | epoch: 1 | remaining: 296s    
step 00029 (1.2%) | loss: 5.458766 | lrm: 1.00 | dt: 211ms | tok/sec: 1,245,092 | mfu: 35.6% | epoch: 1 | remaining: 296s    
step 00030 (1.3%) | loss: 5.425536 | lrm: 1.00 | dt: 209ms | tok/sec: 1,252,630 | mfu: 35.8% | epoch: 1 | remaining: 296s    
