Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 0.00 | dt: 8723ms | tok/sec: 60,103 | mfu: 1.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011210 | lrm: 0.00 | dt: 300ms | tok/sec: 1,747,472 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011208 | lrm: 0.00 | dt: 300ms | tok/sec: 1,745,781 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011230 | lrm: 0.00 | dt: 308ms | tok/sec: 1,699,927 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011222 | lrm: 0.00 | dt: 313ms | tok/sec: 1,675,632 | mfu: 40.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011212 | lrm: 0.00 | dt: 336ms | tok/sec: 1,558,982 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011217 | lrm: 0.00 | dt: 314ms | tok/sec: 1,670,830 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011217 | lrm: 0.00 | dt: 300ms | tok/sec: 1,749,268 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011216 | lrm: 0.00 | dt: 341ms | tok/sec: 1,537,621 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011222 | lrm: 0.00 | dt: 314ms | tok/sec: 1,670,274 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011223 | lrm: 0.00 | dt: 301ms | tok/sec: 1,740,141 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011241 | lrm: 0.00 | dt: 335ms | tok/sec: 1,567,115 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011231 | lrm: 0.02 | dt: 320ms | tok/sec: 1,635,867 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 9.010029 | lrm: 0.04 | dt: 313ms | tok/sec: 1,675,045 | mfu: 40.5% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 9.006759 | lrm: 0.06 | dt: 365ms | tok/sec: 1,434,666 | mfu: 34.7% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 9.000296 | lrm: 0.09 | dt: 331ms | tok/sec: 1,583,469 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 8.988527 | lrm: 0.11 | dt: 315ms | tok/sec: 1,664,392 | mfu: 40.2% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 8.967268 | lrm: 0.13 | dt: 338ms | tok/sec: 1,553,284 | mfu: 37.5% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 8.928872 | lrm: 0.15 | dt: 351ms | tok/sec: 1,492,888 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 8.861726 | lrm: 0.18 | dt: 335ms | tok/sec: 1,564,803 | mfu: 37.8% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 8.758746 | lrm: 0.20 | dt: 315ms | tok/sec: 1,662,621 | mfu: 40.2% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 8.632250 | lrm: 0.22 | dt: 330ms | tok/sec: 1,589,214 | mfu: 38.4% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 8.494840 | lrm: 0.24 | dt: 332ms | tok/sec: 1,577,170 | mfu: 38.1% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 8.343384 | lrm: 0.27 | dt: 314ms | tok/sec: 1,667,481 | mfu: 40.3% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 8.179517 | lrm: 0.29 | dt: 326ms | tok/sec: 1,609,437 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 8.012210 | lrm: 0.31 | dt: 325ms | tok/sec: 1,612,228 | mfu: 39.0% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 7.843038 | lrm: 0.33 | dt: 314ms | tok/sec: 1,667,709 | mfu: 40.3% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 7.679217 | lrm: 0.35 | dt: 324ms | tok/sec: 1,615,781 | mfu: 39.0% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 7.525133 | lrm: 0.37 | dt: 324ms | tok/sec: 1,619,744 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 7.378086 | lrm: 0.39 | dt: 350ms | tok/sec: 1,497,367 | mfu: 36.2% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 7.240785 | lrm: 0.42 | dt: 320ms | tok/sec: 1,637,763 | mfu: 39.6% | epoch: 1 | remaining: 293s    
