Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011349 | lrm: 1.00 | dt: 9357ms | tok/sec: 14,008 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.863704 | lrm: 1.00 | dt: 133ms | tok/sec: 985,135 | mfu: 42.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.496565 | lrm: 1.00 | dt: 136ms | tok/sec: 962,536 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.037934 | lrm: 1.00 | dt: 137ms | tok/sec: 959,755 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.693608 | lrm: 1.00 | dt: 137ms | tok/sec: 960,146 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.383813 | lrm: 1.00 | dt: 136ms | tok/sec: 960,287 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.137688 | lrm: 1.00 | dt: 137ms | tok/sec: 956,794 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.931151 | lrm: 1.00 | dt: 156ms | tok/sec: 840,489 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.756608 | lrm: 1.00 | dt: 143ms | tok/sec: 917,486 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.611154 | lrm: 1.00 | dt: 136ms | tok/sec: 960,678 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.485386 | lrm: 1.00 | dt: 138ms | tok/sec: 950,215 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.373311 | lrm: 1.00 | dt: 137ms | tok/sec: 958,840 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.280591 | lrm: 1.00 | dt: 137ms | tok/sec: 958,883 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.198860 | lrm: 1.00 | dt: 139ms | tok/sec: 945,600 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.124414 | lrm: 1.00 | dt: 148ms | tok/sec: 884,880 | mfu: 38.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.063835 | lrm: 1.00 | dt: 146ms | tok/sec: 896,250 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.009993 | lrm: 1.00 | dt: 140ms | tok/sec: 938,591 | mfu: 40.7% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 5.955909 | lrm: 1.00 | dt: 139ms | tok/sec: 940,267 | mfu: 40.7% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 5.908426 | lrm: 1.00 | dt: 139ms | tok/sec: 944,630 | mfu: 40.9% | epoch: 1 | remaining: 299s    
