Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 8346ms | tok/sec: 62,816 | mfu: 1.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.855619 | lrm: 1.00 | dt: 308ms | tok/sec: 1,702,869 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.436850 | lrm: 1.00 | dt: 312ms | tok/sec: 1,682,471 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.965169 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,307 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.566040 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,843 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.237693 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,502 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.987048 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,723 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.775043 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,721 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.595307 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,128 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.444060 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,584 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.314816 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,074 | mfu: 38.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.207319 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,955 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.113244 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,281 | mfu: 39.8% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.030327 | lrm: 1.00 | dt: 368ms | tok/sec: 1,423,253 | mfu: 34.4% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.958300 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,489 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.891946 | lrm: 1.00 | dt: 375ms | tok/sec: 1,397,284 | mfu: 33.8% | epoch: 1 | remaining: 298s    
step 00016 (0.6%) | loss: 5.834897 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,406 | mfu: 39.7% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.779872 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,337 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.729959 | lrm: 1.00 | dt: 333ms | tok/sec: 1,574,314 | mfu: 38.0% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.683723 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,964 | mfu: 39.2% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.640760 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,947 | mfu: 37.3% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.598527 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,659 | mfu: 39.3% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.560735 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,348 | mfu: 37.8% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.520814 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,580 | mfu: 38.7% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.482937 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,420 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.447611 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,488 | mfu: 39.2% | epoch: 1 | remaining: 295s    
step 00026 (1.7%) | loss: 5.413584 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,838 | mfu: 38.9% | epoch: 1 | remaining: 295s    
step 00027 (1.8%) | loss: 5.380723 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,568 | mfu: 39.5% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.351578 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,365 | mfu: 39.1% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.321800 | lrm: 1.00 | dt: 359ms | tok/sec: 1,462,073 | mfu: 35.3% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.288948 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,793 | mfu: 38.4% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.256544 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,455 | mfu: 39.7% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.226351 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,755 | mfu: 38.6% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.198095 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,822 | mfu: 39.5% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 5.164544 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,909 | mfu: 39.4% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 5.135938 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,064 | mfu: 38.7% | epoch: 1 | remaining: 292s    
step 00036 (2.7%) | loss: 5.107312 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,649 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00037 (2.9%) | loss: 5.077631 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,093 | mfu: 39.4% | epoch: 1 | remaining: 291s    
step 00038 (3.0%) | loss: 5.047902 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,300 | mfu: 39.1% | epoch: 1 | remaining: 291s    
step 00039 (3.1%) | loss: 5.019315 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,637 | mfu: 38.9% | epoch: 1 | remaining: 290s    
step 00040 (3.2%) | loss: 4.988056 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,805 | mfu: 39.5% | epoch: 1 | remaining: 290s    
step 00041 (3.3%) | loss: 4.959405 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,971 | mfu: 39.0% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 4.932563 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,814 | mfu: 39.3% | epoch: 1 | remaining: 290s    
step 00043 (3.5%) | loss: 4.903826 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,662 | mfu: 39.2% | epoch: 1 | remaining: 289s    
step 00044 (3.6%) | loss: 4.875977 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,951 | mfu: 39.0% | epoch: 1 | remaining: 289s    
step 00045 (3.7%) | loss: 4.847304 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,431 | mfu: 39.2% | epoch: 1 | remaining: 289s    
step 00046 (3.8%) | loss: 4.818383 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,400 | mfu: 39.5% | epoch: 1 | remaining: 288s    
step 00047 (3.9%) | loss: 4.781139 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,574 | mfu: 39.2% | epoch: 1 | remaining: 288s    
step 00048 (4.0%) | loss: 4.757176 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,008 | mfu: 39.0% | epoch: 1 | remaining: 288s    
step 00049 (4.1%) | loss: 4.728850 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,835 | mfu: 39.3% | epoch: 1 | remaining: 287s    
step 00050 (4.3%) | loss: 4.699170 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,045 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00051 (4.4%) | loss: 4.673296 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,519 | mfu: 39.5% | epoch: 1 | remaining: 287s    
step 00052 (4.5%) | loss: 4.644775 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,175 | mfu: 39.2% | epoch: 1 | remaining: 286s    
step 00053 (4.6%) | loss: 4.617430 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,952 | mfu: 39.7% | epoch: 1 | remaining: 286s    
step 00054 (4.7%) | loss: 4.587593 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,463 | mfu: 39.5% | epoch: 1 | remaining: 286s    
step 00055 (4.8%) | loss: 4.559453 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,106 | mfu: 39.1% | epoch: 1 | remaining: 285s    
step 00056 (4.9%) | loss: 4.536062 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,398 | mfu: 39.2% | epoch: 1 | remaining: 285s    
step 00057 (5.0%) | loss: 4.510421 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,051 | mfu: 39.5% | epoch: 1 | remaining: 285s    
step 00058 (5.1%) | loss: 4.479831 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,511 | mfu: 39.5% | epoch: 1 | remaining: 284s    
step 00059 (5.2%) | loss: 4.456265 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,230 | mfu: 39.4% | epoch: 1 | remaining: 284s    
step 00060 (5.3%) | loss: 4.431143 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,423 | mfu: 39.3% | epoch: 1 | remaining: 284s    
