Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 9080ms | tok/sec: 57,740 | mfu: 1.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.851905 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,480 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.435288 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,334 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.968735 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,947 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.563369 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,688 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.235603 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,604 | mfu: 39.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.982482 | lrm: 1.00 | dt: 334ms | tok/sec: 1,568,600 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.769284 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,443 | mfu: 38.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.589746 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,298 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.438992 | lrm: 1.00 | dt: 332ms | tok/sec: 1,579,916 | mfu: 38.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.310209 | lrm: 1.00 | dt: 333ms | tok/sec: 1,576,518 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.201850 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,447 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.105304 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,860 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.019812 | lrm: 1.00 | dt: 334ms | tok/sec: 1,569,409 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.948850 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,002 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.887427 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,680 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 5.832109 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,060 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00017 (0.7%) | loss: 5.775917 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,610 | mfu: 38.9% | epoch: 1 | remaining: 298s    
step 00018 (0.8%) | loss: 5.725153 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,961 | mfu: 38.7% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 5.676828 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,666 | mfu: 38.4% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 5.631490 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,708 | mfu: 38.7% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 5.588386 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,784 | mfu: 39.0% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 5.550782 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,143 | mfu: 38.7% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 5.509781 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,818 | mfu: 38.7% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 5.469974 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,880 | mfu: 38.6% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 5.433787 | lrm: 1.00 | dt: 330ms | tok/sec: 1,591,062 | mfu: 38.4% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 5.398371 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,700 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 5.363742 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,780 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00028 (1.9%) | loss: 5.333265 | lrm: 1.00 | dt: 329ms | tok/sec: 1,591,440 | mfu: 38.5% | epoch: 1 | remaining: 294s    
step 00029 (2.0%) | loss: 5.301231 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,705 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00030 (2.1%) | loss: 5.266761 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,042 | mfu: 38.8% | epoch: 1 | remaining: 293s    
step 00031 (2.2%) | loss: 5.234485 | lrm: 1.00 | dt: 330ms | tok/sec: 1,590,098 | mfu: 38.4% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 5.203947 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,077 | mfu: 38.8% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 5.173864 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,675 | mfu: 38.8% | epoch: 1 | remaining: 292s    
step 00034 (2.5%) | loss: 5.138470 | lrm: 1.00 | dt: 329ms | tok/sec: 1,593,079 | mfu: 38.5% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 5.108062 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,092 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00036 (2.7%) | loss: 5.078328 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,190 | mfu: 38.5% | epoch: 1 | remaining: 291s    
