Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011347 | lrm: 1.00 | dt: 9769ms | tok/sec: 13,416 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.180568 | lrm: 1.00 | dt: 134ms | tok/sec: 977,397 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.976527 | lrm: 1.00 | dt: 136ms | tok/sec: 966,488 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.618533 | lrm: 1.00 | dt: 136ms | tok/sec: 964,049 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.337970 | lrm: 1.00 | dt: 137ms | tok/sec: 957,894 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.014844 | lrm: 1.00 | dt: 136ms | tok/sec: 962,755 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.729892 | lrm: 1.00 | dt: 136ms | tok/sec: 963,650 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.477833 | lrm: 1.00 | dt: 153ms | tok/sec: 858,945 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.262164 | lrm: 1.00 | dt: 144ms | tok/sec: 911,577 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.073090 | lrm: 1.00 | dt: 140ms | tok/sec: 938,691 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.906352 | lrm: 1.00 | dt: 138ms | tok/sec: 948,820 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.759105 | lrm: 1.00 | dt: 137ms | tok/sec: 956,168 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.633377 | lrm: 1.00 | dt: 139ms | tok/sec: 945,443 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.522661 | lrm: 1.00 | dt: 139ms | tok/sec: 940,488 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.420950 | lrm: 1.00 | dt: 147ms | tok/sec: 889,310 | mfu: 38.5% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.335298 | lrm: 1.00 | dt: 145ms | tok/sec: 903,903 | mfu: 39.2% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.259783 | lrm: 1.00 | dt: 141ms | tok/sec: 927,901 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.186897 | lrm: 1.00 | dt: 139ms | tok/sec: 945,006 | mfu: 40.9% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 6.121812 | lrm: 1.00 | dt: 138ms | tok/sec: 950,729 | mfu: 41.2% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 6.062941 | lrm: 1.00 | dt: 137ms | tok/sec: 957,612 | mfu: 41.5% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 6.012462 | lrm: 1.00 | dt: 140ms | tok/sec: 935,001 | mfu: 40.5% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 5.965073 | lrm: 1.00 | dt: 147ms | tok/sec: 891,770 | mfu: 38.6% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.920539 | lrm: 1.00 | dt: 145ms | tok/sec: 905,005 | mfu: 39.2% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.877787 | lrm: 1.00 | dt: 141ms | tok/sec: 930,808 | mfu: 40.3% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.839677 | lrm: 1.00 | dt: 138ms | tok/sec: 948,998 | mfu: 41.1% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.797173 | lrm: 1.00 | dt: 137ms | tok/sec: 953,277 | mfu: 41.3% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.763130 | lrm: 1.00 | dt: 138ms | tok/sec: 953,176 | mfu: 41.3% | epoch: 1 | remaining: 298s    
step 00027 (0.7%) | loss: 5.733335 | lrm: 1.00 | dt: 140ms | tok/sec: 938,209 | mfu: 40.6% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.705343 | lrm: 1.00 | dt: 145ms | tok/sec: 902,150 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.675424 | lrm: 1.00 | dt: 143ms | tok/sec: 916,035 | mfu: 39.7% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.646575 | lrm: 1.00 | dt: 141ms | tok/sec: 927,945 | mfu: 40.2% | epoch: 1 | remaining: 297s    
