Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 37,750,272
  scalars                 : 24
  total                   : 71,304,728
Estimated FLOPs per token: 3.035720e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 23992ms | tok/sec: 10,926 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.697231 | lrm: 1.00 | dt: 214ms | tok/sec: 1,223,746 | mfu: 37.5% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.094489 | lrm: 1.00 | dt: 216ms | tok/sec: 1,210,885 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.698582 | lrm: 1.00 | dt: 217ms | tok/sec: 1,205,935 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.411204 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,333 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.168707 | lrm: 1.00 | dt: 238ms | tok/sec: 1,103,345 | mfu: 33.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.965590 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,797 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.797187 | lrm: 1.00 | dt: 218ms | tok/sec: 1,202,807 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.656224 | lrm: 1.00 | dt: 217ms | tok/sec: 1,205,901 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.534771 | lrm: 1.00 | dt: 232ms | tok/sec: 1,131,163 | mfu: 34.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.434465 | lrm: 1.00 | dt: 229ms | tok/sec: 1,145,845 | mfu: 35.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.344589 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,862 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.258606 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,961 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.184529 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,074 | mfu: 36.0% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.116773 | lrm: 1.00 | dt: 229ms | tok/sec: 1,147,209 | mfu: 35.2% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.053482 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,749 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 5.995154 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,531 | mfu: 36.9% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.938392 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,328 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 5.887534 | lrm: 1.00 | dt: 228ms | tok/sec: 1,151,458 | mfu: 35.3% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.839869 | lrm: 1.00 | dt: 225ms | tok/sec: 1,162,989 | mfu: 35.7% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.793477 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,286 | mfu: 36.7% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.751752 | lrm: 1.00 | dt: 218ms | tok/sec: 1,202,940 | mfu: 36.9% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.713722 | lrm: 1.00 | dt: 225ms | tok/sec: 1,165,177 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.676469 | lrm: 1.00 | dt: 226ms | tok/sec: 1,160,964 | mfu: 35.6% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.641006 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,482 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.605189 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,117 | mfu: 36.4% | epoch: 1 | remaining: 297s    
step 00026 (1.1%) | loss: 5.570513 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,104 | mfu: 36.2% | epoch: 1 | remaining: 296s    
step 00027 (1.2%) | loss: 5.535934 | lrm: 1.00 | dt: 224ms | tok/sec: 1,169,194 | mfu: 35.9% | epoch: 1 | remaining: 296s    
step 00028 (1.3%) | loss: 5.504724 | lrm: 1.00 | dt: 223ms | tok/sec: 1,174,002 | mfu: 36.0% | epoch: 1 | remaining: 296s    
step 00029 (1.3%) | loss: 5.474669 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,426 | mfu: 36.2% | epoch: 1 | remaining: 296s    
step 00030 (1.4%) | loss: 5.441973 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,588 | mfu: 36.3% | epoch: 1 | remaining: 296s    
step 00031 (1.5%) | loss: 5.412795 | lrm: 1.00 | dt: 226ms | tok/sec: 1,159,647 | mfu: 35.6% | epoch: 1 | remaining: 295s    
step 00032 (1.6%) | loss: 5.385145 | lrm: 1.00 | dt: 224ms | tok/sec: 1,168,698 | mfu: 35.9% | epoch: 1 | remaining: 295s    
