Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,153,600
  scalars                 : 20
  total                   : 85,853,780
Estimated FLOPs per token: 4.286150e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011344 | lrm: 0.00 | dt: 9992ms | tok/sec: 26,235 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011376 | lrm: 0.00 | dt: 247ms | tok/sec: 1,059,351 | mfu: 45.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011383 | lrm: 0.00 | dt: 249ms | tok/sec: 1,050,913 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011365 | lrm: 0.00 | dt: 249ms | tok/sec: 1,051,765 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011340 | lrm: 0.00 | dt: 248ms | tok/sec: 1,057,722 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011338 | lrm: 0.00 | dt: 249ms | tok/sec: 1,051,487 | mfu: 45.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011351 | lrm: 0.00 | dt: 248ms | tok/sec: 1,057,232 | mfu: 45.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011337 | lrm: 0.00 | dt: 251ms | tok/sec: 1,045,956 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011332 | lrm: 0.00 | dt: 249ms | tok/sec: 1,051,775 | mfu: 45.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011322 | lrm: 0.00 | dt: 251ms | tok/sec: 1,046,111 | mfu: 45.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011320 | lrm: 0.00 | dt: 250ms | tok/sec: 1,048,413 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011337 | lrm: 0.00 | dt: 250ms | tok/sec: 1,047,408 | mfu: 45.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011326 | lrm: 0.02 | dt: 249ms | tok/sec: 1,054,317 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 9.010459 | lrm: 0.03 | dt: 264ms | tok/sec: 992,832 | mfu: 43.0% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 9.008044 | lrm: 0.05 | dt: 272ms | tok/sec: 964,332 | mfu: 41.8% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 9.003349 | lrm: 0.07 | dt: 274ms | tok/sec: 955,229 | mfu: 41.4% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 8.995632 | lrm: 0.09 | dt: 272ms | tok/sec: 963,865 | mfu: 41.8% | epoch: 1 | remaining: 298s    
step 00017 (0.5%) | loss: 8.983552 | lrm: 0.11 | dt: 271ms | tok/sec: 968,337 | mfu: 41.9% | epoch: 1 | remaining: 298s    
step 00018 (0.6%) | loss: 8.965002 | lrm: 0.12 | dt: 273ms | tok/sec: 960,255 | mfu: 41.6% | epoch: 1 | remaining: 298s    
step 00019 (0.7%) | loss: 8.936097 | lrm: 0.14 | dt: 273ms | tok/sec: 960,415 | mfu: 41.6% | epoch: 1 | remaining: 298s    
step 00020 (0.8%) | loss: 8.891744 | lrm: 0.16 | dt: 268ms | tok/sec: 979,233 | mfu: 42.4% | epoch: 1 | remaining: 297s    
step 00021 (0.9%) | loss: 8.825030 | lrm: 0.18 | dt: 269ms | tok/sec: 973,100 | mfu: 42.2% | epoch: 1 | remaining: 297s    
step 00022 (1.0%) | loss: 8.728908 | lrm: 0.20 | dt: 270ms | tok/sec: 969,140 | mfu: 42.0% | epoch: 1 | remaining: 297s    
step 00023 (1.1%) | loss: 8.601297 | lrm: 0.21 | dt: 271ms | tok/sec: 968,481 | mfu: 42.0% | epoch: 1 | remaining: 297s    
step 00024 (1.2%) | loss: 8.449908 | lrm: 0.23 | dt: 270ms | tok/sec: 970,666 | mfu: 42.0% | epoch: 1 | remaining: 296s    
step 00025 (1.2%) | loss: 8.293958 | lrm: 0.25 | dt: 268ms | tok/sec: 979,976 | mfu: 42.4% | epoch: 1 | remaining: 296s    
step 00026 (1.3%) | loss: 8.132361 | lrm: 0.27 | dt: 271ms | tok/sec: 968,586 | mfu: 42.0% | epoch: 1 | remaining: 296s    
step 00027 (1.4%) | loss: 7.963647 | lrm: 0.29 | dt: 271ms | tok/sec: 968,399 | mfu: 41.9% | epoch: 1 | remaining: 295s    
step 00028 (1.5%) | loss: 7.801528 | lrm: 0.30 | dt: 269ms | tok/sec: 974,294 | mfu: 42.2% | epoch: 1 | remaining: 295s    
step 00029 (1.6%) | loss: 7.644502 | lrm: 0.32 | dt: 269ms | tok/sec: 974,429 | mfu: 42.2% | epoch: 1 | remaining: 295s    
step 00030 (1.7%) | loss: 7.491090 | lrm: 0.34 | dt: 272ms | tok/sec: 964,593 | mfu: 41.8% | epoch: 1 | remaining: 295s    
