Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 11, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 37,748,736
  lm_head                 : 6,291,456
  transformer_matrices    : 77,857,920
  scalars                 : 22
  total                   : 128,189,590
Estimated FLOPs per token: 6.370168e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011308 | lrm: 1.00 | dt: 9712ms | tok/sec: 13,496 | mfu: 0.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.851474 | lrm: 1.00 | dt: 185ms | tok/sec: 709,666 | mfu: 45.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.471723 | lrm: 1.00 | dt: 189ms | tok/sec: 693,430 | mfu: 44.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.004139 | lrm: 1.00 | dt: 190ms | tok/sec: 690,924 | mfu: 44.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.654447 | lrm: 1.00 | dt: 191ms | tok/sec: 687,271 | mfu: 44.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.347813 | lrm: 1.00 | dt: 204ms | tok/sec: 641,958 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.103518 | lrm: 1.00 | dt: 201ms | tok/sec: 653,654 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.898434 | lrm: 1.00 | dt: 194ms | tok/sec: 677,312 | mfu: 43.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.725576 | lrm: 1.00 | dt: 191ms | tok/sec: 684,806 | mfu: 44.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.581822 | lrm: 1.00 | dt: 192ms | tok/sec: 681,654 | mfu: 43.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.457367 | lrm: 1.00 | dt: 204ms | tok/sec: 643,290 | mfu: 41.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.346781 | lrm: 1.00 | dt: 203ms | tok/sec: 644,932 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.256005 | lrm: 1.00 | dt: 195ms | tok/sec: 672,350 | mfu: 43.3% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.175725 | lrm: 1.00 | dt: 191ms | tok/sec: 687,744 | mfu: 44.3% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.102330 | lrm: 1.00 | dt: 194ms | tok/sec: 677,092 | mfu: 43.6% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.043070 | lrm: 1.00 | dt: 200ms | tok/sec: 656,527 | mfu: 42.3% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.990285 | lrm: 1.00 | dt: 204ms | tok/sec: 643,972 | mfu: 41.5% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.937119 | lrm: 1.00 | dt: 201ms | tok/sec: 652,781 | mfu: 42.0% | epoch: 1 | remaining: 299s    
step 00018 (0.5%) | loss: 5.889975 | lrm: 1.00 | dt: 191ms | tok/sec: 684,644 | mfu: 44.1% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.847079 | lrm: 1.00 | dt: 192ms | tok/sec: 684,398 | mfu: 44.1% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.810972 | lrm: 1.00 | dt: 199ms | tok/sec: 658,426 | mfu: 42.4% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.776744 | lrm: 1.00 | dt: 203ms | tok/sec: 645,101 | mfu: 41.5% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.743041 | lrm: 1.00 | dt: 198ms | tok/sec: 662,588 | mfu: 42.7% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.710364 | lrm: 1.00 | dt: 194ms | tok/sec: 675,185 | mfu: 43.5% | epoch: 1 | remaining: 297s    
step 00024 (0.9%) | loss: 5.680441 | lrm: 1.00 | dt: 193ms | tok/sec: 679,495 | mfu: 43.7% | epoch: 1 | remaining: 297s    
step 00025 (0.9%) | loss: 5.643716 | lrm: 1.00 | dt: 196ms | tok/sec: 668,608 | mfu: 43.0% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.613855 | lrm: 1.00 | dt: 203ms | tok/sec: 645,752 | mfu: 41.6% | epoch: 1 | remaining: 297s    
step 00027 (1.1%) | loss: 5.588384 | lrm: 1.00 | dt: 198ms | tok/sec: 662,777 | mfu: 42.7% | epoch: 1 | remaining: 297s    
step 00028 (1.1%) | loss: 5.563928 | lrm: 1.00 | dt: 194ms | tok/sec: 675,295 | mfu: 43.5% | epoch: 1 | remaining: 296s    
step 00029 (1.2%) | loss: 5.536055 | lrm: 1.00 | dt: 195ms | tok/sec: 671,550 | mfu: 43.2% | epoch: 1 | remaining: 296s    
step 00030 (1.2%) | loss: 5.509782 | lrm: 1.00 | dt: 196ms | tok/sec: 667,372 | mfu: 43.0% | epoch: 1 | remaining: 296s    
