Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 0.00 | dt: 7830ms | tok/sec: 33,478 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011228 | lrm: 0.00 | dt: 152ms | tok/sec: 1,724,091 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011244 | lrm: 0.00 | dt: 151ms | tok/sec: 1,733,988 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011237 | lrm: 0.00 | dt: 152ms | tok/sec: 1,725,086 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011261 | lrm: 0.00 | dt: 151ms | tok/sec: 1,738,391 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011249 | lrm: 0.00 | dt: 152ms | tok/sec: 1,725,766 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011250 | lrm: 0.00 | dt: 151ms | tok/sec: 1,735,597 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011256 | lrm: 0.00 | dt: 152ms | tok/sec: 1,723,737 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011262 | lrm: 0.00 | dt: 152ms | tok/sec: 1,726,026 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011252 | lrm: 0.00 | dt: 151ms | tok/sec: 1,737,163 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011254 | lrm: 0.00 | dt: 171ms | tok/sec: 1,536,852 | mfu: 37.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011243 | lrm: 0.00 | dt: 151ms | tok/sec: 1,738,481 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011240 | lrm: 0.01 | dt: 156ms | tok/sec: 1,685,253 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 9.010741 | lrm: 0.02 | dt: 173ms | tok/sec: 1,518,002 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00014 (0.2%) | loss: 9.009344 | lrm: 0.03 | dt: 157ms | tok/sec: 1,668,009 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 9.006590 | lrm: 0.04 | dt: 160ms | tok/sec: 1,635,294 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 9.002123 | lrm: 0.05 | dt: 164ms | tok/sec: 1,602,102 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 8.995172 | lrm: 0.06 | dt: 167ms | tok/sec: 1,569,345 | mfu: 37.9% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 8.984566 | lrm: 0.08 | dt: 165ms | tok/sec: 1,587,698 | mfu: 38.4% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 8.968160 | lrm: 0.09 | dt: 160ms | tok/sec: 1,639,332 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00020 (0.5%) | loss: 8.942607 | lrm: 0.10 | dt: 159ms | tok/sec: 1,650,246 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00021 (0.5%) | loss: 8.903000 | lrm: 0.11 | dt: 159ms | tok/sec: 1,650,142 | mfu: 39.9% | epoch: 1 | remaining: 298s    
step 00022 (0.6%) | loss: 8.843389 | lrm: 0.12 | dt: 161ms | tok/sec: 1,629,516 | mfu: 39.4% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 8.759863 | lrm: 0.13 | dt: 163ms | tok/sec: 1,606,031 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00024 (0.7%) | loss: 8.655903 | lrm: 0.14 | dt: 164ms | tok/sec: 1,602,739 | mfu: 38.7% | epoch: 1 | remaining: 298s    
step 00025 (0.8%) | loss: 8.544315 | lrm: 0.15 | dt: 160ms | tok/sec: 1,638,401 | mfu: 39.6% | epoch: 1 | remaining: 298s    
step 00026 (0.8%) | loss: 8.425266 | lrm: 0.16 | dt: 161ms | tok/sec: 1,626,982 | mfu: 39.3% | epoch: 1 | remaining: 297s    
step 00027 (0.9%) | loss: 8.298124 | lrm: 0.17 | dt: 166ms | tok/sec: 1,579,660 | mfu: 38.2% | epoch: 1 | remaining: 297s    
step 00028 (0.9%) | loss: 8.163617 | lrm: 0.18 | dt: 161ms | tok/sec: 1,625,395 | mfu: 39.3% | epoch: 1 | remaining: 297s    
step 00029 (1.0%) | loss: 8.026799 | lrm: 0.19 | dt: 164ms | tok/sec: 1,596,737 | mfu: 38.6% | epoch: 1 | remaining: 297s    
step 00030 (1.0%) | loss: 7.886437 | lrm: 0.20 | dt: 165ms | tok/sec: 1,593,236 | mfu: 38.5% | epoch: 1 | remaining: 297s    
