Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 11, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 34,605,312
  scalars                 : 22
  total                   : 68,159,766
Estimated FLOPs per token: 2.768379e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 9611ms | tok/sec: 27,275 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.696993 | lrm: 1.00 | dt: 197ms | tok/sec: 1,332,773 | mfu: 37.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.101067 | lrm: 1.00 | dt: 198ms | tok/sec: 1,324,173 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.707011 | lrm: 1.00 | dt: 198ms | tok/sec: 1,323,865 | mfu: 37.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.417630 | lrm: 1.00 | dt: 199ms | tok/sec: 1,320,277 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.173315 | lrm: 1.00 | dt: 223ms | tok/sec: 1,172,946 | mfu: 32.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.969179 | lrm: 1.00 | dt: 207ms | tok/sec: 1,265,718 | mfu: 35.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.799342 | lrm: 1.00 | dt: 200ms | tok/sec: 1,313,108 | mfu: 36.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.657174 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,422 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.535631 | lrm: 1.00 | dt: 202ms | tok/sec: 1,296,072 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.435577 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,030 | mfu: 33.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.344919 | lrm: 1.00 | dt: 206ms | tok/sec: 1,270,314 | mfu: 35.5% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.256816 | lrm: 1.00 | dt: 205ms | tok/sec: 1,280,686 | mfu: 35.8% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.180512 | lrm: 1.00 | dt: 200ms | tok/sec: 1,308,211 | mfu: 36.6% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.110665 | lrm: 1.00 | dt: 202ms | tok/sec: 1,296,329 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.045146 | lrm: 1.00 | dt: 213ms | tok/sec: 1,233,349 | mfu: 34.5% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.984050 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,329 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.924441 | lrm: 1.00 | dt: 204ms | tok/sec: 1,287,912 | mfu: 36.0% | epoch: 1 | remaining: 299s    
step 00018 (0.5%) | loss: 5.870492 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,582 | mfu: 36.3% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.819299 | lrm: 1.00 | dt: 207ms | tok/sec: 1,267,675 | mfu: 35.5% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.769638 | lrm: 1.00 | dt: 211ms | tok/sec: 1,242,426 | mfu: 34.8% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.724153 | lrm: 1.00 | dt: 208ms | tok/sec: 1,263,222 | mfu: 35.3% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.682337 | lrm: 1.00 | dt: 203ms | tok/sec: 1,292,531 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.641552 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,875 | mfu: 36.5% | epoch: 1 | remaining: 297s    
step 00024 (0.9%) | loss: 5.602462 | lrm: 1.00 | dt: 207ms | tok/sec: 1,269,066 | mfu: 35.5% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.563049 | lrm: 1.00 | dt: 211ms | tok/sec: 1,239,885 | mfu: 34.7% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.524993 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,225 | mfu: 35.8% | epoch: 1 | remaining: 297s    
step 00027 (1.1%) | loss: 5.487546 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,702 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00028 (1.2%) | loss: 5.453523 | lrm: 1.00 | dt: 204ms | tok/sec: 1,285,907 | mfu: 36.0% | epoch: 1 | remaining: 296s    
step 00029 (1.2%) | loss: 5.421083 | lrm: 1.00 | dt: 207ms | tok/sec: 1,268,561 | mfu: 35.5% | epoch: 1 | remaining: 296s    
step 00030 (1.3%) | loss: 5.385628 | lrm: 1.00 | dt: 208ms | tok/sec: 1,261,375 | mfu: 35.3% | epoch: 1 | remaining: 296s    
