Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,600
  scalars                 : 18
  total                   : 80,937,778
Estimated FLOPs per token: 3.912547e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011406 | lrm: 1.00 | dt: 30955ms | tok/sec: 16,937 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.831778 | lrm: 1.00 | dt: 469ms | tok/sec: 1,117,967 | mfu: 44.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.378372 | lrm: 1.00 | dt: 495ms | tok/sec: 1,058,504 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.889016 | lrm: 1.00 | dt: 482ms | tok/sec: 1,087,281 | mfu: 43.0% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.481672 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,098 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.159444 | lrm: 1.00 | dt: 488ms | tok/sec: 1,075,176 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.914581 | lrm: 1.00 | dt: 487ms | tok/sec: 1,076,090 | mfu: 42.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.705433 | lrm: 1.00 | dt: 495ms | tok/sec: 1,059,938 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.529593 | lrm: 1.00 | dt: 487ms | tok/sec: 1,076,873 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.383509 | lrm: 1.00 | dt: 490ms | tok/sec: 1,068,920 | mfu: 42.3% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.258830 | lrm: 1.00 | dt: 486ms | tok/sec: 1,077,974 | mfu: 42.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.155027 | lrm: 1.00 | dt: 495ms | tok/sec: 1,059,547 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00012 (0.2%) | loss: 6.063917 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,736 | mfu: 42.2% | epoch: 1 | remaining: 299s    
step 00013 (0.3%) | loss: 5.984496 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,956 | mfu: 42.1% | epoch: 1 | remaining: 299s    
step 00014 (0.5%) | loss: 5.916243 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,262 | mfu: 42.5% | epoch: 1 | remaining: 298s    
step 00015 (0.7%) | loss: 5.852724 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,718 | mfu: 42.1% | epoch: 1 | remaining: 298s    
step 00016 (0.8%) | loss: 5.797897 | lrm: 1.00 | dt: 490ms | tok/sec: 1,069,242 | mfu: 42.3% | epoch: 1 | remaining: 297s    
step 00017 (1.0%) | loss: 5.744490 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,468 | mfu: 42.3% | epoch: 1 | remaining: 297s    
step 00018 (1.1%) | loss: 5.696223 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,085 | mfu: 42.3% | epoch: 1 | remaining: 296s    
step 00019 (1.3%) | loss: 5.650018 | lrm: 1.00 | dt: 496ms | tok/sec: 1,056,621 | mfu: 41.8% | epoch: 1 | remaining: 296s    
step 00020 (1.5%) | loss: 5.607868 | lrm: 1.00 | dt: 488ms | tok/sec: 1,075,223 | mfu: 42.5% | epoch: 1 | remaining: 295s    
step 00021 (1.6%) | loss: 5.567923 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,349 | mfu: 42.2% | epoch: 1 | remaining: 295s    
step 00022 (1.8%) | loss: 5.531677 | lrm: 1.00 | dt: 489ms | tok/sec: 1,072,098 | mfu: 42.4% | epoch: 1 | remaining: 294s    
step 00023 (2.0%) | loss: 5.492110 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,382 | mfu: 42.1% | epoch: 1 | remaining: 294s    
step 00024 (2.1%) | loss: 5.453837 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,289 | mfu: 42.4% | epoch: 1 | remaining: 293s    
step 00025 (2.3%) | loss: 5.418212 | lrm: 1.00 | dt: 494ms | tok/sec: 1,060,408 | mfu: 41.9% | epoch: 1 | remaining: 293s    
step 00026 (2.5%) | loss: 5.384533 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,488 | mfu: 42.2% | epoch: 1 | remaining: 292s    
step 00027 (2.6%) | loss: 5.351963 | lrm: 1.00 | dt: 497ms | tok/sec: 1,054,127 | mfu: 41.7% | epoch: 1 | remaining: 292s    
step 00028 (2.8%) | loss: 5.321916 | lrm: 1.00 | dt: 487ms | tok/sec: 1,075,863 | mfu: 42.5% | epoch: 1 | remaining: 291s    
step 00029 (2.9%) | loss: 5.291296 | lrm: 1.00 | dt: 496ms | tok/sec: 1,057,859 | mfu: 41.8% | epoch: 1 | remaining: 291s    
step 00030 (3.1%) | loss: 5.258613 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,847 | mfu: 42.4% | epoch: 1 | remaining: 290s    
step 00031 (3.3%) | loss: 5.225825 | lrm: 1.00 | dt: 494ms | tok/sec: 1,061,930 | mfu: 42.0% | epoch: 1 | remaining: 290s    
step 00032 (3.4%) | loss: 5.195494 | lrm: 1.00 | dt: 488ms | tok/sec: 1,073,359 | mfu: 42.4% | epoch: 1 | remaining: 289s    
step 00033 (3.6%) | loss: 5.167236 | lrm: 1.00 | dt: 491ms | tok/sec: 1,066,784 | mfu: 42.2% | epoch: 1 | remaining: 289s    
step 00034 (3.8%) | loss: 5.133865 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,818 | mfu: 42.2% | epoch: 1 | remaining: 288s    
step 00035 (3.9%) | loss: 5.104546 | lrm: 1.00 | dt: 492ms | tok/sec: 1,064,933 | mfu: 42.1% | epoch: 1 | remaining: 288s    
step 00036 (4.1%) | loss: 5.074882 | lrm: 1.00 | dt: 495ms | tok/sec: 1,059,769 | mfu: 41.9% | epoch: 1 | remaining: 287s    
step 00037 (4.3%) | loss: 5.045416 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,134 | mfu: 42.3% | epoch: 1 | remaining: 287s    
step 00038 (4.4%) | loss: 5.016111 | lrm: 1.00 | dt: 488ms | tok/sec: 1,075,125 | mfu: 42.5% | epoch: 1 | remaining: 286s    
step 00039 (4.6%) | loss: 4.986782 | lrm: 1.00 | dt: 492ms | tok/sec: 1,064,674 | mfu: 42.1% | epoch: 1 | remaining: 286s    
step 00040 (4.7%) | loss: 4.955942 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,913 | mfu: 42.4% | epoch: 1 | remaining: 285s    
step 00041 (4.9%) | loss: 4.927378 | lrm: 1.00 | dt: 491ms | tok/sec: 1,066,934 | mfu: 42.2% | epoch: 1 | remaining: 285s    
step 00042 (5.1%) | loss: 4.900159 | lrm: 1.00 | dt: 490ms | tok/sec: 1,069,258 | mfu: 42.3% | epoch: 1 | remaining: 284s    
step 00043 (5.2%) | loss: 4.870969 | lrm: 1.00 | dt: 493ms | tok/sec: 1,062,661 | mfu: 42.0% | epoch: 1 | remaining: 284s    
step 00044 (5.4%) | loss: 4.841870 | lrm: 1.00 | dt: 494ms | tok/sec: 1,060,921 | mfu: 41.9% | epoch: 1 | remaining: 283s    
step 00045 (5.6%) | loss: 4.813471 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,358 | mfu: 42.4% | epoch: 1 | remaining: 283s    
step 00046 (5.7%) | loss: 4.785097 | lrm: 1.00 | dt: 493ms | tok/sec: 1,062,993 | mfu: 42.0% | epoch: 1 | remaining: 282s    
step 00047 (5.9%) | loss: 4.747894 | lrm: 1.00 | dt: 490ms | tok/sec: 1,069,154 | mfu: 42.3% | epoch: 1 | remaining: 282s    
step 00048 (6.1%) | loss: 4.725303 | lrm: 1.00 | dt: 493ms | tok/sec: 1,063,902 | mfu: 42.1% | epoch: 1 | remaining: 281s    
step 00049 (6.2%) | loss: 4.694962 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,550 | mfu: 42.3% | epoch: 1 | remaining: 281s    
step 00050 (6.4%) | loss: 4.663921 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,276 | mfu: 42.4% | epoch: 1 | remaining: 280s    
step 00051 (6.6%) | loss: 4.638217 | lrm: 1.00 | dt: 495ms | tok/sec: 1,059,667 | mfu: 41.9% | epoch: 1 | remaining: 280s    
step 00052 (6.7%) | loss: 4.609739 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,593 | mfu: 42.4% | epoch: 1 | remaining: 279s    
step 00053 (6.9%) | loss: 4.580768 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,556 | mfu: 42.2% | epoch: 1 | remaining: 279s    
step 00054 (7.0%) | loss: 4.552109 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,571 | mfu: 42.3% | epoch: 1 | remaining: 278s    
step 00055 (7.2%) | loss: 4.525433 | lrm: 1.00 | dt: 491ms | tok/sec: 1,067,563 | mfu: 42.2% | epoch: 1 | remaining: 278s    
step 00056 (7.4%) | loss: 4.502395 | lrm: 1.00 | dt: 490ms | tok/sec: 1,069,218 | mfu: 42.3% | epoch: 1 | remaining: 277s    
step 00057 (7.5%) | loss: 4.478554 | lrm: 1.00 | dt: 489ms | tok/sec: 1,072,722 | mfu: 42.4% | epoch: 1 | remaining: 277s    
step 00058 (7.7%) | loss: 4.449952 | lrm: 1.00 | dt: 491ms | tok/sec: 1,066,914 | mfu: 42.2% | epoch: 1 | remaining: 276s    
step 00059 (7.9%) | loss: 4.428495 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,008 | mfu: 42.2% | epoch: 1 | remaining: 276s    
step 00060 (8.0%) | loss: 4.406038 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,189 | mfu: 42.2% | epoch: 1 | remaining: 275s    
step 00061 (8.2%) | loss: 4.380012 | lrm: 1.00 | dt: 491ms | tok/sec: 1,066,948 | mfu: 42.2% | epoch: 1 | remaining: 275s    
step 00062 (8.4%) | loss: 4.356871 | lrm: 1.00 | dt: 493ms | tok/sec: 1,063,163 | mfu: 42.0% | epoch: 1 | remaining: 274s    
step 00063 (8.5%) | loss: 4.331600 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,158 | mfu: 42.2% | epoch: 1 | remaining: 274s    
step 00064 (8.7%) | loss: 4.307879 | lrm: 1.00 | dt: 488ms | tok/sec: 1,075,278 | mfu: 42.5% | epoch: 1 | remaining: 273s    
step 00065 (8.8%) | loss: 4.279500 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,994 | mfu: 42.4% | epoch: 1 | remaining: 273s    
step 00066 (9.0%) | loss: 4.258181 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,424 | mfu: 42.2% | epoch: 1 | remaining: 272s    
step 00067 (9.2%) | loss: 4.237586 | lrm: 1.00 | dt: 488ms | tok/sec: 1,074,700 | mfu: 42.5% | epoch: 1 | remaining: 272s    
step 00068 (9.3%) | loss: 4.218383 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,241 | mfu: 42.2% | epoch: 1 | remaining: 272s    
step 00069 (9.5%) | loss: 4.199003 | lrm: 1.00 | dt: 487ms | tok/sec: 1,076,710 | mfu: 42.6% | epoch: 1 | remaining: 271s    
step 00070 (9.7%) | loss: 4.180237 | lrm: 1.00 | dt: 493ms | tok/sec: 1,062,563 | mfu: 42.0% | epoch: 1 | remaining: 271s    
step 00071 (9.8%) | loss: 4.165147 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,784 | mfu: 42.1% | epoch: 1 | remaining: 270s    
step 00072 (10.0%) | loss: 4.141822 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,969 | mfu: 42.1% | epoch: 1 | remaining: 270s    
step 00073 (10.2%) | loss: 4.115520 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,394 | mfu: 42.2% | epoch: 1 | remaining: 269s    
step 00074 (10.3%) | loss: 4.091469 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,700 | mfu: 42.3% | epoch: 1 | remaining: 269s    
step 00075 (10.5%) | loss: 4.073507 | lrm: 1.00 | dt: 490ms | tok/sec: 1,068,942 | mfu: 42.3% | epoch: 1 | remaining: 268s    
step 00076 (10.6%) | loss: 4.054812 | lrm: 1.00 | dt: 492ms | tok/sec: 1,065,928 | mfu: 42.1% | epoch: 1 | remaining: 268s    
step 00077 (10.8%) | loss: 4.039246 | lrm: 1.00 | dt: 493ms | tok/sec: 1,063,858 | mfu: 42.1% | epoch: 1 | remaining: 267s    
step 00078 (11.0%) | loss: 4.016268 | lrm: 1.00 | dt: 490ms | tok/sec: 1,069,326 | mfu: 42.3% | epoch: 1 | remaining: 267s    
step 00079 (11.1%) | loss: 3.997539 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,100 | mfu: 42.2% | epoch: 1 | remaining: 266s    
step 00080 (11.3%) | loss: 3.976352 | lrm: 1.00 | dt: 489ms | tok/sec: 1,071,482 | mfu: 42.4% | epoch: 1 | remaining: 266s    
step 00081 (11.5%) | loss: 3.957756 | lrm: 1.00 | dt: 490ms | tok/sec: 1,069,090 | mfu: 42.3% | epoch: 1 | remaining: 265s    
step 00082 (11.6%) | loss: 3.940442 | lrm: 1.00 | dt: 492ms | tok/sec: 1,066,239 | mfu: 42.2% | epoch: 1 | remaining: 265s    
step 00083 (11.8%) | loss: 3.922129 | lrm: 1.00 | dt: 490ms | tok/sec: 1,070,734 | mfu: 42.3% | epoch: 1 | remaining: 264s    
step 00084 (11.9%) | loss: 3.906115 | lrm: 1.00 | dt: 491ms | tok/sec: 1,068,148 | mfu: 42.2% | epoch: 1 | remaining: 264s    
