Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 31,458,560
  scalars                 : 20
  total                   : 60,818,708
Estimated FLOPs per token: 2.626760e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 8882ms | tok/sec: 29,513 | mfu: 0.8% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.696940 | lrm: 1.00 | dt: 183ms | tok/sec: 1,432,551 | mfu: 38.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.064702 | lrm: 1.00 | dt: 184ms | tok/sec: 1,422,095 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.672792 | lrm: 1.00 | dt: 185ms | tok/sec: 1,414,510 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.394196 | lrm: 1.00 | dt: 185ms | tok/sec: 1,420,651 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.158888 | lrm: 1.00 | dt: 191ms | tok/sec: 1,375,827 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.955800 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,848 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.789006 | lrm: 1.00 | dt: 189ms | tok/sec: 1,387,548 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.649559 | lrm: 1.00 | dt: 187ms | tok/sec: 1,402,202 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.527330 | lrm: 1.00 | dt: 185ms | tok/sec: 1,418,869 | mfu: 37.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.425185 | lrm: 1.00 | dt: 189ms | tok/sec: 1,388,594 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.330999 | lrm: 1.00 | dt: 196ms | tok/sec: 1,340,562 | mfu: 35.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.243625 | lrm: 1.00 | dt: 193ms | tok/sec: 1,358,424 | mfu: 36.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.168261 | lrm: 1.00 | dt: 188ms | tok/sec: 1,395,570 | mfu: 37.0% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.099581 | lrm: 1.00 | dt: 186ms | tok/sec: 1,407,673 | mfu: 37.4% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.036740 | lrm: 1.00 | dt: 188ms | tok/sec: 1,390,825 | mfu: 36.9% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.977479 | lrm: 1.00 | dt: 196ms | tok/sec: 1,334,885 | mfu: 35.4% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.919260 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,561 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00018 (0.4%) | loss: 5.866396 | lrm: 1.00 | dt: 186ms | tok/sec: 1,407,241 | mfu: 37.4% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.816128 | lrm: 1.00 | dt: 189ms | tok/sec: 1,389,969 | mfu: 36.9% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.767269 | lrm: 1.00 | dt: 188ms | tok/sec: 1,392,996 | mfu: 37.0% | epoch: 1 | remaining: 298s    
step 00021 (0.6%) | loss: 5.722600 | lrm: 1.00 | dt: 193ms | tok/sec: 1,357,681 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00022 (0.7%) | loss: 5.681011 | lrm: 1.00 | dt: 195ms | tok/sec: 1,347,501 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.640958 | lrm: 1.00 | dt: 190ms | tok/sec: 1,378,329 | mfu: 36.6% | epoch: 1 | remaining: 298s    
step 00024 (0.8%) | loss: 5.602784 | lrm: 1.00 | dt: 185ms | tok/sec: 1,413,728 | mfu: 37.5% | epoch: 1 | remaining: 297s    
step 00025 (0.9%) | loss: 5.562954 | lrm: 1.00 | dt: 189ms | tok/sec: 1,385,754 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.523761 | lrm: 1.00 | dt: 189ms | tok/sec: 1,384,820 | mfu: 36.8% | epoch: 1 | remaining: 297s    
step 00027 (1.0%) | loss: 5.485026 | lrm: 1.00 | dt: 196ms | tok/sec: 1,338,771 | mfu: 35.5% | epoch: 1 | remaining: 297s    
step 00028 (1.1%) | loss: 5.449832 | lrm: 1.00 | dt: 192ms | tok/sec: 1,364,356 | mfu: 36.2% | epoch: 1 | remaining: 297s    
step 00029 (1.1%) | loss: 5.415383 | lrm: 1.00 | dt: 188ms | tok/sec: 1,396,407 | mfu: 37.1% | epoch: 1 | remaining: 296s    
step 00030 (1.2%) | loss: 5.377827 | lrm: 1.00 | dt: 189ms | tok/sec: 1,390,236 | mfu: 36.9% | epoch: 1 | remaining: 296s    
