Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011347 | lrm: 1.00 | dt: 9405ms | tok/sec: 13,936 | mfu: 0.6% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.180896 | lrm: 1.00 | dt: 133ms | tok/sec: 987,868 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.049975 | lrm: 1.00 | dt: 137ms | tok/sec: 954,089 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.769077 | lrm: 1.00 | dt: 136ms | tok/sec: 966,151 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.471620 | lrm: 1.00 | dt: 135ms | tok/sec: 968,597 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.177817 | lrm: 1.00 | dt: 136ms | tok/sec: 965,127 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.914962 | lrm: 1.00 | dt: 136ms | tok/sec: 963,849 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.681591 | lrm: 1.00 | dt: 154ms | tok/sec: 851,765 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.465398 | lrm: 1.00 | dt: 144ms | tok/sec: 910,918 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.268087 | lrm: 1.00 | dt: 139ms | tok/sec: 943,004 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.090015 | lrm: 1.00 | dt: 138ms | tok/sec: 950,031 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.928958 | lrm: 1.00 | dt: 136ms | tok/sec: 961,240 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00012 (0.0%) | loss: 6.789002 | lrm: 1.00 | dt: 138ms | tok/sec: 948,649 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.663660 | lrm: 1.00 | dt: 139ms | tok/sec: 945,687 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00014 (0.1%) | loss: 6.549285 | lrm: 1.00 | dt: 149ms | tok/sec: 877,960 | mfu: 38.0% | epoch: 1 | remaining: 299s    
step 00015 (0.2%) | loss: 6.450884 | lrm: 1.00 | dt: 144ms | tok/sec: 912,995 | mfu: 39.5% | epoch: 1 | remaining: 299s    
step 00016 (0.2%) | loss: 6.363667 | lrm: 1.00 | dt: 140ms | tok/sec: 933,959 | mfu: 40.5% | epoch: 1 | remaining: 299s    
step 00017 (0.3%) | loss: 6.280293 | lrm: 1.00 | dt: 139ms | tok/sec: 941,575 | mfu: 40.8% | epoch: 1 | remaining: 299s    
step 00018 (0.3%) | loss: 6.207925 | lrm: 1.00 | dt: 139ms | tok/sec: 944,117 | mfu: 40.9% | epoch: 1 | remaining: 299s    
step 00019 (0.4%) | loss: 6.141718 | lrm: 1.00 | dt: 138ms | tok/sec: 948,170 | mfu: 41.1% | epoch: 1 | remaining: 299s    
step 00020 (0.4%) | loss: 6.083860 | lrm: 1.00 | dt: 141ms | tok/sec: 929,068 | mfu: 40.2% | epoch: 1 | remaining: 299s    
step 00021 (0.5%) | loss: 6.029907 | lrm: 1.00 | dt: 146ms | tok/sec: 894,825 | mfu: 38.8% | epoch: 1 | remaining: 298s    
step 00022 (0.5%) | loss: 5.979600 | lrm: 1.00 | dt: 144ms | tok/sec: 911,676 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00023 (0.6%) | loss: 5.931650 | lrm: 1.00 | dt: 142ms | tok/sec: 925,307 | mfu: 40.1% | epoch: 1 | remaining: 298s    
step 00024 (0.6%) | loss: 5.889496 | lrm: 1.00 | dt: 139ms | tok/sec: 943,529 | mfu: 40.9% | epoch: 1 | remaining: 298s    
step 00025 (0.7%) | loss: 5.842218 | lrm: 1.00 | dt: 139ms | tok/sec: 942,437 | mfu: 40.8% | epoch: 1 | remaining: 298s    
step 00026 (0.7%) | loss: 5.803489 | lrm: 1.00 | dt: 138ms | tok/sec: 946,726 | mfu: 41.0% | epoch: 1 | remaining: 298s    
step 00027 (0.8%) | loss: 5.770336 | lrm: 1.00 | dt: 139ms | tok/sec: 940,919 | mfu: 40.8% | epoch: 1 | remaining: 298s    
step 00028 (0.8%) | loss: 5.740369 | lrm: 1.00 | dt: 146ms | tok/sec: 897,472 | mfu: 38.9% | epoch: 1 | remaining: 297s    
step 00029 (0.8%) | loss: 5.705869 | lrm: 1.00 | dt: 142ms | tok/sec: 921,914 | mfu: 39.9% | epoch: 1 | remaining: 297s    
step 00030 (0.9%) | loss: 5.674010 | lrm: 1.00 | dt: 141ms | tok/sec: 931,937 | mfu: 40.4% | epoch: 1 | remaining: 297s    
step 00031 (0.9%) | loss: 5.643131 | lrm: 1.00 | dt: 139ms | tok/sec: 940,161 | mfu: 40.7% | epoch: 1 | remaining: 297s    
step 00032 (1.0%) | loss: 5.610975 | lrm: 1.00 | dt: 138ms | tok/sec: 951,304 | mfu: 41.2% | epoch: 1 | remaining: 297s    
step 00033 (1.0%) | loss: 5.583913 | lrm: 1.00 | dt: 139ms | tok/sec: 940,423 | mfu: 40.7% | epoch: 1 | remaining: 297s    
step 00034 (1.1%) | loss: 5.552629 | lrm: 1.00 | dt: 139ms | tok/sec: 942,066 | mfu: 40.8% | epoch: 1 | remaining: 297s    
step 00035 (1.1%) | loss: 5.522323 | lrm: 1.00 | dt: 143ms | tok/sec: 914,449 | mfu: 39.6% | epoch: 1 | remaining: 296s    
step 00036 (1.2%) | loss: 5.496039 | lrm: 1.00 | dt: 142ms | tok/sec: 924,829 | mfu: 40.1% | epoch: 1 | remaining: 296s    
step 00037 (1.2%) | loss: 5.465858 | lrm: 1.00 | dt: 142ms | tok/sec: 925,893 | mfu: 40.1% | epoch: 1 | remaining: 296s    
step 00038 (1.3%) | loss: 5.437825 | lrm: 1.00 | dt: 140ms | tok/sec: 934,612 | mfu: 40.5% | epoch: 1 | remaining: 296s    
step 00039 (1.3%) | loss: 5.409745 | lrm: 1.00 | dt: 139ms | tok/sec: 940,919 | mfu: 40.8% | epoch: 1 | remaining: 296s    
step 00040 (1.4%) | loss: 5.382921 | lrm: 1.00 | dt: 139ms | tok/sec: 944,737 | mfu: 40.9% | epoch: 1 | remaining: 296s    
step 00041 (1.4%) | loss: 5.356840 | lrm: 1.00 | dt: 141ms | tok/sec: 930,513 | mfu: 40.3% | epoch: 1 | remaining: 296s    
step 00042 (1.5%) | loss: 5.333027 | lrm: 1.00 | dt: 143ms | tok/sec: 913,992 | mfu: 39.6% | epoch: 1 | remaining: 295s    
step 00043 (1.5%) | loss: 5.305584 | lrm: 1.00 | dt: 142ms | tok/sec: 922,511 | mfu: 40.0% | epoch: 1 | remaining: 295s    
step 00044 (1.5%) | loss: 5.281898 | lrm: 1.00 | dt: 142ms | tok/sec: 925,313 | mfu: 40.1% | epoch: 1 | remaining: 295s    
step 00045 (1.6%) | loss: 5.261161 | lrm: 1.00 | dt: 138ms | tok/sec: 946,999 | mfu: 41.0% | epoch: 1 | remaining: 295s    
step 00046 (1.6%) | loss: 5.240661 | lrm: 1.00 | dt: 139ms | tok/sec: 942,141 | mfu: 40.8% | epoch: 1 | remaining: 295s    
step 00047 (1.7%) | loss: 5.217808 | lrm: 1.00 | dt: 139ms | tok/sec: 940,966 | mfu: 40.8% | epoch: 1 | remaining: 295s    
step 00048 (1.7%) | loss: 5.195949 | lrm: 1.00 | dt: 142ms | tok/sec: 922,774 | mfu: 40.0% | epoch: 1 | remaining: 295s    
step 00049 (1.8%) | loss: 5.174221 | lrm: 1.00 | dt: 140ms | tok/sec: 936,395 | mfu: 40.6% | epoch: 1 | remaining: 295s    
step 00050 (1.8%) | loss: 5.151795 | lrm: 1.00 | dt: 141ms | tok/sec: 927,127 | mfu: 40.2% | epoch: 1 | remaining: 294s    
step 00051 (1.9%) | loss: 5.128478 | lrm: 1.00 | dt: 141ms | tok/sec: 928,299 | mfu: 40.2% | epoch: 1 | remaining: 294s    
step 00052 (1.9%) | loss: 5.102647 | lrm: 1.00 | dt: 138ms | tok/sec: 948,928 | mfu: 41.1% | epoch: 1 | remaining: 294s    
step 00053 (2.0%) | loss: 5.083458 | lrm: 1.00 | dt: 139ms | tok/sec: 941,740 | mfu: 40.8% | epoch: 1 | remaining: 294s    
step 00054 (2.0%) | loss: 5.061470 | lrm: 1.00 | dt: 140ms | tok/sec: 933,509 | mfu: 40.4% | epoch: 1 | remaining: 294s    
step 00055 (2.1%) | loss: 5.039735 | lrm: 1.00 | dt: 140ms | tok/sec: 939,008 | mfu: 40.7% | epoch: 1 | remaining: 294s    
step 00056 (2.1%) | loss: 5.018975 | lrm: 1.00 | dt: 140ms | tok/sec: 937,981 | mfu: 40.6% | epoch: 1 | remaining: 294s    
step 00057 (2.2%) | loss: 5.001035 | lrm: 1.00 | dt: 141ms | tok/sec: 926,399 | mfu: 40.1% | epoch: 1 | remaining: 293s    
step 00058 (2.2%) | loss: 4.985142 | lrm: 1.00 | dt: 141ms | tok/sec: 926,817 | mfu: 40.1% | epoch: 1 | remaining: 293s    
step 00059 (2.3%) | loss: 4.962364 | lrm: 1.00 | dt: 139ms | tok/sec: 944,547 | mfu: 40.9% | epoch: 1 | remaining: 293s    
step 00060 (2.3%) | loss: 4.941473 | lrm: 1.00 | dt: 140ms | tok/sec: 934,232 | mfu: 40.5% | epoch: 1 | remaining: 293s    
step 00061 (2.3%) | loss: 4.916671 | lrm: 1.00 | dt: 140ms | tok/sec: 935,362 | mfu: 40.5% | epoch: 1 | remaining: 293s    
step 00062 (2.4%) | loss: 4.898136 | lrm: 1.00 | dt: 140ms | tok/sec: 934,818 | mfu: 40.5% | epoch: 1 | remaining: 293s    
step 00063 (2.4%) | loss: 4.880985 | lrm: 1.00 | dt: 140ms | tok/sec: 936,022 | mfu: 40.5% | epoch: 1 | remaining: 293s    
step 00064 (2.5%) | loss: 4.863739 | lrm: 1.00 | dt: 141ms | tok/sec: 931,183 | mfu: 40.3% | epoch: 1 | remaining: 292s    
step 00065 (2.5%) | loss: 4.845713 | lrm: 1.00 | dt: 143ms | tok/sec: 918,976 | mfu: 39.8% | epoch: 1 | remaining: 292s    
step 00066 (2.6%) | loss: 4.824354 | lrm: 1.00 | dt: 140ms | tok/sec: 935,536 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00067 (2.6%) | loss: 4.808237 | lrm: 1.00 | dt: 139ms | tok/sec: 942,581 | mfu: 40.8% | epoch: 1 | remaining: 292s    
step 00068 (2.7%) | loss: 4.790177 | lrm: 1.00 | dt: 141ms | tok/sec: 932,625 | mfu: 40.4% | epoch: 1 | remaining: 292s    
step 00069 (2.7%) | loss: 4.769332 | lrm: 1.00 | dt: 141ms | tok/sec: 930,921 | mfu: 40.3% | epoch: 1 | remaining: 292s    
step 00070 (2.8%) | loss: 4.752522 | lrm: 1.00 | dt: 140ms | tok/sec: 935,620 | mfu: 40.5% | epoch: 1 | remaining: 292s    
step 00071 (2.8%) | loss: 4.728066 | lrm: 1.00 | dt: 140ms | tok/sec: 937,257 | mfu: 40.6% | epoch: 1 | remaining: 291s    
step 00072 (2.9%) | loss: 4.710929 | lrm: 1.00 | dt: 140ms | tok/sec: 937,421 | mfu: 40.6% | epoch: 1 | remaining: 291s    
step 00073 (2.9%) | loss: 4.690443 | lrm: 1.00 | dt: 140ms | tok/sec: 933,200 | mfu: 40.4% | epoch: 1 | remaining: 291s    
step 00074 (3.0%) | loss: 4.674379 | lrm: 1.00 | dt: 140ms | tok/sec: 937,436 | mfu: 40.6% | epoch: 1 | remaining: 291s    
step 00075 (3.0%) | loss: 4.654828 | lrm: 1.00 | dt: 139ms | tok/sec: 943,349 | mfu: 40.9% | epoch: 1 | remaining: 291s    
step 00076 (3.0%) | loss: 4.634318 | lrm: 1.00 | dt: 141ms | tok/sec: 927,583 | mfu: 40.2% | epoch: 1 | remaining: 291s    
step 00077 (3.1%) | loss: 4.610571 | lrm: 1.00 | dt: 140ms | tok/sec: 935,100 | mfu: 40.5% | epoch: 1 | remaining: 291s    
step 00078 (3.1%) | loss: 4.588024 | lrm: 1.00 | dt: 140ms | tok/sec: 935,955 | mfu: 40.5% | epoch: 1 | remaining: 290s    
step 00079 (3.2%) | loss: 4.569339 | lrm: 1.00 | dt: 140ms | tok/sec: 937,866 | mfu: 40.6% | epoch: 1 | remaining: 290s    
step 00080 (3.2%) | loss: 4.550670 | lrm: 1.00 | dt: 141ms | tok/sec: 927,342 | mfu: 40.2% | epoch: 1 | remaining: 290s    
step 00081 (3.3%) | loss: 4.533542 | lrm: 1.00 | dt: 141ms | tok/sec: 927,942 | mfu: 40.2% | epoch: 1 | remaining: 290s    
step 00082 (3.3%) | loss: 4.512229 | lrm: 1.00 | dt: 139ms | tok/sec: 941,006 | mfu: 40.8% | epoch: 1 | remaining: 290s    
step 00083 (3.4%) | loss: 4.492272 | lrm: 1.00 | dt: 140ms | tok/sec: 936,310 | mfu: 40.6% | epoch: 1 | remaining: 290s    
step 00084 (3.4%) | loss: 4.472964 | lrm: 1.00 | dt: 141ms | tok/sec: 930,382 | mfu: 40.3% | epoch: 1 | remaining: 290s    
step 00085 (3.5%) | loss: 4.460080 | lrm: 1.00 | dt: 142ms | tok/sec: 923,416 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00086 (3.5%) | loss: 4.440042 | lrm: 1.00 | dt: 142ms | tok/sec: 923,524 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00087 (3.6%) | loss: 4.418792 | lrm: 1.00 | dt: 140ms | tok/sec: 937,386 | mfu: 40.6% | epoch: 1 | remaining: 289s    
step 00088 (3.6%) | loss: 4.403746 | lrm: 1.00 | dt: 141ms | tok/sec: 931,775 | mfu: 40.4% | epoch: 1 | remaining: 289s    
step 00089 (3.7%) | loss: 4.383818 | lrm: 1.00 | dt: 142ms | tok/sec: 922,949 | mfu: 40.0% | epoch: 1 | remaining: 289s    
step 00090 (3.7%) | loss: 4.364726 | lrm: 1.00 | dt: 142ms | tok/sec: 924,962 | mfu: 40.1% | epoch: 1 | remaining: 289s    
step 00091 (3.7%) | loss: 4.352668 | lrm: 1.00 | dt: 139ms | tok/sec: 943,076 | mfu: 40.9% | epoch: 1 | remaining: 289s    
step 00092 (3.8%) | loss: 4.335825 | lrm: 1.00 | dt: 141ms | tok/sec: 932,171 | mfu: 40.4% | epoch: 1 | remaining: 288s    
step 00093 (3.8%) | loss: 4.316395 | lrm: 1.00 | dt: 140ms | tok/sec: 936,601 | mfu: 40.6% | epoch: 1 | remaining: 288s    
step 00094 (3.9%) | loss: 4.299799 | lrm: 1.00 | dt: 140ms | tok/sec: 934,526 | mfu: 40.5% | epoch: 1 | remaining: 288s    
step 00095 (3.9%) | loss: 4.278278 | lrm: 1.00 | dt: 141ms | tok/sec: 930,142 | mfu: 40.3% | epoch: 1 | remaining: 288s    
step 00096 (4.0%) | loss: 4.261214 | lrm: 1.00 | dt: 141ms | tok/sec: 930,672 | mfu: 40.3% | epoch: 1 | remaining: 288s    
step 00097 (4.0%) | loss: 4.241406 | lrm: 1.00 | dt: 140ms | tok/sec: 936,537 | mfu: 40.6% | epoch: 1 | remaining: 288s    
step 00098 (4.1%) | loss: 4.219390 | lrm: 1.00 | dt: 140ms | tok/sec: 933,732 | mfu: 40.4% | epoch: 1 | remaining: 288s    
step 00099 (4.1%) | loss: 4.204556 | lrm: 1.00 | dt: 139ms | tok/sec: 940,843 | mfu: 40.8% | epoch: 1 | remaining: 287s    
step 00100 (4.2%) | loss: 4.196377 | lrm: 1.00 | dt: 140ms | tok/sec: 936,682 | mfu: 40.6% | epoch: 1 | remaining: 287s    
step 00101 (4.2%) | loss: 4.185281 | lrm: 1.00 | dt: 140ms | tok/sec: 933,593 | mfu: 40.4% | epoch: 1 | remaining: 287s    
step 00102 (4.3%) | loss: 4.170929 | lrm: 1.00 | dt: 141ms | tok/sec: 926,709 | mfu: 40.1% | epoch: 1 | remaining: 287s    
step 00103 (4.3%) | loss: 4.153942 | lrm: 1.00 | dt: 140ms | tok/sec: 937,286 | mfu: 40.6% | epoch: 1 | remaining: 287s    
step 00104 (4.4%) | loss: 4.141295 | lrm: 1.00 | dt: 139ms | tok/sec: 939,621 | mfu: 40.7% | epoch: 1 | remaining: 287s    
step 00105 (4.4%) | loss: 4.128246 | lrm: 1.00 | dt: 141ms | tok/sec: 932,451 | mfu: 40.4% | epoch: 1 | remaining: 287s    
step 00106 (4.4%) | loss: 4.114347 | lrm: 1.00 | dt: 140ms | tok/sec: 938,402 | mfu: 40.6% | epoch: 1 | remaining: 287s    
step 00107 (4.5%) | loss: 4.099713 | lrm: 1.00 | dt: 140ms | tok/sec: 939,169 | mfu: 40.7% | epoch: 1 | remaining: 286s    
step 00108 (4.5%) | loss: 4.081309 | lrm: 1.00 | dt: 139ms | tok/sec: 941,849 | mfu: 40.8% | epoch: 1 | remaining: 286s    
step 00109 (4.6%) | loss: 4.064559 | lrm: 1.00 | dt: 142ms | tok/sec: 922,223 | mfu: 39.9% | epoch: 1 | remaining: 286s    
step 00110 (4.6%) | loss: 4.051153 | lrm: 1.00 | dt: 142ms | tok/sec: 923,669 | mfu: 40.0% | epoch: 1 | remaining: 286s    
step 00111 (4.7%) | loss: 4.045759 | lrm: 1.00 | dt: 140ms | tok/sec: 937,914 | mfu: 40.6% | epoch: 1 | remaining: 286s    
step 00112 (4.7%) | loss: 4.037716 | lrm: 1.00 | dt: 141ms | tok/sec: 927,347 | mfu: 40.2% | epoch: 1 | remaining: 286s    
step 00113 (4.8%) | loss: 4.028129 | lrm: 1.00 | dt: 140ms | tok/sec: 938,322 | mfu: 40.6% | epoch: 1 | remaining: 286s    
step 00114 (4.8%) | loss: 4.013405 | lrm: 1.00 | dt: 139ms | tok/sec: 940,728 | mfu: 40.7% | epoch: 1 | remaining: 285s    
step 00115 (4.9%) | loss: 4.003273 | lrm: 1.00 | dt: 139ms | tok/sec: 942,728 | mfu: 40.8% | epoch: 1 | remaining: 285s    
step 00116 (4.9%) | loss: 3.995331 | lrm: 1.00 | dt: 142ms | tok/sec: 924,613 | mfu: 40.1% | epoch: 1 | remaining: 285s    
step 00117 (5.0%) | loss: 3.982657 | lrm: 1.00 | dt: 139ms | tok/sec: 941,778 | mfu: 40.8% | epoch: 1 | remaining: 285s    
step 00118 (5.0%) | loss: 3.973474 | lrm: 1.00 | dt: 142ms | tok/sec: 925,331 | mfu: 40.1% | epoch: 1 | remaining: 285s    
step 00119 (5.1%) | loss: 3.964062 | lrm: 1.00 | dt: 140ms | tok/sec: 934,180 | mfu: 40.5% | epoch: 1 | remaining: 285s    
step 00120 (5.1%) | loss: 3.958656 | lrm: 1.00 | dt: 140ms | tok/sec: 939,390 | mfu: 40.7% | epoch: 1 | remaining: 285s    
step 00121 (5.2%) | loss: 3.946260 | lrm: 1.00 | dt: 141ms | tok/sec: 930,389 | mfu: 40.3% | epoch: 1 | remaining: 284s    
step 00122 (5.2%) | loss: 3.935864 | lrm: 1.00 | dt: 139ms | tok/sec: 941,407 | mfu: 40.8% | epoch: 1 | remaining: 284s    
