Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 12, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 37,751,040
  scalars                 : 24
  total                   : 71,305,496
Estimated FLOPs per token: 2.964987e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 25833ms | tok/sec: 10,147 | mfu: 0.3% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.697414 | lrm: 1.00 | dt: 213ms | tok/sec: 1,229,287 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.063647 | lrm: 1.00 | dt: 215ms | tok/sec: 1,216,587 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.685749 | lrm: 1.00 | dt: 214ms | tok/sec: 1,222,173 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.408363 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,682 | mfu: 36.0% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.173078 | lrm: 1.00 | dt: 233ms | tok/sec: 1,125,394 | mfu: 33.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.967564 | lrm: 1.00 | dt: 215ms | tok/sec: 1,221,370 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.797707 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,431 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.656348 | lrm: 1.00 | dt: 216ms | tok/sec: 1,213,029 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.533113 | lrm: 1.00 | dt: 229ms | tok/sec: 1,142,551 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.430171 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,215 | mfu: 35.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.334456 | lrm: 1.00 | dt: 219ms | tok/sec: 1,199,720 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.246408 | lrm: 1.00 | dt: 216ms | tok/sec: 1,213,163 | mfu: 36.4% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.169850 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,572 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.099925 | lrm: 1.00 | dt: 226ms | tok/sec: 1,160,627 | mfu: 34.8% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.034178 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,002 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 5.974195 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,747 | mfu: 35.9% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.914672 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,075 | mfu: 35.8% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 5.861297 | lrm: 1.00 | dt: 226ms | tok/sec: 1,157,632 | mfu: 34.7% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 5.809795 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,282 | mfu: 35.7% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 5.759837 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,498 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.713113 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,929 | mfu: 36.0% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.670252 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,315 | mfu: 35.4% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 5.628404 | lrm: 1.00 | dt: 223ms | tok/sec: 1,174,655 | mfu: 35.2% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 5.588916 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,909 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.548482 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,692 | mfu: 36.0% | epoch: 1 | remaining: 297s    
step 00026 (1.1%) | loss: 5.508506 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,299 | mfu: 35.8% | epoch: 1 | remaining: 296s    
step 00027 (1.2%) | loss: 5.468916 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,663 | mfu: 35.3% | epoch: 1 | remaining: 296s    
step 00028 (1.2%) | loss: 5.432199 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,687 | mfu: 35.3% | epoch: 1 | remaining: 296s    
step 00029 (1.3%) | loss: 5.397232 | lrm: 1.00 | dt: 219ms | tok/sec: 1,195,099 | mfu: 35.8% | epoch: 1 | remaining: 296s    
step 00030 (1.4%) | loss: 5.358000 | lrm: 1.00 | dt: 219ms | tok/sec: 1,199,237 | mfu: 35.9% | epoch: 1 | remaining: 296s    
