Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 0.00 | dt: 10148ms | tok/sec: 51,662 | mfu: 1.2% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.011210 | lrm: 0.00 | dt: 301ms | tok/sec: 1,741,985 | mfu: 42.1% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 9.011208 | lrm: 0.00 | dt: 302ms | tok/sec: 1,737,092 | mfu: 42.0% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 9.011230 | lrm: 0.00 | dt: 307ms | tok/sec: 1,707,273 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 9.011222 | lrm: 0.00 | dt: 304ms | tok/sec: 1,726,450 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 9.011212 | lrm: 0.00 | dt: 319ms | tok/sec: 1,641,510 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 9.011217 | lrm: 0.00 | dt: 305ms | tok/sec: 1,717,027 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 9.011217 | lrm: 0.00 | dt: 303ms | tok/sec: 1,731,378 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 9.011216 | lrm: 0.00 | dt: 303ms | tok/sec: 1,729,636 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 9.011222 | lrm: 0.00 | dt: 303ms | tok/sec: 1,729,553 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 9.011223 | lrm: 0.00 | dt: 303ms | tok/sec: 1,730,391 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 9.011241 | lrm: 0.00 | dt: 303ms | tok/sec: 1,730,118 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 9.011231 | lrm: 0.02 | dt: 304ms | tok/sec: 1,723,883 | mfu: 41.7% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 9.010143 | lrm: 0.04 | dt: 320ms | tok/sec: 1,640,771 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 9.007143 | lrm: 0.06 | dt: 327ms | tok/sec: 1,602,649 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 9.001075 | lrm: 0.08 | dt: 330ms | tok/sec: 1,586,683 | mfu: 38.3% | epoch: 1 | remaining: 298s    
step 00016 (0.5%) | loss: 8.990027 | lrm: 0.11 | dt: 322ms | tok/sec: 1,627,855 | mfu: 39.3% | epoch: 1 | remaining: 298s    
step 00017 (0.6%) | loss: 8.969871 | lrm: 0.13 | dt: 325ms | tok/sec: 1,615,123 | mfu: 39.0% | epoch: 1 | remaining: 298s    
step 00018 (0.7%) | loss: 8.932715 | lrm: 0.15 | dt: 331ms | tok/sec: 1,583,464 | mfu: 38.3% | epoch: 1 | remaining: 297s    
step 00019 (0.9%) | loss: 8.866736 | lrm: 0.17 | dt: 322ms | tok/sec: 1,627,730 | mfu: 39.3% | epoch: 1 | remaining: 297s    
step 00020 (1.0%) | loss: 8.766302 | lrm: 0.19 | dt: 324ms | tok/sec: 1,617,204 | mfu: 39.1% | epoch: 1 | remaining: 297s    
step 00021 (1.1%) | loss: 8.643908 | lrm: 0.21 | dt: 327ms | tok/sec: 1,601,949 | mfu: 38.7% | epoch: 1 | remaining: 296s    
step 00022 (1.2%) | loss: 8.510464 | lrm: 0.24 | dt: 329ms | tok/sec: 1,593,608 | mfu: 38.5% | epoch: 1 | remaining: 296s    
step 00023 (1.3%) | loss: 8.368251 | lrm: 0.26 | dt: 324ms | tok/sec: 1,619,350 | mfu: 39.1% | epoch: 1 | remaining: 296s    
step 00024 (1.4%) | loss: 8.209286 | lrm: 0.28 | dt: 330ms | tok/sec: 1,590,818 | mfu: 38.4% | epoch: 1 | remaining: 295s    
step 00025 (1.5%) | loss: 8.048136 | lrm: 0.30 | dt: 323ms | tok/sec: 1,625,642 | mfu: 39.3% | epoch: 1 | remaining: 295s    
step 00026 (1.6%) | loss: 7.883918 | lrm: 0.32 | dt: 321ms | tok/sec: 1,635,180 | mfu: 39.5% | epoch: 1 | remaining: 295s    
step 00027 (1.7%) | loss: 7.723330 | lrm: 0.34 | dt: 327ms | tok/sec: 1,604,185 | mfu: 38.8% | epoch: 1 | remaining: 295s    
step 00028 (1.8%) | loss: 7.570919 | lrm: 0.37 | dt: 330ms | tok/sec: 1,590,315 | mfu: 38.4% | epoch: 1 | remaining: 294s    
step 00029 (1.9%) | loss: 7.426094 | lrm: 0.39 | dt: 326ms | tok/sec: 1,605,837 | mfu: 38.8% | epoch: 1 | remaining: 294s    
step 00030 (2.0%) | loss: 7.289241 | lrm: 0.41 | dt: 325ms | tok/sec: 1,613,965 | mfu: 39.0% | epoch: 1 | remaining: 294s    
step 00031 (2.2%) | loss: 7.156556 | lrm: 0.43 | dt: 327ms | tok/sec: 1,602,681 | mfu: 38.7% | epoch: 1 | remaining: 293s    
step 00032 (2.3%) | loss: 7.033480 | lrm: 0.45 | dt: 325ms | tok/sec: 1,613,398 | mfu: 39.0% | epoch: 1 | remaining: 293s    
step 00033 (2.4%) | loss: 6.918490 | lrm: 0.47 | dt: 323ms | tok/sec: 1,622,289 | mfu: 39.2% | epoch: 1 | remaining: 293s    
step 00034 (2.5%) | loss: 6.804762 | lrm: 0.50 | dt: 328ms | tok/sec: 1,599,488 | mfu: 38.6% | epoch: 1 | remaining: 292s    
step 00035 (2.6%) | loss: 6.701945 | lrm: 0.52 | dt: 326ms | tok/sec: 1,608,119 | mfu: 38.9% | epoch: 1 | remaining: 292s    
step 00036 (2.7%) | loss: 6.603938 | lrm: 0.54 | dt: 330ms | tok/sec: 1,589,080 | mfu: 38.4% | epoch: 1 | remaining: 292s    
step 00037 (2.8%) | loss: 6.510060 | lrm: 0.56 | dt: 327ms | tok/sec: 1,600,952 | mfu: 38.7% | epoch: 1 | remaining: 291s    
step 00038 (2.9%) | loss: 6.422772 | lrm: 0.58 | dt: 327ms | tok/sec: 1,604,946 | mfu: 38.8% | epoch: 1 | remaining: 291s    
step 00039 (3.0%) | loss: 6.339787 | lrm: 0.61 | dt: 326ms | tok/sec: 1,610,043 | mfu: 38.9% | epoch: 1 | remaining: 291s    
step 00040 (3.1%) | loss: 6.263514 | lrm: 0.63 | dt: 325ms | tok/sec: 1,611,583 | mfu: 38.9% | epoch: 1 | remaining: 290s    
step 00041 (3.2%) | loss: 6.191965 | lrm: 0.65 | dt: 327ms | tok/sec: 1,604,697 | mfu: 38.8% | epoch: 1 | remaining: 290s    
step 00042 (3.4%) | loss: 6.125924 | lrm: 0.67 | dt: 328ms | tok/sec: 1,597,510 | mfu: 38.6% | epoch: 1 | remaining: 290s    
step 00043 (3.5%) | loss: 6.062519 | lrm: 0.69 | dt: 327ms | tok/sec: 1,604,529 | mfu: 38.8% | epoch: 1 | remaining: 289s    
step 00044 (3.6%) | loss: 6.002055 | lrm: 0.71 | dt: 327ms | tok/sec: 1,603,731 | mfu: 38.7% | epoch: 1 | remaining: 289s    
step 00045 (3.7%) | loss: 5.945540 | lrm: 0.74 | dt: 327ms | tok/sec: 1,605,265 | mfu: 38.8% | epoch: 1 | remaining: 289s    
step 00046 (3.8%) | loss: 5.890805 | lrm: 0.76 | dt: 329ms | tok/sec: 1,593,047 | mfu: 38.5% | epoch: 1 | remaining: 288s    
