Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 11, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 25,165,824
  lm_head                 : 4,194,304
  transformer_matrices    : 34,605,312
  scalars                 : 22
  total                   : 68,159,766
Estimated FLOPs per token: 2.768379e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 10045ms | tok/sec: 26,097 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.696993 | lrm: 1.00 | dt: 197ms | tok/sec: 1,329,704 | mfu: 37.2% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.101080 | lrm: 1.00 | dt: 200ms | tok/sec: 1,309,942 | mfu: 36.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.707024 | lrm: 1.00 | dt: 201ms | tok/sec: 1,303,786 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.417639 | lrm: 1.00 | dt: 199ms | tok/sec: 1,319,300 | mfu: 36.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.173333 | lrm: 1.00 | dt: 212ms | tok/sec: 1,234,780 | mfu: 34.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.969190 | lrm: 1.00 | dt: 210ms | tok/sec: 1,245,942 | mfu: 34.9% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.799365 | lrm: 1.00 | dt: 201ms | tok/sec: 1,304,886 | mfu: 36.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.657198 | lrm: 1.00 | dt: 202ms | tok/sec: 1,298,879 | mfu: 36.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.535630 | lrm: 1.00 | dt: 199ms | tok/sec: 1,314,727 | mfu: 36.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.435573 | lrm: 1.00 | dt: 212ms | tok/sec: 1,236,401 | mfu: 34.6% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.344940 | lrm: 1.00 | dt: 208ms | tok/sec: 1,260,284 | mfu: 35.3% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.256841 | lrm: 1.00 | dt: 204ms | tok/sec: 1,282,573 | mfu: 35.9% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.180535 | lrm: 1.00 | dt: 201ms | tok/sec: 1,305,971 | mfu: 36.5% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.110695 | lrm: 1.00 | dt: 203ms | tok/sec: 1,292,243 | mfu: 36.2% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.045161 | lrm: 1.00 | dt: 208ms | tok/sec: 1,259,701 | mfu: 35.2% | epoch: 1 | remaining: 299s    
step 00016 (0.3%) | loss: 5.984067 | lrm: 1.00 | dt: 206ms | tok/sec: 1,269,991 | mfu: 35.5% | epoch: 1 | remaining: 299s    
step 00017 (0.4%) | loss: 5.924475 | lrm: 1.00 | dt: 202ms | tok/sec: 1,297,580 | mfu: 36.3% | epoch: 1 | remaining: 299s    
step 00018 (0.5%) | loss: 5.870539 | lrm: 1.00 | dt: 202ms | tok/sec: 1,294,964 | mfu: 36.2% | epoch: 1 | remaining: 298s    
step 00019 (0.5%) | loss: 5.819336 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,665 | mfu: 35.7% | epoch: 1 | remaining: 298s    
step 00020 (0.6%) | loss: 5.769669 | lrm: 1.00 | dt: 209ms | tok/sec: 1,254,565 | mfu: 35.1% | epoch: 1 | remaining: 298s    
step 00021 (0.7%) | loss: 5.724194 | lrm: 1.00 | dt: 206ms | tok/sec: 1,272,699 | mfu: 35.6% | epoch: 1 | remaining: 298s    
step 00022 (0.8%) | loss: 5.682390 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,424 | mfu: 36.1% | epoch: 1 | remaining: 298s    
step 00023 (0.8%) | loss: 5.641594 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,592 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00024 (0.9%) | loss: 5.602499 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,668 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00025 (1.0%) | loss: 5.563091 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,612 | mfu: 35.7% | epoch: 1 | remaining: 297s    
step 00026 (1.0%) | loss: 5.525050 | lrm: 1.00 | dt: 208ms | tok/sec: 1,260,559 | mfu: 35.3% | epoch: 1 | remaining: 297s    
step 00027 (1.1%) | loss: 5.487608 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,518 | mfu: 36.1% | epoch: 1 | remaining: 297s    
step 00028 (1.2%) | loss: 5.453592 | lrm: 1.00 | dt: 203ms | tok/sec: 1,292,679 | mfu: 36.2% | epoch: 1 | remaining: 296s    
step 00029 (1.2%) | loss: 5.421143 | lrm: 1.00 | dt: 204ms | tok/sec: 1,282,296 | mfu: 35.9% | epoch: 1 | remaining: 296s    
step 00030 (1.3%) | loss: 5.385690 | lrm: 1.00 | dt: 207ms | tok/sec: 1,265,257 | mfu: 35.4% | epoch: 1 | remaining: 296s    
step 00031 (1.4%) | loss: 5.353946 | lrm: 1.00 | dt: 208ms | tok/sec: 1,262,380 | mfu: 35.3% | epoch: 1 | remaining: 296s    
step 00032 (1.4%) | loss: 5.323598 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,270 | mfu: 36.1% | epoch: 1 | remaining: 295s    
step 00033 (1.5%) | loss: 5.294002 | lrm: 1.00 | dt: 203ms | tok/sec: 1,289,404 | mfu: 36.1% | epoch: 1 | remaining: 295s    
step 00034 (1.6%) | loss: 5.263753 | lrm: 1.00 | dt: 208ms | tok/sec: 1,259,941 | mfu: 35.3% | epoch: 1 | remaining: 295s    
step 00035 (1.6%) | loss: 5.233256 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,044 | mfu: 35.7% | epoch: 1 | remaining: 295s    
step 00036 (1.7%) | loss: 5.203578 | lrm: 1.00 | dt: 208ms | tok/sec: 1,260,964 | mfu: 35.3% | epoch: 1 | remaining: 295s    
step 00037 (1.8%) | loss: 5.176213 | lrm: 1.00 | dt: 203ms | tok/sec: 1,290,441 | mfu: 36.1% | epoch: 1 | remaining: 294s    
step 00038 (1.8%) | loss: 5.147078 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,640 | mfu: 36.0% | epoch: 1 | remaining: 294s    
step 00039 (1.9%) | loss: 5.118690 | lrm: 1.00 | dt: 206ms | tok/sec: 1,274,901 | mfu: 35.7% | epoch: 1 | remaining: 294s    
step 00040 (2.0%) | loss: 5.094189 | lrm: 1.00 | dt: 206ms | tok/sec: 1,271,779 | mfu: 35.6% | epoch: 1 | remaining: 294s    
step 00041 (2.1%) | loss: 5.065825 | lrm: 1.00 | dt: 208ms | tok/sec: 1,257,494 | mfu: 35.2% | epoch: 1 | remaining: 294s    
step 00042 (2.1%) | loss: 5.041250 | lrm: 1.00 | dt: 203ms | tok/sec: 1,288,270 | mfu: 36.0% | epoch: 1 | remaining: 293s    
step 00043 (2.2%) | loss: 5.013401 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,094 | mfu: 35.8% | epoch: 1 | remaining: 293s    
step 00044 (2.3%) | loss: 4.988334 | lrm: 1.00 | dt: 203ms | tok/sec: 1,291,809 | mfu: 36.1% | epoch: 1 | remaining: 293s    
step 00045 (2.3%) | loss: 4.965465 | lrm: 1.00 | dt: 208ms | tok/sec: 1,262,951 | mfu: 35.3% | epoch: 1 | remaining: 293s    
step 00046 (2.4%) | loss: 4.940441 | lrm: 1.00 | dt: 206ms | tok/sec: 1,269,743 | mfu: 35.5% | epoch: 1 | remaining: 293s    
step 00047 (2.5%) | loss: 4.914072 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,971 | mfu: 36.0% | epoch: 1 | remaining: 292s    
step 00048 (2.5%) | loss: 4.889273 | lrm: 1.00 | dt: 203ms | tok/sec: 1,292,211 | mfu: 36.2% | epoch: 1 | remaining: 292s    
step 00049 (2.6%) | loss: 4.862968 | lrm: 1.00 | dt: 207ms | tok/sec: 1,267,501 | mfu: 35.5% | epoch: 1 | remaining: 292s    
step 00050 (2.7%) | loss: 4.843812 | lrm: 1.00 | dt: 208ms | tok/sec: 1,259,414 | mfu: 35.2% | epoch: 1 | remaining: 292s    
step 00051 (2.7%) | loss: 4.820612 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,112 | mfu: 35.7% | epoch: 1 | remaining: 292s    
step 00052 (2.8%) | loss: 4.800630 | lrm: 1.00 | dt: 207ms | tok/sec: 1,268,554 | mfu: 35.5% | epoch: 1 | remaining: 291s    
step 00053 (2.9%) | loss: 4.780449 | lrm: 1.00 | dt: 204ms | tok/sec: 1,284,630 | mfu: 35.9% | epoch: 1 | remaining: 291s    
step 00054 (2.9%) | loss: 4.756282 | lrm: 1.00 | dt: 204ms | tok/sec: 1,285,117 | mfu: 36.0% | epoch: 1 | remaining: 291s    
step 00055 (3.0%) | loss: 4.738073 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,407 | mfu: 35.9% | epoch: 1 | remaining: 291s    
step 00056 (3.1%) | loss: 4.719941 | lrm: 1.00 | dt: 208ms | tok/sec: 1,259,365 | mfu: 35.2% | epoch: 1 | remaining: 291s    
step 00057 (3.1%) | loss: 4.701698 | lrm: 1.00 | dt: 204ms | tok/sec: 1,283,224 | mfu: 35.9% | epoch: 1 | remaining: 290s    
step 00058 (3.2%) | loss: 4.683335 | lrm: 1.00 | dt: 209ms | tok/sec: 1,254,332 | mfu: 35.1% | epoch: 1 | remaining: 290s    
step 00059 (3.3%) | loss: 4.665971 | lrm: 1.00 | dt: 208ms | tok/sec: 1,261,663 | mfu: 35.3% | epoch: 1 | remaining: 290s    
step 00060 (3.4%) | loss: 4.650343 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,450 | mfu: 35.7% | epoch: 1 | remaining: 290s    
step 00061 (3.4%) | loss: 4.629942 | lrm: 1.00 | dt: 206ms | tok/sec: 1,275,377 | mfu: 35.7% | epoch: 1 | remaining: 290s    
step 00062 (3.5%) | loss: 4.610456 | lrm: 1.00 | dt: 205ms | tok/sec: 1,276,870 | mfu: 35.7% | epoch: 1 | remaining: 289s    
step 00063 (3.6%) | loss: 4.589987 | lrm: 1.00 | dt: 204ms | tok/sec: 1,283,627 | mfu: 35.9% | epoch: 1 | remaining: 289s    
step 00064 (3.6%) | loss: 4.570057 | lrm: 1.00 | dt: 207ms | tok/sec: 1,267,140 | mfu: 35.5% | epoch: 1 | remaining: 289s    
step 00065 (3.7%) | loss: 4.550134 | lrm: 1.00 | dt: 208ms | tok/sec: 1,258,235 | mfu: 35.2% | epoch: 1 | remaining: 289s    
step 00066 (3.8%) | loss: 4.534136 | lrm: 1.00 | dt: 206ms | tok/sec: 1,271,582 | mfu: 35.6% | epoch: 1 | remaining: 288s    
step 00067 (3.8%) | loss: 4.518740 | lrm: 1.00 | dt: 204ms | tok/sec: 1,282,821 | mfu: 35.9% | epoch: 1 | remaining: 288s    
step 00068 (3.9%) | loss: 4.498977 | lrm: 1.00 | dt: 204ms | tok/sec: 1,286,109 | mfu: 36.0% | epoch: 1 | remaining: 288s    
step 00069 (4.0%) | loss: 4.478251 | lrm: 1.00 | dt: 208ms | tok/sec: 1,259,039 | mfu: 35.2% | epoch: 1 | remaining: 288s    
step 00070 (4.0%) | loss: 4.456713 | lrm: 1.00 | dt: 206ms | tok/sec: 1,272,067 | mfu: 35.6% | epoch: 1 | remaining: 288s    
step 00071 (4.1%) | loss: 4.439375 | lrm: 1.00 | dt: 205ms | tok/sec: 1,278,485 | mfu: 35.8% | epoch: 1 | remaining: 287s    
step 00072 (4.2%) | loss: 4.421532 | lrm: 1.00 | dt: 206ms | tok/sec: 1,270,041 | mfu: 35.5% | epoch: 1 | remaining: 287s    
step 00073 (4.2%) | loss: 4.403357 | lrm: 1.00 | dt: 205ms | tok/sec: 1,281,346 | mfu: 35.8% | epoch: 1 | remaining: 287s    
step 00074 (4.3%) | loss: 4.387540 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,802 | mfu: 35.7% | epoch: 1 | remaining: 287s    
step 00075 (4.4%) | loss: 4.369504 | lrm: 1.00 | dt: 205ms | tok/sec: 1,277,934 | mfu: 35.8% | epoch: 1 | remaining: 287s    
step 00076 (4.5%) | loss: 4.350793 | lrm: 1.00 | dt: 206ms | tok/sec: 1,271,373 | mfu: 35.6% | epoch: 1 | remaining: 286s    
